sentence_lemma	sentence_token	index_lemma	index_token	lemma
she claim ronnie davison be crazy about sabra and wouldn't harm a hair on her head $	She claims Ronnie Davison is crazy about Sabra and wouldn't harm a hair on her head .	15	15	head
he get up shake his head as if he have clear it $	He got up shaking his head as if he'd clear it .	5	5	head
she turn her head slightly to get a look at him $ $	She turned her head slightly to get a look at him . "	3	3	head
a short white chiffon skirt be bolt to her waist $ and her strangely marbled blond-and-gray hair $ shape into the most extraordinary bun $ large as a second head $ hang like some awful $ wilt flower from the nape of her rigidly fluted neck $	A short white chiffon skirt was bolted to her waist , and her strangely marbled blond-and-gray hair -- shaped into the most extraordinary bun , large as a second head -- hung like some awful , wilting flower from the nape of her rigidly fluted neck .	29	29	head
i first see him 40 yard to my leave $ raise just his red and blue head high enough to check out the flat $	I first saw him 40 yards to my left , raising just his red and blue head high enough to check out the flat .	16	16	head
dessa turn her head under carrie's hand and look at her mother $	Dessa turned her head under Carrie's hands and looked at her mother .	3	3	head
she push me into her breast and hold my head between her leg $ the only place where i lose the smell of her perfume $	She pushed me into her breasts and held my head between her legs , the only places where I lost the smell of her perfume .	9	9	head
don't get another idea in your head $ $	Don't get another idea in your head . "	6	6	head
$ that think have be go through my head too $ paul $ but i think i have better proceed on the assumption it might be true $ $	" That thought has been going through my head too , Paul , but I think I had better proceed on the assumption it might be true . "	8	8	head
$ stand at head of bed and rub jaspers ' head $	( Stands at head of bed and rubs Jaspers ' head .	3	3	head
she be sit beside the small birch $ her head bow $ her leg hang out of sight over the edge of the bluff $	She was sitting beside the small birch , her head bowed , her legs hanging out of sight over the edge of the bluff .	9	9	head
while p94 his back be turn she produce $ with much wink at the stand $ a $ measure tape $ $ and when gout turn around again she thrash him about the head and ear with a stout leather strap $ sing $ beat a wolf $ sir $ wolf $ sir $ wolf $ sir $ $ beat a wolf $ sir $ wolf $ sir $ wolf $ $	While | his back was turned she produced , with much winking at the stands , a " measuring tape , " and when Gout turned around again she thrashed him about the head and ears with a stout leather strap , singing , Beat a wolf , sir , wolf , sir , wolf , sir , ( Beat a wolf , sir , wolf , sir , wolf ! )	33	33	head
i lower my head $ lean forward $ and abandon all chance of advancing to the end zone $	I lowered my head , leaned forward , and abandoned all chance of advancing to the end zone .	3	3	head
