sentence_lemma	sentence_token	target_index	original_word
$ all i know be he have a heart attack $	" All I know is he had a heart attack .	9	attack
at our clinic $ and at other top heart clinic across the country $ our patient almost never have heart attack $ $ agatston say $ $	At our clinic , and at other top heart clinics across the country , our patients almost never have heart attacks , " Agatston says . "	20	attack
$ i understand she have a heart attack $ $ regan say quietly $ $	" I understand she had a heart attack , " Regan said quietly . "	7	attack
it finally subside $ and though he be exhaust for day afterward $ he do not truly believe he have have a heart attack $	It finally subsided , and though he was exhausted for days afterward , he did not truly believe he had had a heart attack .	23	attack
some leader $ such as jack gravely $ executive secretary of the virginia branch of the national association for the advancement of color people $ point out that mr.- jackson $ through his unwillingness in the primary season to compromise and his relentless attack on some party practice $ have so change the standard against which black political leadership be measure that thing may never be the same $	Some leaders , such as Jack Gravely , executive secretary of the Virginia branch of the National Association for the Advancement of Colored People , point out that Mr. Jackson , through his unwillingness in the primary season to compromise and his relentless attack on some party practices , has so changed the standards against which black political leadership is measured that things may never be the same .	43	attack
i think he be have a heart attack $ $	I think he's had a heart attack . "	6	attack
as a los angeles junk dealer $ foxx play a whining parent who dominate his son with phony heart attack and other transparent but successful ruse $	As a Los Angeles junk dealer , Foxx plays a whining parent who dominates his son with phony heart attacks and other transparent but successful ruses .	19	attack
i would have a sudden attack of swoon feminine weakness $	I would have a sudden attack of swooning feminine weakness .	5	attack
in the heat of their anger $ many israeli interview today express frustration with the fruit of peace and rabin's strategy for secure citizen against attack $ $	In the heat of their anger , many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack . "	25	attack
german u-boat attack on american merchant ship have end three year of debate about whether the united state should enter the war $	German U-boat attacks on American merchant ships had ended three years of debate about whether the United States should enter the war .	2	attack
in the early 1990s $ pioneer hi-bred -- then the world's big seed company $ now a subsidiary of dupont -- develop exactly the kind of transgenic $ herbicide-resistant sorghum that could fight off attack of striga $	In the early 1990s , Pioneer Hi-Bred -- then the world's biggest seed company , now a subsidiary of DuPont -- developed exactly the kind of transgenic , herbicide-resistant sorghum that could fight off attacks of Striga .	34	attack
after its attack on president nixon's foreign policy $ the agency transmit a straightforward	After its attack on President Nixon's foreign policy , the agency transmitted a straightforward	2	attack
last august the government uncover a military plot to end the war by kill saddam hussein in a bomb attack $	last August the government uncovered a military plot to end the war by killing Saddam Hussein in a bomb attack .	19	attack
the dreadful attack upon crystal knox have be the more dramatic aspect of it $ but the fact that $ even after that warning $ ted have actually be about to let himself be drag into the vortex of the so-called $ peace party $ movement be $ in ceil's mind $ far more fundamental and frightening	The dreadful attack upon Crystal Knox had been the more dramatic aspect of it ; but the fact that , even after that warning , Ted had actually been about to let himself be dragged into the vortex of the so-called " Peace Party " movement was , in Ceil's mind , far more fundamental and frightening	2	attack
at any rate $ this poor old mr.- chandler have a heart attack last night $ that be all i know $	At any rate , this poor old Mr. Chandler had a heart attack last night , that's all I know .	12	attack
