sentence_lemma	sentence_token	index_lemma	index_token	lemma
what length of time be require for him to amass sufficient dare to venture the narrow flight of stair to the attic land i cann't say $	What length of time was required for him to amass sufficient daring to venture the narrow flight of stairs to the attic landing I can't say .	22	22	land
they reach the last land and then the inner courtyard and now they see why they have not be challenge yet $ fire have break out following the explosion and the courtyard be fill with black smoke $	They reached the last landing and then the inner courtyard and now they saw why they had not been challenged yet : fires had broken out following the explosions and the courtyard was filled with black smoke .	4	5	land
on the land she be wait patiently $ a girl without a calendar $	On the landing she's waiting patiently ; a girl without a calendar .	2	2	land
at the end of its land roll $ the plane reverse direction and lurch to a stop $	At the end of its landing roll , the plane reversed direction and lurched to a stop .	5	12	land
i look up and stand dumbstruck to see an actual airplane come stutter down to a land - just like in the movie wing $	I looked up and stood dumbstruck to see an actual airplane come stuttering down to a landing - just like in the movie Wings .	16	3	land
if the neacp be destroy on land $ the united state would lose its ability to respond properlyto a soviet attack $	If the NEACP was destroyed on landing , the United States would lose its ability to respond properlyto a Soviet attack .	6	6	land
it land on a girl at the next table $	It lands on a girl at the next table .	1	1	land
unlike most of the western park $ which be carve out of vast holding of federal land $ great smoky mountain national park be stitch together from thousands of small tract $ including farm and village that have exist for a century or more $	Unlike most of the western parks , which were carved out of vast holdings of federal land , Great Smoky Mountains National Park was stitched together from thousands of small tracts , including farms and villages that had existed for a century or more .	16	16	land
he land $ head first $ sprawl into the cop and knock about half of them off their foot $	He lands , head first , sprawling into the cops and knocking about half of them off their feet .	1	1	land
but her last word be $ ' i be die a stranger in a strange land $ '	But her last words were , ' I 'm dying a stranger in a strange land . '	15	15	land
simultaneously $ local operative in the southeast china port of swatow $ the city near the planned land $ make hundreds of area photograph and closely monitor local chinese security force $	Simultaneously , local operatives in the Southeast China port of Swatow , the city near the planned landing , made hundreds of area photographs and closely monitored local Chinese security forces .	17	24	land
one of the // great achievement of omayyads be the conquest of spain follow the land of their famous general tarik on a rock now bear his name $ jabal-al-tarik mean the mountain of tarik ' or gibraltar $ $	One of the // great achievements of Omayyads was the conquest of Spain following the landing of their famous General Tarik on a rock now bearing his name ( Jabal-al-Tarik meaning the mountain of Tarik ' or Gibraltar ) .	15	15	land
when the feather land $ some pile will be big than other $ $	When the feathers land , some piles will be bigger than others . "	3	3	land
now about the land tonight $ $ $ you mean the spaceship be come	Now about the landing tonight -- " " You mean the spaceship's coming	3	3	land
development of an economic surplus $ the differential possession of the land and its fruit become an additional criterion for evaluate family and individual $	development of an economic surplus , the differential possession of the land and its fruits became an additional criterion for evaluating families and individuals .	11	11	land
