sentence_lemma	sentence_token	target_index	original_word
stand in the room $ one look past the place of libation $ wink with reflect firelight and candlelight $ out into the cold rain that march in slant pencil stroke across the lawn and pelt the window $ and one feel as snug and warm and safe as if one be in the cabin of some stout ship at sea $	Standing in the room , one looked past the place of libation , winking with reflected firelight and candlelight , out into the cold rain that marched in slanting pencil strokes across the lawn and pelted the windows , and one felt as snug and warm and safe as if one were in the cabin of some stout ship at sea .	30	stroke
the vertical fold of the slightly darke pull drape $ and reproduction of wyeth watercolor light by spot on track lighting overhead echo with scratchy stroke the same tint $ and the same lighting reveal little sparkle $ like mica on a beach $ in the overlap arc of the rough-plastered ceiling $	the vertical folds of the slightly darker pull drapes , and reproductions of Wyeth watercolors lit by spots on track lighting overhead echo with scratchy strokes the same tints , and the same lighting reveals little sparkles , like mica on a beach , in the overlapping arcs of the rough-plastered ceiling .	25	stroke
now she stroke red $ yellow $ and brown pigment into a thick smear of white lead paint on her palette until it turn a pale flesh color $	Now she strokes red , yellow , and brown pigments into a thick smear of white lead paint on her palette until it turns a pale flesh color .	2	stroke
$ than the voice advise her $ those voice at last return like water in the desert $ like manna in the mouth $ honey in the horn of self $ warm hand to hold hers in the terror and the cold $ cold as the body on the stone of gethsemane $ the water run out $ the casting of lots $ the dark and the noise of the soldier $ that pain be for all its magnitude a kindly figure as it stroke and stroke her body with iron claw $ claw as clear as water $ bright and hopeful claw to claim her and make her their own $ just she and the shape of god itself $ hammer to the stone and fly wood $ $	, than the voices advised her , those voices at last returned like water in the desert , like manna in the mouth , honey in the horn of self , warm hands to hold hers in the terror and the cold , cold as the body on the stones of Gethsemane , the waters running out , the casting of lots , the dark and the noise of the soldiers : that pain is for all its magnitude a kindly figure as it strokes and strokes her body with iron claws , claws as clear as water , bright and hopeful claws to claim her and make her their own : just she and the shape of God itself , hammered to the stones and flying wood . "	84	stroke
i start to glide in and out in short stroke $	I started to glide in and out in short strokes .	9	stroke
i mean i either stroke faster than i kick or vica versa $	I mean I either stroke faster than I kick or vica versa .	4	stroke
with one smooth motion $ he slide facedown onto the center ofthe deck he pull his arm through the water in even stroke $ paddle away from shore $	With one smooth motion , he slid facedown onto the center ofthe deck He pulled his arms through the water in even strokes , paddling away from shore .	22	stroke
cal $ the lighter crew $ get off to its usual fast start $ rowing 40 stroke a minute for the first 500 meter $	Cal , the lighter crew , got off to its usual fast start , rowing 40 strokes a minute for the first 500 meters .	16	stroke
everywhere there be representative tom delay $ house republican whip $ chief money pumper and master of the revel $ who spend the week stroke donor in a series of private vintage railway car $ which just happen to be the defining perk of the robber baron of the last gilded age $	Everywhere there was Representative Tom DeLay , House Republican whip , chief money pumper and master of the revels , who spent the week stroking donors in a series of private vintage railway cars , which just happened to be the defining perk of the robber barons of the last Gilded Age .	24	stroke
the pop if you be stoke to stroke $ launch your boat from ely $ an old mine town that charles kuralt once call the number one vacation destination in america $	The Pop If you're stoked to stroke , launch your boat from Ely , an old mining town that Charles Kuralt once called the number one vacation destination in America .	6	stroke
it hit he chop off his log withthe fury of a greek god nevertheless it take himlonger and much more sweat than monsanto $ use to do this in a workgang in southern arizony $ he say $ whop one down that make the whole treetrunk danceoff the ground but it be like an example of vast butsenseless strength $ a picture of poor cody's life and in asense my own i too chop with all my might andgot mad and go faster and rake the log but tookmore time than monsanto who watch us smile little arthur thereupon try his luck but give up afterfive stroke the axe be like to carry him away anyway then dave wain demonstrate with big easystrokes and in no time we have five huge log to use but now it be time to get in the car $ mclear have rearrived $ and go drive south down the coast highway to a hot springs bath house down there $ which sound good to me at first $	it hit He chopped off his log withthe fury of a Greek god Nevertheless it took himlonger and much more sweat than Monsanto " Used to do this in a workgang in southern Arizony " he said , whopping one down that made the whole treetrunk danceoff the ground But it was like an example of vast butsenseless strength , a picture of poor Cody's life and in asense my own I too chopped with all my might andgot madder and went faster and raked the log but tookmore time than Monsanto who watched us smiling Little Arthur thereupon tried his luck but gave up afterfive strokes The axe was like to carry him away anyway Then Dave Wain demonstrated with big easystrokes and in no time we had five huge logs to use But now it was time to get in the cars ( McLear had rearrived ) and go driving south down the coast highway to a hot springs bath house down there , which sounded good to me at first .	106	stroke
she stroke them $ and as with the first group $ they stroke her in turn-tor about thirty second $	She stroked them - and as with the first group , they stroked her in turn-tor about thirty seconds .	1	stroke
i91the listenercouldn't live without that happiness $ and phil $ and him stroke my hair on the pillow and tell me i be pretty and that i be all his love and there be never go to be anyone else $	I91The Listenercouldn't live without that happiness , and Phil , and him stroking my hair on the pillow and telling me I was pretty and that I was all his love and there was never going to be anyone else .	12	stroke
she pat his head and stroke his nose with one finger $ and offer him the rest of her bread crust $ which she have put in her apron pocket $	She patted his head and stroked his nose with one finger , and offered him the rest of her bread crust , which she had put in her apron pocket .	5	stroke
i stroke its muzzle with the back of my hand and pull out a rock that have lodge in its mouth with the broken tooth $	I stroked its muzzle with the back of my hand and pulled out a rock that had lodged in its mouth with the broken teeth .	1	stroke
and though she know i will be stroke the check $ she always have to stop for the cheap gas $ even if it mean drive out of her way $	And though she knows I'll be stroking the checks , she always has to stop for the cheapest gas , even if it means driving out of her way .	6	stroke
the attendant stroke and wash her hair with brew nettle and poppy petal $	The attendants stroked and washed her hair with brewed nettles and poppy petals .	2	stroke
she reach out cautiously to stroke the griffin's forehead $	She reached out cautiously to stroke the griffin's forehead .	5	stroke
he stroke her hair $ then look up at me and tell me with his eye to mourn us all $	He strokes her hair , then looks up at me and tells me with his eyes to mourn us all .	1	stroke
her sturdy baby blue chassis $ the way her motor purr when my finger stroke her $ the steady rhythm of her	Her sturdy baby blue chassis , the way her motor purred when my fingers stroked her , the steady rhythm of her	14	stroke
you must stroke an animal as lightly as you have stroke a hummingbird $	You must stroke an animal as lightly as you'd stroke a hummingbird .	2	stroke
she stroke his arm $ and he shudder again $ but do not draw himself away $	She stroked his arm , and he shuddered again , but did not draw himself away .	1	stroke
he wag his tail $ splash water everywhere $ put a muddy paw on her $ and when she bend to stroke him $ he reach up and lick her face $ and then run away again as she laugh $	He wagged his tail , splashing water everywhere , put a muddy paw on her , and when she bent to stroke him , he reached up and licked her face , and then ran away again as she laughed .	21	stroke
she stroke his back $ whisper $ $ naoki $ naoki $ $ his japanese middle name that she use when they be alone and whenever she think of him $	She stroked his back , whispering , " Naoki , Naoki , " his Japanese middle name that she used when they were alone and whenever she thought of him .	1	stroke
her hand then fly to her own breast and she stroke them up and down $ her face pained and thoughtful $	Her hands then flew to her own breasts and she stroked them up and down , her face pained and thoughtful .	10	stroke
debby kraaz $ while stroke dad $ he think you don't want to talk with him $	DEBBY KRAAZ ( While stroking DAD ) He thinks you don't want to talk with him .	4	stroke
she and the nanny have always confine themselves to admonition $ and their own few stroke motion $ from the shallow end $	She and the nanny had always confined themselves to admonitions , and their own few stroking motions , from the shallow end .	15	stroke
