sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
$ $ she say $ $ you do n't forget to tell him about the rally next week $ $	15	1	rally	, " she said , " you did n't forget to tell him about the rally next week ? "	fic_1971_782008.txt-326-15
by 5:30 p.m. $ the rally seem to be over $ and the candidate and their crowd go their own way and calmness and political peace return to the park $	5	1	rally	By 5:30 P.M. , the rally seemed to be over , and the candidates and their crowds went their own ways and calmness and political peace returned to the park .	news_1963_723422.txt-33-5
the dow have be on its own treacherous sawtooth course $ break the will of many who have expect a year-end rally to take shape by now $	21	1	rally	The Dow has been on its own treacherous sawtooth course , breaking the will of many who had expected a year-end rally to take shape by now .	mag_2000_368896.txt-27-21
among the rally girl on the cascadia side levin recognize nadalee hammerstad $	2	1	rally	Among the rally girls on the Cascadia side Levin recognized Nadalee Hammerstad .	fic_1961_10411.txt-7963-2
on september 15th $ the day i arrive $ there be a huge rally downtown where thousands of citizen cheer as member of the ukrainian parliament officially declare the ukraine independent $	13	1	rally	On September 15th , the day I arrived , there was a huge rally downtown where thousands of citizens cheered as members of the Ukrainian Parliament officially declared the Ukraine independent .	mag_1991_422595.txt-42-13
jerusalem - israeli police have prevent right-wing jewish extremist from stage a rally at jerusalem 's dispute mosque compound after thousands of muslim mass to defend the flashpoint site $	12	1	rally	JERUSALEM - Israeli police have prevented right-wing Jewish extremists from staging a rally at Jerusalem 's disputed mosque compound after thousands of Muslims massed to defend the flashpoint site .	news_2005_666434.txt-56-12
the guerrilla announce a rally to demand supply and money from the british $ elas supporter flood in from all over the mourgana village and $ beyond $	4	1	rally	The guerrillas announced a rally to demand supplies and money from the British : ELAS supporters flooded in from all over the Mourgana villages and , beyond .	mag_1985_487754.txt-24-4
an unsigned mimeographed leaflet be distribute at the rally that call mr.- lindsay an $ atheist $ $ $ pro-communist $ and supporter of integration in the school $ it also charge that he associate with $ david dubinsky - $	8	1	rally	An unsigned mimeographed leaflet was distributed at the rally that called Mr. Lindsay an " atheist , " " pro-Communist " and supporter of integration in the schools , It also charged that he associated with " David Dubinsky - ?	news_1965_725095.txt-58-8
but $ by 5:30 the troop have leave the campus and be on the way to the rally site $	17	1	rally	But , by 5:30 the troops had left the campus and were on the way to the rally site .	news_1968_727392.txt-45-17
obviously time to appear be fore both the rally and dr.-i king 's scheduled meeting with him at city hall tomorrow $ the mayor issue a report on his own program $ the aim of which be the elimination of slum house by the end of 1967 $	8	1	rally	Obviously timed to appear be fore both the rally and Dr. King 's scheduled meeting with him at City Hall tomorrow , the Mayor issued a report on his own programs , the aim of which is the elimination of slum housing by the end of 1967 .	news_1966_725652.txt-61-8
with a vigor like that of small town lodge and chambers of commerce $ evangelical institution work hard to promote rally $ sunday school $ tour $ program $ and revival $	20	1	rally	With a vigor like that of small town lodges and chambers of commerce , evangelical institutions work hard to promote rallies , Sunday schools , tours , programs , and revivals .	nf_1981_774111.txt-895-20
a friend and i jump a thuggish heckler at a street-corner henry wallace rally $	13	1	rally	A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally .	fic_1967_23841.txt-290-13
$ with no cheerleader $ school-sanctioned legacy $ pep rally $ letter jacket or pay coach $ either $	9	1	rally	( With no cheerleaders , school-sanctioned legacy , pep rallies , letter jackets or paid coaches , either .	mag_2001_425131.txt-18-9
stuart freeman <nul> edwards market call $ +12.2% freeman advise investor to boost stock exposure to 77% of portfolio to benefit from rally in 2006 $	22	1	rally	Stuart Freeman A.G. Edwards Market call : +12.2% Freeman advises investors to boost stock exposure to 77% of portfolio to benefit from rally in 2006 .	news_2006_604841.txt-63-22
at the march 14 $ 1987 $ rally of the defense league $	7	1	rally	at the March 14 , 1987 , rally of the Defense League .	mag_1992_410699.txt-98-7
