sentence_lemma	sentence_token	index_lemma	index_token	lemma
i will take the quilt cover $ sheet $ and quilt with me and wash them $	I'll take the quilt cover , sheet , and quilt with me and wash them .	4	3	quilt
next thing i know $ i be sit in a room with six other student $ listen to evelyn dixon explain the technique for construct our first project $ a log cabin quilt $	Next thing I knew , I was sitting in a room with six other students , listening to Evelyn Dixon explain the techniques for constructing our first project , a log cabin quilt .	32	32	quilt
him on the quilt $ and the little fellow have finally stick his head out of his shell and take a couple of step $ before poop quite impressively right there on the bed $	him on the quilt , and the little fellow had finally stuck his head out of his shell and taken a couple of steps , before pooping quite impressively right there on the bed .	3	3	quilt
despite the warmth of april $ i fling my mother's quilt onto my bed $	Despite the warmth of April , I flung my mother's quilt onto my bed .	10	10	quilt
a quilt by irene bettit $ which be select for the vermont exhibit of the gathering project $ result in her receive great recognition for its quality $	A quilt by Irene Bettit , which was selected for the Vermont exhibit of the Gatherings project , resulted in her receiving great recognition for its quality .	1	1	quilt
she ask if they could lie on a quilt on the floor $	She asked if they could lie on a quilt on the floor .	8	8	quilt
throat and general aches $ and spend long lazy day in bed $ play tent with the quilt $	throats and general aches , and spend long lazy days in bed , playing tent with the quilt .	17	17	quilt
her sister settle back under the quilt $ and jessie pick up her shoe $	Her sister settled back under the quilt , and Jessie picked up her shoe .	6	6	quilt
but my mother say it be just one of many quilt her grandmother have around the house $	But my mother says it was just one of many quilts her grandmother had around the house .	10	10	quilt
curl into a fetal position not far from the fire $ or frank-enstein's foot with a wad of quilt for a pillow $ summer try everything to make herself drowsy $ from count sheep to imagine the flower she would plant in next summer's garden $	Curled into a fetal position not far from the fire -- or Frank-enstein's feet with a wad of quilt for a pillow , Summer tried everything to make herself drowsy , from counting sheep to imagining the flowers she would plant in next summer's garden .	18	18	quilt
but the question of who hispanics really be - what this riotous quilt of 20-plus national origin have in common and do not - can not be answer by any head count $ even one as curious as the census $	But the question of who Hispanics really are - what this riotous quilt of 20-plus national origins has in common and does not - can not be answered by any head count , even one as curious as the census .	12	12	quilt
now she wonder if they have overlook something $ a familial connection lose to memory but document in a threadbare antique quilt $	Now she wondered if they had overlooked something , a familial connection lost to memory but documented in a threadbare antique quilt .	21	21	quilt
popular pattern like the double wedding ring and log cabin be use again and again $ and yet every quilt be its own $ the touch of its maker be always visible $	Popular patterns like the Double Wedding Ring and Log Cabin are used again and again , and yet every quilt is its own ; the touch of its maker is always visible .	19	19	quilt
again $ that night $ anne could not get to sleep $ but instead of toss and turn under the too-thin babar quilt $ she turn on the light and read in a guidebook how first guilhem capture the city of nimes by hide his soldier in wine barrel and then how he lose the tip of his nose fight off the pagan in rome $	Again , that night , Anne could not get to sleep , but instead of tossing and turning under the too-thin Babar quilt , she turned on the light and read in a guidebook how first Guilhem captured the city of Nimes by hiding his soldiers in wine barrels and then how he lost the tip of his nose fighting off the pagans in Rome .	22	22	quilt
then sew and carefully hand-finished by yan lan $ whose quilt often follow the gentle line of the fabric's pattern $	then sewn and carefully hand-finished by Yan Lan , whose quilting often follows the gentle lines of the fabric's pattern .	10	10	quilt
but in the morning a bird don't lie under a quilt and snore $	but in the morning a bird doesn't lie under a quilt and snore .	10	10	quilt
page 74 $ white cotton blanket and floral quilt $ laura fisher/antique quilt &; americana $	PAGE 74 : White cotton blankets and floral quilt : Laura Fisher/Antique Quilts &; Americana .	8	8	quilt
sheet and a quilt and down pillow $ but that be his only change $ $	sheets and a quilt and down pillows , but that was his only change . "	3	3	quilt
page 74 $ white cotton blanket and floral quilt $ laura fisher/antique quilt &; americana $	PAGE 74 : White cotton blankets and floral quilt : Laura Fisher/Antique Quilts &; Americana .	8	8	quilt
the two big male $ trail their tail feather like quilt tie around their neck $ be follow a bare little peahen along the ground $	The two big males , trailing their tail feathers like quilts tied around their necks , were following a bare little peahen along the ground ,	10	10	quilt
victoire paint turquoise and strawberry red-colors that appear again in the trim $ drape $ and folded quilt $	Victoire painted turquoise and strawberry red-colors that appear again in the trim , drapes , and folded quilt .	17	17	quilt
he be just tuck the quilt about her when george knock on the door $	He was just tucking the quilt about her when George knocked on the door .	5	5	quilt
tree and vine around the building create a quilt in shade of green that expand out to the end of visibility $	Trees and vines around the buildings create a quilt in shades of green that expands out to the end of visibility .	8	8	quilt
