sentence_lemma	sentence_token	index_lemma	index_token	lemma
on the first page of the book be pin the billet that have accompany somerville's rose $	On the first page of the book was pinned the billet that had accompanied Somerville's rose .	8	8	pin
he be pin suddenly by lazy jake owens $ who have just return from a reinspection of $ graystreak $ $	He was pinned suddenly by Lazy Jake Owens , who had just returned from a reinspection of " Graystreak . "	2	2	pin
all this pass in a second $ when clifton spring forward $ and with one blow prostrate the villain at the door of the carriage $ place his knee on his breast and pin him to the earth $	All this passed in a second , when Clifton sprang forward , and with one blow prostrated the villain at the door of the carriage , placing his knee on his breast and pinning him to the earth .	33	3	pin
a starched tucker be pin $ with a pedantic precision $ across her breast $ and a prim cap of muslin $ pucker into a point with a grotesque conceit $ adorn her head $	A starched tucker is pinned , with a pedantic precision , across her breast ; and a prim cap of muslin , puckered into a point with a grotesque conceit , adorns her head .	4	25	pin
with a low growl he bound into the cabin $ at a most critical moment for augustus $ and throw himself upon jones $ pin him to the floor in an instant $	With a low growl he bounded into the cabin , at a most critical moment for Augustus , and throwing himself upon Jones , pinned him to the floor in an instant .	24	29	pin
$ why $ i never hear of it before $ $ say miss jerusha $ pin a little blue bow on the top of the muslin cap $ to make it look tasty $ as she observe $ $	" Why , I never heard of it before , " said Miss Jerusha , pinning a little blue bow on the top of the muslin cap , to make it look tasty , as she observed . "	15	15	pin
unable long to foil an enemy so alert and vigilant $ he throw his arm about him $ and succeed in pin the limb of the other to his side $ with an iron grasp $ but one that be far too exhausting to himself to continue long $	Unable longer to foil an enemy so alert and vigilant , he threw his arms about him , and succeeded in pinning the limbs of the other to his side , with an iron grasp , but one that was far too exhausting to himself to continue long .	21	20	pin
time make sad havoc in twenty year $ $ she continue address herself to mr.- redwood $ $ i think it be little more than that since my beautiful friend $ mary erwine $ be stay with me $ and you be almost constantly at our house $ bless me $ caroline $ you have run that pin half way into	Time makes sad havoc in twenty years , " she continued addressing herself to Mr. Redwood ; " I think it is little more than that since my beautiful friend , Mary Erwine , was staying with me , and you were almost constantly at our house -- bless me , Caroline , you have run that pin half way into	57	57	pin
at last rose in answer the voice of an invisible wood-nymph $ and that be follow shortly by the appearance among the bush of the hamadryad in the shape of an athletic woman with a red head $ who gird up her loin $ $ anglic $ pin up her petticoat $ $ step barefooted and bareheaded into the boat $ her little boy at the moment cast loose the grape vine rope $ its fasten $	At last rose in answer the voice of an invisible wood-nymph , and that was followed shortly by the appearance among the bushes of the hamadryad in the shape of an athletic woman with a red head ; who girding up her loins -- ( anglic , pinning up her petticoat ) -- stepped barefooted and bareheaded into the boat , her little boy at the moment casting loose the grape vine rope -- its fastening .	47	3	pin
the feature be radiant with benevolence $ the cap $ close-fitted about her venerable face $ bore upon it the fade black ribbon $ the memento of ancient woe $ the close-folded kerchief about her neck be pin with mathematical exactness $ while from beneath the cap border struggle a dark gray lock of hair $ like a wither branch in winter wave amid accumulate snow $	The features were radiant with benevolence ; the cap , close-fitted about her venerable face , bore upon it the faded black ribbon , the memento of ancient woe ; the close-folded kerchief about her neck was pinned with mathematical exactness , while from beneath the cap border struggled a dark gray lock of hair , like a withered branch in winter waving amid accumulated snows .	37	60	pin
one man thrust his bayonet through his mouth till it come out below his ear $ another run him throu $ $ h the arm $ and a third pin him to the earth with a thrust through the hip $	One man thrust his bayonet through his mouth till it came out below his ear ; another ran him throu , , h the arm ; and a third pinned him to the earth with a thrust through the hip .	29	29	pin
but the impatient swain go off and pin himself to the flighty little humming-bird in all soitgoes $ and in a month be married $	But the impatient swain went off and pinned himself to the flightiest little humming-bird in all Soitgoes , and in a month was married ,	7	14	pin
untie a piece of crape which she have wind around her throat $ $ for she be never without some badge of mourning $ $ she stoop and gently wipe the tear from jane's cheek $ say $ in a low tone $ $ bottle full of odour $ which be the tear of saint $ $ then rise $ she carefully close the curtain $ and busy herself for some minute in pin them together $	Untying a piece of crape which she had wound around her throat , ( for she was never without some badge of mourning , ) she stooped and gently wiped the tears from Jane's cheek , saying , in a low tone , " Bottles full of odours , which are the tears of saints ; " then rising , she carefully closed the curtains , and busied herself for some minutes in pinning them together .	73	38	pin
for eighteen century and upwards $ the human family $ estranged from each other $ albeit pin within the fold of // one faith $ have strive in deadly feud like the fierce beast in the roman arena $ or like the iron knights of crusade $ chivalry within the fatal list of cruel ordeal $ where might alone do constitute the right $ and the fall of the weak substantiate the justice of the strong $	For eighteen centuries and upwards , the human family , estranged from each other , albeit pinned within the fold of // one faith , have striven in deadly feud like the fierce beasts in the Roman arena , or like the iron knights of crusading " chivalry within the fatal lists of cruel ordeal , where might alone did constitute the right , and the fall of the weak substantiated the justice of the strong .	16	27	pin
a huge pine desk $ paint red $ an old stool with three leg $ a chair with a break $ back $ and a map of $ build lots $ pin break the smoky wall $	A huge pine desk , painted red ; an old stool with three legs ; a chair with a broke ; back ; and a map of " building lots " pinned broken the smoky wall .	31	2	pin
if a man who own a hundred sheep could pin a ballot into the wool of each $ drive the flock to $	If a man who owns a hundred sheep could pin a ballot into the wool of each , drive the flock to .	9	9	pin
i may as well go $ while she sleep so quietly $ and gather a dish of the crimson berry she love so well $ for her breakfast $ they will be nice with a dish of old crummie's sweet milk $ $ and $ pin a green blanket over her head $ the old woman go forth on her errand $	I may as well go , while she sleeps so quietly , and gather a dish of the crimson berries she loves so well , for her breakfast ; they will be nice with a dish of old Crummie's sweet milk ; " and , pinning a green blanket over her head , the old woman went forth on her errand .	45	45	pin
$ as without wince he tear the arrow from his arm $ $ but this be no time to stand pin like a scarecrow to a tree $	, as without wincing he tore the arrow from his arm , " but this be no time to stand pinned like a scarecrow to a tree .	20	20	pin
there be many who pin their faith on that $ insincere production $ $	There are many who pin their faith on that " insincere production . "	4	4	pin
why $ this refractory young individual couldn't be persuade to walk towards home in any other way $ when they have him out for an air $ and what do this old friend of mine do $ but allow a handkerchief to be pin to his coat-tail $ and go prance along the street like a horse for the spoil brat to drive $	Why , this refractory young individual couldn't be persuaded to walk towards home in any other way , when they had him out for an airing , and what does this old friend of mine do , but allow a handkerchief to be pinned to his coat-tail , and go prancing along the street like a horse for the spoiled brat to drive .	43	13	pin
carefully cover him with the thin $ tattered blanket $ she pin a shawl over her head $ and $ softly close the door behind her $ steal forth into the bite night air $ and direct a hasty tread toward mr.- pimble's great brick mansion $	Carefully covering him with the thin , tattered blankets , she pinned a shawl over her head , and , softly closing the door behind her , stole forth into the biting night air , and directed a hasty tread toward Mr. Pimble's great brick mansion .	11	11	pin
i stand before her door $ but outside it be pin a piece of paper on which these word be trace $ $ my friend $ i can not see you today $	I stood before her door , but outside it was pinned a piece of paper on which these words were traced : " My friend , I can not see you to-day .	10	10	pin
indian consist of a petticoat $ wear much short by the unmarried than by those that be married $ and a scarf of sundry color round the shoulder $ which be pin on one side of the chest with a topa $ a large silver pin $ but sometimes they use a spoon $ the handle of which be point serve as a pin $ $	Indians consists of a petticoat , worn much shorter by the unmarried than by those that are married , and a scarf of sundry colors round the shoulders , which is pinned on one side of the chest with a topa , a large silver pin ; but sometimes they use a spoon , the handle of which being pointed serves as a pin . "	31	45	pin
we observe a ticket pin to the cushion $ with the	We observed a ticket pinned to the cushion , with the	4	4	pin
