sentence_lemma	sentence_token	index_lemma	index_token	lemma
the weighty moral with which they be load $ indeed $ frequently press heavily on the light vehicle of fiction $ give it a coarse business air $ while the perpetual accommodation of the intrigue to the moral often produce an appearance of violence in the piece $ that impair its value as a work of art $	The weighty moral with which they are loaded , indeed , frequently presses heavily on the light vehicle of fiction , giving it a coarse business air ; while the perpetual accommodation of the intrigue to the moral often produces an appearance of violence in the piece , that impairs its value as a work of art .	19	19	fiction
the bull be now up $ bellow in a tumultuous passion $ gallop round and round in circle which be diminish with every turn $ get his horn ready to toss the whole fiction of an ox $ box $ hide $ horn $ plutarch shaw and all $ into the air $ '	The bull was now up , bellowing in a tumultuous passion , galloping round and round in circles which were diminishing with every turn , getting his horns ready to toss the whole fiction of an ox , box , hide , horns , Plutarch Shaw and all , into the air . '	33	33	fiction
so many of the hero of modern fiction be criminal of this precise grade $ that to a mind imbue with the spirit of that literature every criminal seem like a hero $ or be at least a most picturesque and interesting character $	So many of the heroes of modern fiction are criminals of this precise grade , that to a mind imbued with the spirit of that literature every criminal seems like a hero , or is at least a most picturesque and interesting character .	7	7	fiction
the peruvian annal may be deem to show somewhat of the effect of this union $ since there be a tinge of the marvellous spread over them down to the very late period $ which $ like a mist before the reader's eye $ make it difficult to distinguish between fact and fiction $	The Peruvian annals may be deemed to show somewhat of the effects of this union , since there is a tinge of the marvellous spread over them down to the very latest period , which , like a mist before the reader's eye , makes it difficult to distinguish between fact and fiction .	52	52	fiction
though i still retain the fiction of the monkish author agapida $ i have bring my narrative more strictly within historical bound $ have correct and enrich it in various part with fact recently bring to light by	Though I still retain the fiction of the monkish author Agapida , I have brought my narrative more strictly within historical bounds , have corrected and enriched it in various parts with facts recently brought to light by	5	5	fiction
they appear to think of truth as synonimous with matter of fact $ and of fiction as synonimous with falsehood $	They appear to think of truth as synonimous with matters of fact , and of fiction as synonimous with falsehood .	15	15	fiction
so in miss martineau's illustration of political economy $ the doctrine be put out of the way as the story advance $ and afterwards attach to it as if by a wafer or a string $ the reader remove the obstruction to his operation $ and treat the work like any other fiction $	So in Miss Martineau's Illustrations of Political Economy , the doctrine is put out of the way as the story advances , and afterwards attached to it as if by a wafer or a string ; the reader removes the obstruction to his operation , and treats the work like any other fiction .	52	52	fiction
to clothe moral and religious truth in an appropriate garb of fiction be not so simple a task as might seem from read these graceful little tale $ and observe the great number of book of the kind with which the press teem at christmas and new-year $	To clothe moral and religious truths in an appropriate garb of fiction is not so simple a task as might seem from reading these graceful little tales , and observing the great numbers of books of the kind with which the press teems at Christmas and New-Year .	11	11	fiction
$ if a fiction be intend for our taste merely $ or for out ' moral improvement too $ it should certainly be consistent $	- If a fiction is intended for our taste merely , or for out ' moral improvement too , it should certainly be consistent .	3	3	fiction
there be no question that j.-a fenimoro cooper hold the very front rank as a writer of fiction $ his popularity in this respect have have no parallel in this country $	There is no question that J. Fenimoro Cooper held the very front rank as a writer of fiction ; his popularity in this respect has had no parallel in this country .	17	17	fiction
this fiction exhibit the genius of paganism $ wherever we meet with it $ we find there the characteristic of such a system - the deification of nature $ consider as especially connect with each individual $	This fiction exhibits the genius of Paganism : wherever we meet with it , we find there the characteristics of such a system - the deification of nature , considered as especially connected with each individual .	1	1	fiction
in a work of fiction $ there should be probability enough to create an illusion $ or truth enough to persuade the judgment to wink at the moinentary belief of the imagination in the real existence of the scene and personage describe $	In a work of fiction , there should be probability enough to create an illusion , or truth enough to persuade the judgment to wink at the moinentary belief of the imagination in the real existence of the scenes and personages described .	4	4	fiction
section in an attempt at mere fiction $ i should scarcely have venture upon the invention of a chain of circumstance so improbable as those which form the groundwork of the following sketch $	Section In an attempt at mere fiction , I should scarcely have ventured upon the invention of a chain of circumstances so improbable as those which form the groundwork of the following sketch .	6	6	fiction
and thus it be $ that $ in the hand of an artist $ a fiction become the true of reality $ while $ in the hand of a bungler $ a fact become the empty of falsehood $	And thus it is , that , in the hands of an artist , a fiction becomes the truest of realities , while , in the hands of a bungler , a fact becomes the emptiest of falsehoods .	15	15	fiction
they be no fiction $ but comprise remarkable historical and domestic fact illustrative of human nature $	They are no fiction , but comprise remarkable historical and domestic facts illustrative of human nature .	3	3	fiction
still more then must it be impossible to distinguish that element $ even if admit as existing $ from the fiction $ with which it be mix and blend $	Still more then must it be impossible to distinguish that element , even if admitted as existing , from the fictions , with which it is mixed and blended .	20	20	fiction
erroneous one at that $ while historical fiction not only present the skeleton to our view $ but clothes upon it flesh and blood and soul $ till it warm into be $ and shadow forth the form and body of the time $ '	erroneous ones at that -- while historical fiction not only presents the skeleton to our view , but clothes upon it flesh and blood and soul , till it warms into being , and shadows forth the form and body of the time . '	7	7	fiction
in like manner $ we look upon the specimen before us as a conclusive argument $ that the writer of work of fiction $ of which the scene be lay in familiar and domestic life $ have a rich and varied field before them in the united state $	In like manner , we look upon the specimen before us as a conclusive argument , that the writers of works of fiction , of which the scene is laid in familiar and domestic life , have a rich and varied field before them in the United States .	22	22	fiction
the dream $ fiction $ theory which man would substitute for it $ soon die $	The dreams , fictions , theories which men would substitute for it , soon die .	3	3	fiction
the evening isle of love and loveliness sleep in the soothing solitude $ wherein the awful intellect of rome seek peace in grey philosophy while faction pour its hydra venom $ or conspiracy walk the throng forum $ doom $ at a glance $ the lofty to extinction $ here the bard unfold earth's and heaven's mystery $ create the world's creed and fiction's brow wreathe with the immortal bud of truth $	The evening isles of love and loveliness Slept in the soothing solitude , wherein The awful intellect of Rome sought peace In grey philosophy while faction poured Its hydra venom , or conspiracy Walked the thronged Forum , dooming , at a glance , The loftiest to extinction ; here the bard Unfolded earth's and heaven's mysteries , Creating the world's creed and Fiction's brow Wreathing with the immortal buds of truth .	63	63	fiction
it occur in fact and in fiction $ and in either case it be of a high species $	It occurs in fact and in fiction , and in either case it is of a high species .	6	6	fiction
view &; review of american history $ literature &; fiction $	VIEWS &; REVIEWS OF AMERICAN HISTORY , LITERATURE &; FICTION .	9	9	fiction
i wish him in the outset to understand and believe that the narrative of event be truth and verity $ not fiction $ for i $ paul peril $ be a man $ not of straw $ but of flesh and blood $ and what i record i have see $ and of it bear a part $	I wish him in the outset to understand and believe that the narrative of events is truth and verity , not fiction ; for I , Paul Peril , am a man , not of straw , but of flesh and blood : and what I record I have seen , and of it bear a part .	21	21	fiction
