sentence_lemma	sentence_token	index_lemma	index_token	lemma
what hope be there of the quadruped be ever bear bit or bridle $ when even the want of food willn't make him docile $	What hope is there of the quadruped's ever bearing bit or bridle , when even the want of food won't make him docile ?	10	9	bit
the wild beast in his forest haunt $ must own him for his lord $ // the desert steed $ no danger daunt with fiery hoof and fly mane $ and mouth unworn by bit or rein $ must feel the lash and cord $ and to the neck-encirling yoke $ the untamed mountain-bull be break $	The wild beast in his forest haunt , Must own him for his lord : // The desert steed , no dangers daunt With fiery hoof and flying mane , And mouth unworn by bit or rein , Must feel the lash and cord : And to the neck-encirling yoke , The untamed mountain-bull be broke .	34	34	bit
brother $ ' say i $ as we stand side by side $ again $ hold our horse by the bit and throat lash $ to steady them $ under the movement of the boat $ this be the third time that	Brother , ' said I , as we stood side by side , again , holding our horses by the bit and throat lash , to steady them , under the movement of the boat -- this is the third time that	20	20	bit
nor do he slacken rein till the foot of his work horse strike on the pavement before the main entrance of the house $ and with their side pant against the wide band of fade leather compose their harness $ stand champ the bit $ and foaming as though they have run a race $	Nor did he slacken rein till the feet of his work horses struck on the pavement before the main entrance of the house , and with their sides panting against the wide bands of faded leather composing their harness , stood champing the bit , and foaming as though they had run a race .	43	43	bit
his suspicion that their pony have take the matter into their own hand $ $ or rather the bit into their own tooth $ be of short duration $ and as they advance with increased rapidity $ he see plainly $ by the mirthful rivalry display in all their action and gesture $ that they be positively run a race $ the scarlet mantle be the winner $ $ or $ so far $ at least $ as a full length would go $ in full prospect of win $	His suspicion that their ponies had taken the matter into their own hands , -- or rather the bits into their own teeth , was of short duration ; and as they advanced with increased rapidity , he saw plainly , by the mirthful rivalry displayed in all their actions and gestures , that they were positively running a race , the scarlet mantle being the winner , -- or , so far , at least , as a full length would go , in full prospect of winning .	18	18	bit
the beautiful steed of champ be one of the number $ and lee could scarcely restrain his joy $ as he see him proudly champ his bit $ and anticipate the pleasure with which his faithful officer would again remount him $	The beautiful steed of Champ was one of the number , and Lee could scarcely restrain his joy , as he saw him proudly champing his bit , and anticipated the pleasure with which his faithful officer would again remount him .	26	26	bit
the best of us be but sinful $ and the bit will get between the tooth $ $	The best of us are but sinful , and the bit will get between the teeth . "	10	10	bit
be through so much excitement as you have lately $ and $ $ continue willoughby $ smile $ $ a man who keep all his passion down with the rein and bit $ except his ambition $ must expect the blue $ as you call them $ particularly $ if he have such strong passion $ in other respect $ as a certain friend of mine $ they will get the bit between their tooth $ sometimes $ and bind away $	been through so much excitement as you have lately ; and , " continued Willoughby , smiling , " a man who keeps all his passions down with the rein and bit , except his ambition , must expect the blues , as you call them -- particularly , if he has such strong passions , in other respects , as a certain friend of mine , they will get the bit between their teeth , sometimes , and bound away .	31	31	bit
his horse $ endow as it would seem with an instinctive knowledge of what be in the wind $ do not so much as champ its bit $ much less paw up the ground $ or neigh $	His horse , endowed as it would seem with an instinctive knowledge of what was in the wind , did not so much as champ its bits , much less paw up the ground , or neigh ,	26	26	bit
he dip pretty largely into mexican mine $ and be bit $ he undertake to improve the breed of horse in peru $ and be bit $ he attempt to establish steam cotton-factories in colombia $ and be bit $ he buy largely into a chilian steam-boat company $ and be bit $ till $ finally $ he resolve to visit south america himself $ $ to	He dipped pretty largely into Mexican mines , and was bit ; he undertook to improve the breed of horses in Peru , and was bit ; he attempted to establish steam cotton-factories in Colombia , and was bit ; he bought largely into a Chilian Steam-boat Company , and was bit ; till , finally , he resolved to visit South America himself , " to	10	10	bit
surveyor meet $ and $ notwithstanding long rigmarole remark from farmer style $ who be a bit of a scamp $ the survey progress rapidly $	surveyors met , and , notwithstanding long rigmarole remarks from farmer Styles , who was a bit of a scamp , the surveying progressed rapidly .	16	16	bit
he show us a mite that have live three month glaze to a bit of glass $ and a beetle which have be above three year without eating $ and seem not particular how long it live $ a spider also which have be keep one year on the same abstemious /z/ regimen $ and yet be go on live as usual $	He showed us a mite that had lived three months glazed to a bit of glass , and a beetle which had been above three years without eating , and seemed not particular how long it lived ; a spider also which had been kept one year on the same abstemious /z/ regimen , and yet was going on living as usual .	13	13	bit
it be $ however $ a highly fashionable bit of pasteboard $ as become	It was , however , a highly fashionable bit of pasteboard , as became	8	8	bit
here $ drink $ and let your tongue have a bit of a holiday $ $	Here , drink , and let your tongue have a bit of a holiday . "	10	10	bit
of delight when rose feign a sudden surprise at see him $ and whose happiness on this morning $ reach its climax upon his be summon within to receive a bit of crisp $ brown candy $ which she have beg for him from her mother $	of delight when Rose feigned a sudden surprise at seeing him , and whose happiness on this morning , reached its climax upon his being summoned within to receive a bit of crisp , brown candy , which she had begged for him from her mother .	30	30	bit
two large tear orb themselves beneath the professor's lid $ $ $ in obedience to the principle of gravitation celebrate in that delicious bit of bladdery bathos $ $ the very law that mould a tear $ $ with which the $ edinburgh review $ attempt to put down master george gordon when that	Two large tears orbed themselves beneath the Professor's lids , - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos , " The very law that moulds a tear , " with which the " Edinburgh Review " attempted to put down Master George Gordon when that	23	23	bit
it would have pass for a bit of mexican sculpture $ if it have be dig up in that part of the world $	It would have passed for a bit of Mexican sculpture , if it had been dug up in that part of the world .	6	6	bit
say the old lady $ $ every bit and grain of my comfort be go $ $ and remove her spectacle she continue silently rub them through her apron till ellen $ who be stand at the window on tip-toe $ announce that jane stilman be come with her $ changeable silk on $ $	said the old lady , " every bit and grain of my comfort is gone , " and removing her spectacles she continued silently rubbing them through her apron till Ellen , who was standing at the window on tip-toe , announced that Jane Stilman was coming with her " changeable silk on . "	7	7	bit
the boy have plant their foot on a little bit of an island $ around which the water gurgle $ and clapham $ turn his eye from the brook to the wooded hill $ light up with a shower of golden light $ say $ $ hal $ be not this here brook a pretty kind of looking-glass $ $	The boys had planted their feet on a little bit of an island , around which the water gurgled ; and Clapham , turning his eyes from the brook to the wooded hills , lit up with a shower of golden light , said , " Hal , is not this here brook a pretty kind of looking-glass ? "	9	9	bit
the snow have cover up every chance bit and chip $ and she well know that she could not hope for anything there $	The snow had covered up every chance bit and chip ; and she well knew that she could not hope for anything there .	7	7	bit
hear him with open mouth $ and if you can throw in a bit of blarney $ let it be do $	Hear him with open mouths , and if you can throw in a bit of blarney , let it be done .	13	13	bit
