sentence_lemma	sentence_token	target_index	original_word
$ stout canvas bag or sack $ which be secure about him and tie up $	, stout canvas bag or sack , which was secured about him and tied up .	3	bag
it be a thread-ball throw at a mark $ but the other end remain in the thrower's bag $	It is a thread-ball thrown at a mark , but the other end remains in the thrower's bag .	17	bag
he ' s be pop some of the corn you give us $ $ reply ella $ $ and he willn't give us a kernel of it $ nor tell us where the bag be $ so that we	He ' s been popping some of the corn you gave us , " replied Ella ; " and he won't give us a kernel of it , nor tell us where the bag is , so that we	33	bag
one of the engineer $ he succeed in obtain possession of his stolen bag of gold $	one of the engineers , he succeeded in obtaining possession of his stolen bag of gold .	13	bag
as he enter the garden gate she look round $ and see the shot bag $ guess $ with a woman's rapid wit $ what it mean $ catch it up $ and step out into the porch to meet him $	As he entered the garden gate she looked round , and seeing the shot bag , guessed , with a woman's rapid wit , what it meant -- caught it up , and stepped out into the porch to meet him .	14	bag
the dog perceive this error $ and $ wish to rectify it $ run to fetch the bag $ but it be too heavy for him to drag along $	The dog perceived this error , and , wishing to rectify it , ran to fetch the bag ; but it was too heavy for him to drag along .	17	bag
i hang up my medicine bag $ put away my rifle and spear $ feel as if i should want them no more $ as i have no desire to raise other war party against the white unless they give me provocation $	I hung up my medicine bag , put away my rifle and spear , feeling as if I should want them no more , as I had no desire to raise other war parties against the whites unless they gave me provocation .	5	bag
the good woman hold up her purse $ a little linen bag tie at one end with a tow string $ and pretty well distend at the other $ to assure the frugal husband she have not lose it in climb into the wagon $ and have deposit it for safe keep where old lady sometimes stow away thread	The good woman held up her purse -- a little linen bag tied at one end with a tow string , and pretty well distended at the other -- to assure the frugal husband she had not lost it in climbing into the wagon ; and having deposited it for safe keeping where old ladies sometimes stow away thread	11	bag
long before the festivity be over $ my companion and myself stretch ourselves on a wide bag of straw $ and fall asleep $ lull by the scream of the dancer $ $	Long before the festivity was over , my companions and myself stretched ourselves on a wide bag of straw , and fell asleep , lulled by the screaming of the dancers . "	16	bag
the teacher stop some of our folk $ one day $ to ask how i be do ' at my new school $ when $ of course $ the cat be all out of the bag $	The teacher stopped some of our folks , one day , to ask how I was doin ' at my new school , when , of course , the cat was all out of the bag .	35	bag
some of the protestant church resound with a sacred hymn $ or the voice of the clergyman read a portion of the liturgy or discipline $ calculate to inspire charitable feeling $ while the contribution-box or bag make its beg tour among the pew $	Some of the Protestant churches resound with a sacred hymn , or the voice of the clergyman reading a portion of the liturgy or discipline , calculated to inspire charitable feelings , while the contribution-box or bag makes its begging tour among the pews .	36	bag
you must have know many time $ mr.- spiffard $ when you have hear and see just enough to make you draw conclusion $ and yet the word you hear $ if set to stand alone $ would fall down $ like an empty bag set on end $ and mean nothing $ $	You must have known many times , Mr. Spiffard , when you have heard and seen just enough to make you draw conclusions , and yet the words you heard , if set to stand alone , would fall down , like an empty bag set on end , and mean nothing . "	44	bag
in his eagerness to hook the bag as he lean over the bank $ that treacherous bank give way $ and our excellent bishop himself be now struggle for life in the whirlpool $	In his eagerness to hook the bags as he leaned over the bank , that treacherous bank gave way , and our excellent bishop himself was now struggling for life in the whirlpool !	6	bag
we think ourselves entitle to demand of mr.- <nul> the justice of the old jewish law $ $ thou shall not have in thy bag diver weight $ a great and a small $ $	We think ourselves entitled to demand of Mr. B. the justice of the old Jewish law , " Thou shalt not have in thy bag divers weights , a great and a small . "	24	bag
nothing be leave $ of all my greatness $ but a filthy bag of gold $ and an empty cart $	Nothing is left , of all my greatness , but a filthy bag of gold , and an empty cart .	12	bag
