sentence_lemma	sentence_token	index_lemma	index_token	lemma
have she $ by force if necessary $ destroy the fixedness of her cast $ wrap her in european costume $ create new want in her consumption $ stimulate her pride and ambition $ and place this huge multitude on the high road to civilization and improvement $ all that be productive $ and industrious $ and enriching $ would have follow as a matter of course $	Had she , by force if necessary , destroyed the fixedness of her casts , wrapped her in European costumes , created new wants in her consumptions , stimulated her pride and ambition , and placed this huge multitude on the high road to civilization and improvement , all that is productive , and industrious , and enriching , would have followed as a matter of course .	38	38	multitude
these be but few fact $ among multitude which might be adduce $ to show the self-denial $ energy $ patience $ and honesty $ which the slave have exhibit in a state of freedom $	These are but few facts , among multitudes which might be adduced , to show the self-denial , energy , patience , and honesty , which the slave has exhibited in a state of freedom .	7	7	multitude
pastor and people can not be /or ever together on earth - death will sunder the strong tie $ and in heaven how must it enhance the joy of the bless $ that by mean of their willing sacrifice here $ multitude have be prepare to unite with them in song for redeem grace $	Pastor and people can not be /or ever together on earth - death will sunder the strongest ties ; and in heaven how must it enhance the joys of the blessed , that by means of their willing sacrifices here , multitudes have been prepared to unite with them in songs for redeeming grace .	41	41	multitude
christian nation $ ye have not fail in great multitude to $ go into all the world $ $ scarcely have ye fail to visit $ every creature $ $ but for what purpose have ye go forth $	Christian nations , ye have not failed in great multitudes to " GO INTO ALL THE WORLD ; " scarcely have ye failed to visit " EVERY CREATURE ; " but for what purpose have ye gone forth ?	9	9	multitude
the clergy of bos * ton and the vicinity $ the member of the church and congregation of which the deceased have be pastor $ and a multitude of other acquaintance and friend $ unite with the bereaved family and relation in deplore their common loss $ while they praise god for the bright example of christian virtue which /z/ they have witness $	The clergy of Bos * ton and the vicinity , the members of the church and congregation of which the deceased had been pastor , and a multitude of other acquaintances and friends , united with the bereaved family and relations in deploring their common loss , while they praised God for the bright example of Christian virtue which /z/ they had witnessed .	27	27	multitude
these gallant fellow be lie beside each other in the gun room preparatory to their be commit to the deep $ and here many meet to take a last look of our departed friend $ whose remain soon float in the promiscuous multitude $ without distinction either of rank or nation $	These gallant fellows were lying beside each other in the gun room preparatory to their being committed to the deep ; and here many met to take a last look of our departed friends , whose remains soon floated in the promiscuous multitude , without distinction either of rank or nation .	42	42	multitude
there be multitude of dabbler in medicine $ both learn and unlearned $ who love to theorize $ and to listen to theorizing $	There are multitudes of dabblers in medicine , both learned and unlearned , who love to theorize , and to listen to theorizing .	2	2	multitude
i well remember how $ as the foot of the priest who bore the ark touch its brim $ the water dry up $ and after they have pass over $ the multitude of israel follow in safety $ notwithstanding it be	I well remembered how , as the feet of the Priests who bore the ark touched its brim , the waters dried up , and after they had passed over , the multitudes of Israel followed in safety , notwithstanding it was	32	32	multitude
the influence of a religion $ sanction by the government $ could in no country $ in the nineteenth century $ interfere with the speculation of a philosopher in his closet $ but it might $ and must $ steady the weak and waver opinion of the multitude $	The influence of a religion , sanctioned by the government , could in no country , in the nineteenth century , interfere with the speculations of a philosopher in his closet , but it might , and must , steady the weak and wavering opinions of the multitude .	47	47	multitude
how great a multitude of those to whom the word which he dispense be $ a savor of life unto life $ $ or $ of death unto death $ $ have go before to meet him at the dread tribunal $	How great a multitude of those to whom the word which he dispensed was " a savor of life unto life , " or " of death unto death , " have gone before to meet him at the dread tribunal !	3	3	multitude
notwithstanding her experience of the harsh and cruel spirit of aurelian $ notwithstanding the unnecessary destruction $ for any national or political object $ of the multitude of palmyra $ still she incline to confide in him $	Notwithstanding her experience of the harsh and cruel spirit of Aurelian , notwithstanding the unnecessary destruction , for any national or political object , of the multitudes of Palmyra , still she inclines to confide in him .	26	26	multitude
here be no colony of german $ as at saint petersburg $ no english factory $ as at lisbon $ no multitude of insolent yankee lounge through the street as at the havannah $ with an air which seem to say $ the land be our own whenever	Here are no colonies of Germans , as at Saint Petersburg ; no English factories , as at Lisbon ; no multitudes of insolent Yankees lounging through the streets as at the Havannah , with an air which seems to say , the land is our own whenever	21	21	multitude
## txt we take leave of boston $ under a bright sun $ with a favorable breeze $ amid the blessing of the multitude assemble to witness our departure $	@@587427 txt WE took leave of Boston , under a bright sun , with a favorable breeze , amid the blessings of the multitude assembled to witness our departure .	23	23	multitude
raise above the multitude by a consciousness of intellectual force $	raised above the multitude by a consciousness of intellectual force .	3	3	multitude
as if it be a mark of deplorable fatuity for a babe to believe now as a multitude of wise and great and gifted man have heretofore believe in every age of the world $	As if it were a mark of deplorable fatuity for a babe to believe now as a multitude of wise and great and gifted men have heretofore believed in every age of the world !	17	17	multitude
every decision of the will $ every expression of sentiment $ and every civil * act $ be a live seed cast into the quickning soil $ whose forthcoming fruit a multitude must taste $ and find health to body and soul $ or poison and death $	Every decision of the will , every expression of sentiment , and every civil * act , is a live seed cast into the quickning soil , whose forthcoming fruit a multitude must taste , and find health to body and soul , or poison and death .	31	31	multitude
its remote province be in concert $ what be mature in moldavia and wallachia $ be know in constantinople $ in the morca $ aug in albania $ and with all the // multitude that must have participate in these dangerous counsel $ the explosion $ though in reality at last accidental and unconcerted $ do	Its remotest provinces were in concert ; what was maturing in Moldavia and Wallachia , was known in Constantinople , in the Morca , aug in Albania ; and with all the // multitudes that must have participated in these dangerous counsels , the explosion , though in reality at last accidental and unconcerted , did	33	33	multitude
you will now fancy yourselves in view of the great gathering of the pawnee $ and in sight of the multitude assemble in honor of the sacrifice $	You will now fancy yourselves in view of the great gathering of the Pawnees , and in sight of the multitude assembled in honor of the sacrifice .	20	20	multitude
that // ruler be a traitor to his trust $ who seek to trample upon the constitution by substitute the heat passion of the multitude for the ivellknown principle of that instrument $	That // ruler is a traitor to his trust , who seeks to trample upon the constitution by substituting the heated passions of the multitude for the ivellknown principles of that instrument .	24	24	multitude
and his eye pass quickly over the silent and moody multitude $ each man $ as he drop his own $ feel that they be fix individually upon himself $ $	and his eyes passed quickly over the silent and moody multitude , each man , as he dropped his own , felt that they were fixed individually upon himself . "	10	10	multitude
the trumpet summons $ awful silence float over the multitude who fix their gaze upon the portal of the cell beneath $	The trumpet summons -- awful silence floats Over the multitudes who fix their gaze Upon the portals of the cells beneath .	9	9	multitude
the main cause of the phenomenon in question be find by mr.- buckle in a system of protection $ which $ in france $ have be intimately connect with that love of centralization which appear in the machinery of government $ in restriction upon trade $ in interference with literature in the shape of censorship or patronage $ and in the regulation of a multitude of thing better leave to the people themselves $	The main cause of the phenomenon in question is found by Mr. Buckle in a system of protection , which , in France , has been intimately connected with that love of centralization which appears in the machinery of government , in restrictions upon trade , in interference with literature in the shape of censorship or patronage , and in the regulation of a multitude of things better left to the people themselves .	64	64	multitude
$ that they alone of the whole human race $ by some possibility $ may not have remain altogether stationary age after age $ while the least enquire and the most indolent of human being $ the very multitude $ have be steadily advancing both in knowledge and power $	-- that they alone of the whole human race , by some possibility , may not have remained altogether stationary age after age -- while the least enquiring and the most indolent of human beings -- the very multitude -- have been steadily advancing both in knowledge and power ?	38	38	multitude
now in great multitude than usual $ owe to the game $	now in greater multitudes than usual , owing to the games .	3	3	multitude
multitude would seem to think that earth's great battle on this subject have be fight $ and it only	Multitudes would seem to think that earth's great battle on this subject has been fought , and it only	0	0	multitude
or not himself $ succeed in poison the mind of aurelian and that of the multitude $	or not himself , succeeded in poisoning the mind of Aurelian and that of the multitude .	15	15	multitude
one broad beaver $ with the ample fold of the coarse blanket $ throw across the shoulder of the american $ be as terrible in their eye as a panther might be while spring among a timid multitude $	One broad beaver , with the ample folds of the coarse blanket , thrown across the shoulders of the Americans , was as terrible in their eyes as a panther might be while springing among a timid multitude .	37	37	multitude
at one there be a multitude of clerk $ and a coarse $ slatternly housekeeper $ at another there be a set of low trader $	At one there was a multitude of clerks , and a coarse , slatternly housekeeper ; at another there was a set of low traders .	5	5	multitude
would that this little insect might speak $ and in word more eloquent than those of man's device $ to the multitude who allow themselves to reject the doctrine of reveal religion $ because $ as they assert $ they be $ on their face so utterly improbable $ that they labor under an a priori objection strong enough to be fatal to their credibility $	Would that this little insect might speak , and in words more eloquent than those of man's device , to the multitudes who allow themselves to reject the doctrines of revealed religion , because , as they assert , they are , on their face so utterly improbable , that they labor under an a priori objection strong enough to be fatal to their credibility .	21	21	multitude
so late as the year 1814 $ the british army $ that enter the city of washington $ burn down the capitol $ the president's house $ and the public office $ destroy with them the national library $ and a multitude of paper and document of great value in a civil and historical point of view $	So late as the year 1814 , the British army , that entered the city of Washington , burnt down the Capitol , the President's House , and the public Offices , destroying with them the national library , and a multitude of papers and documents of great value in a civil and historical point of view .	41	41	multitude
hence arise sculpture $ the early and the late effort to reveal the divine existence to man $ it assume $ as be to be expect $ that form which be superior to all other nature $ and fashion it in ideal beauty $ shew to adoring multitude the splendid manifestation of celestial be $ in the form of the jupiter of phidias $ the venus of cleomenes $ and the apollo of the vatican $	Hence arose sculpture , the earliest and the latest effort to reveal the divine existence to man ; it assumed , as was to be expected , that form which is superior to all other natures , and fashioning it in ideal beauty , shewed to adoring multitudes the splendid manifestation of celestial being , in the forms of the Jupiter of Phidias , the Venus of Cleomenes , and the Apollo of the Vatican .	47	47	multitude
though often valuable and necessary to the farmer in keep out of our own market foreign product which rival and supplant his own $ be still more useful and indispensable to him in create and maintain all around and beside him ready and steady market for his produce $ by bring into prosperous and durable existence new branch of industry which do not rival his own $ but which employ multitude who be con-8 // sumers only $ and not to any great extent producer $ of agricultural staples $	though often valuable and necessary to the farmer in keeping out of our own markets foreign products which rival and supplant his own , is still more useful and indispensable to him in creating and maintaining all around and beside him ready and steady markets for his produce , by bringing into prosperous and durable existence new branches of industry which do not rival his own , but which employ multitudes who are con-8 // sumers only , and not to any great extent producers , of agricultural staples .	70	70	multitude
among a multitude of beautiful seedling of my own raise $ i have select two as worthy of cultivation $	Among a multitude of beautiful seedlings of my own raising , I have selected two as worthy of cultivation .	2	2	multitude
she be totally unlike an english ship $ paint entirely white $ without mast $ with two small black funnel alongside each other $ and several erection one above another for deck $ contain multitude of window about two foot square $	She was totally unlike an English ship , painted entirely white , without masts , with two small black funnels alongside each other ; and several erections one above another for decks , containing multitudes of windows about two feet square .	34	34	multitude
multitude of them be chain to the harness with scanty food $ and goad forward to drag the baggage of an army and the thun dering engine of death $ until their strength have fail $ their breath exhaust $ and the kindness they then receive be the lash of the whip or the point of a spear $	Multitudes of them are chained to the harness with scanty food , and goaded forward to drag the baggage of an army and the thun dering engines of death , until their strength has failed , their breath exhausted , and the kindness they then receive is the lash of the whip or the point of a spear .	0	0	multitude
munzer $ too $ be stir up the multitude to that demand of their right which end in the disastrous $ peasant ' war $ $	Munzer , too , was stirring up the multitudes to that demand of their rights which ended in the disastrous " Peasants ' war . "	8	8	multitude
all that his mind fall in with $ it sweep along in its deep $ and swift $ and continuous flow $ and bear onward with the multitude that fill its shoreless and	All that his mind falls in with , it sweeps along in its deep , and swift , and continuous flow , and bears onward with the multitude that fills its shoreless and	27	27	multitude
some of the reformer be object to because the multitude be against them $	Some of the reformers were objected to because the multitude were against them .	9	9	multitude
