sentence_lemma	sentence_token	index_lemma	index_token	lemma
again $ as coarse $ plain food and hardy exercise add health and vigor to the physical $ so do the contemplation of nature in her wildness and grandeur give to the mental a powerful and lofty tone $	Again : as coarse , plain food and hardy exercise add health and vigor to the physical -- so does the contemplation of nature in her wildness and grandeur give to the mental a powerful and lofty tone .	21	21	contemplation
$ 25 $ such $ gentleman $ be the final exhibition of the religion of reason $ in the insensibility of conscience $ in the ignorance of the very idea of sin $ in the contemplation of his own moral consistency $ in the simple absence of fear $ in the cloudless self-confidence $ in the serene self-possession $ in the cold self-satisfaction $ we recognize the mere philosopher $	( 25 ) Such , Gentlemen , is the final exhibition of the Religion of Reason : in the insensibility of conscience , in the ignorance of the very idea of sin , in the contemplation of his own moral consistency , in the simple absence of fear , in the cloudless self-confidence , in the serene self-possession , in the cold self-satisfaction , we recognize the mere Philosopher .	35	35	contemplation
the forehead be lofty $ and deeply furrow with the ridge of contemplation $	The forehead was lofty , and deeply furrowed with the ridges of contemplation .	12	12	contemplation
let us take $ for instance $ man himself as our object of contemplation $ then at once we shall find we can view him in a variety of relation $ and according to those relation be the science of which he be the subject-matter $ and according to our acquaintance with them be our possession of a true knowledge of him $	Let us take , for instance , man himself as our object of contemplation ; then at once we shall find we can view him in a variety of relations ; and according to those relations are the sciences of which he is the subject-matter , and according to our acquaintance with them is our possession of a true knowledge of him .	13	13	contemplation
such scene as these operate beneficially in draw the blind girl's mind away from the contemplation of her private sorrow $	SUCH scenes as these operated beneficially in drawing the blind girl's mind away from the contemplation of her private sorrows .	15	15	contemplation
rc below $ and on which they rejoice to meditate $ and with the sweet contemplation of which their mind be often entertain $ and there $ too $ the thing which they choose for their portion $ and which be so dear to them that they be ready for the sake of them to undergo the severe suffering $ and to forsake even father $ and mother $ and kindred $ and friend $ and wife $ and child $ an $ l life itself $	rc below , and on which they rejoiced to meditate , and with the sweet contemplation of which their minds were often entertained ; and there , too , the things which they chose for their portion , and which were so dear to them that they were ready for the sake of them to undergo the severest sufferings , and to forsake even father , and mother , and kindred , and friends , and wife , and children , an ( l life itself .	15	15	contemplation
he resolve to go forward to the upper congaree $ upon the pleasant bank of which stand the princely domain of the middleton family $ persuade $ as he be $ that the rival with whom he contend for so great a treasure $ equally wily and dishonourable $ have in contemplation some new villany $ which $ if not seasonably meet $ would result in equal loss to himself and misery to the maiden of his heart $	He resolved to go forward to the upper Congaree , upon the pleasant banks of which stood the princely domains of the Middleton family ; persuaded , as he was , that the rival with whom he contended for so great a treasure , equally wily and dishonourable , had in contemplation some new villany , which , if not seasonably met , would result in equal loss to himself and misery to the maiden of his heart .	51	51	contemplation
death have probably a peculiar horror and ugliness $ when force upon the contemplation of a person so naturally joyous as donatello $ who live with completeness in the present moment $ and be able to form but vague image of the future $ $	Death has probably a peculiar horror and ugliness , when forced upon the contemplation of a person so naturally joyous as Donatello , who lived with completeness in the present moment , and was able to form but vague images of the future . "	13	13	contemplation
however advantageous $ therefore $ it may be for the interest of the united state $ that a certain power should be give to congress $ if such power do not appear to be give in the constitution $ or $ if it may possibly be consider as come within the comprehensive range of a very general expression $ in ' all probability could never have be in the contemplation of the state to bestow on con -- - gress $ it can not be sustain by $	However advantageous , therefore , it may be for the interests of the United States , that a certain power should be given to congress , if such power does not appear to be given in the constitution , or , if it may possibly be considered as coming within the comprehensive range of a very general expression , in ' all probability could never have been in the contemplation of the states to bestow on con -- - gress , it can not be sustained by ,	69	69	contemplation
close behind these two $ come a young man of very strike countenance and demeanor $ with deep think and contemplation on his brow $ and perhaps a flash of enthusiasm in his eye $	Close behind these two , came a young man of very striking countenance and demeanor , with deep thought and contemplation on his brow , and perhaps a flash of enthusiasm in his eye .	20	20	contemplation
