sentence_lemma	sentence_token	index_lemma	index_token	lemma
he have $ also $ with the view of ingratiating himself still more firmly into their good grace $ invite several of them $ and two or three of their lady $ to the ceremony $ have resolve in his own mind that the festivity of the day should conclude with a ball $	He had , also , with the view of ingratiating himself still more firmly into their good graces , invited several of them , and two or three of their ladies , to the ceremony ; having resolved in his own mind that the festivities of the day should conclude with a ball .	52	52	ball
what angry brawl to gain the lady's hand at ball $	what angry brawls To gain the lady's hand at balls !	9	9	ball
morning and evening $ dine every day in ball $ and never go to a single evening party $	morning and evening , dined every day in ball , and never went to a single evening party .	8	8	ball
it be untoward $ but in the course of the evening she be a little comfort by a proposal from lady rotherwood to take her and lilias to a ball at raynham $ which be to take place in january $ and as soon as the gentleman appear $ they submit the invitation to their father $ while lady rotherwood press william to accompany them $ and he be refuse $ '	It was untoward ; but in the course of the evening she was a little comforted by a proposal from Lady Rotherwood to take her and Lilias to a ball at Raynham , which was to take place in January ; and as soon as the gentlemen appeared , they submitted the invitation to their father , while Lady Rotherwood pressed William to accompany them , and he was refusing . '	29	29	ball
mean to have a grand evening $ combine turtulia $ concert and ball $	meaning to have a grand evening , combining turtulia , concert and ball .	12	12	ball
i now remember that one night at a ball in swansdown $ i have be introduce to a stranger of that name $ and i cheerfully make know my recognition $ and cordially shake his hand $ for the very fact that he have be once in the village of my nativity $ make him appear to me like an old and value friend $ $	I now remembered that one night at a ball in Swansdown , I had been introduced to a stranger of that name ; and I cheerfully made known my recognition , and cordially shook his hand ; for the very fact that he had been once in the village of my nativity , made him appear to me like an old and valued friend . "	8	8	ball
whom i find no long alone $ but surround by quite a family $ his wife and child $ who $ it seem $ have be away at a ball $ or other merrymaking $ at a neighbouring estate $ and have either just return $ or have arrive late in the night $ while i be sound asleep $	whom I found no longer alone , but surrounded by quite a family -- his wife and children -- who , it seemed , had been away at a ball , or other merrymaking , at a neighbouring estate , and had either just returned , or had arrived late in the night , while I was sound asleep .	29	29	ball
and yet the round-rimmers condescend to join the common world in certain of their observance $ they have committee $ among themselves $ where small man swell into great $ by dint of volubility and intrigue $ they make presentation after their fashion to distinguished man $ and give complimentary ball $ where they get a fever to a boiling pitch $	And yet the Round-Rimmers condescend to join the common world in certain of their observances ; they have committees , among themselves , where small men swell into great , by dint of volubility and intrigue ; they make presentations after their fashion to distinguished men ; and give complimentary balls , where they get a fever to a boiling pitch .	50	50	ball
one say that he have search the bible from genesis to revelation $ and he could not find a text that expressly treat of that enormity $ but that be manifestly because it be a sin too heinous to be speak of in holy writ $ he say that dancing be one of the most offensive of all the rite of those savage nation that be under the immediate and visible government of the prince of this world $ and $ finally $ he refer them to the church document $ those precious record of the piety $ and wisdom $ and purity of their ancestor $ and they would there find a rule which prohibit any church-member from frequent $ or be present at $ a ball $ or dance $ or frolic $ or any such assembly of satan $ and they would moreover find	One said that he had searched the Bible from Genesis to Revelation , and he could not find a text that expressly treated of that enormity , but that was manifestly because it was a sin too heinous to be spoken of in holy writ ; he said that dancing was one of the most offensive of all the rites of those savage nations that were under the immediate and visible government of the prince of this world ; and , finally , he referred them to the church documents , those precious records of the piety , and wisdom , and purity of their ancestors ; and they would there find a rule which prohibited any church-member from frequenting , or being present at , a ball , or dance , or frolic , or any such assembly of Satan ; and they would moreover find	127	127	ball
pray $ miss benoir $ may i be allow to ask if those drop be for the ball $ tomorrow night $	Pray , Miss Benoir , may I be allowed to ask if those drops are for the ball , tomorrow night ?	17	17	ball
