sentence_lemma	sentence_token	target_index	original_word
ich sprechen im März über d hoch Berufsbildung d Frau vor eine mindestens zur Hälfte aus Frau bestehend Publikum $ unter welche auch d Lyzeum stark vertreten sein $	Ich sprach im März über die höhere Berufsbildung der Frauen vor einem mindestens zur Hälfte aus Frauen bestehenden Publicum , unter welchem auch das Lyceum stark vertreten war .	24	Lyzeum
dort sein d elegant Geschäft für Luxusartikel $ d Theater $ Klub und Hotel $ an d Parastraße liegen d gartenumgeben groß kaiserlich Lyzeum Galata-Serai und d griechisch und armenisch Kirche $	Dort sind die elegantesten Geschäfte für Luxusartikel , die Theater , Clubs und Hôtels ; an der Perastrasse liegt das gartenumgebene grosse kaiserliche Lyceum Galata-Serai und die griechische und armenische Kirche .	23	Lyzeum
nebst d 1862 gegründet Universität $ d Lyzeum Richelieu sein abseits zahlreich Volksschule noch mehrere Gymnasium und Privatinstitut vorhanden $ unter letztere d in eine schön Park gelegen Institut d adelig Fräulein $	Nebst der 1862 gegründeten Universität , dem Lyceum Richelieu sind abseits zahlreicher Volksschulen noch mehrere Gymnasien und Privatinstitute vorhanden , unter letzteren das in einem schönen Parke gelegene Institut der adeligen Fräulein .	7	Lyzeum
d in ihr letzte in Vergleichung gestellt Fall d Abgang früh Lehrer d Lyzeum treffen bei ich nicht zu $	Der in Ihrem Letzten in Vergleichung gestellte Fall des Abgangs früherer Lehrer des Lyceums trifft bei mir nicht zu .	13	Lyzeum
Brachelli zitieren dagegen 62 real- und 9 Oberrealschule $ a. a. o. s. 542 $ $ jene mit zweijahrig Kursus $ diese in Verbindung mit eine Gymnasium und Lyzeum $	Brachelli citirt dagegen 62 Real- und 9 Oberrealschulen ( a. a. O. S. 542 ) , jene mit zweijährigem Cursus , diese in Verbindung mit einem Gymnasium und Lyceum .	28	Lyzeum
wie sich d Leitung d Lyzeum künstlich Publikum zu verschaffen und d sonst nicht zu stande kommend Vorlesung eine wenig zu füllen suchen haben $ sein in d vorletzt Nummer diese Schrift angeben $ und es werden wir überhaupt von bedeutend Gegenstand ablenken $ wenn auf d vorliegend Bogen auch noch eine ausführlich Kritik d form- und prinziplos Berliner Anstalt mit ihr spät immer chaotisch geratend Abänderungsversuch Platzfinden sollen $	Wie sich die Leitung des Lyceums künstlich Publicum zu verschaffen und die sonst nicht zu Stande kommenden Vorlesungen ein wenig zu füllen gesucht hat , ist in der vorletzten Nummer dieser Schrift angegeben , und es würde uns überhaupt von bedeutenden Gegenständen ablenken , wenn auf den vorliegenden Bogen auch noch eine ausführliche Kritik der form- und principlosen Berliner Anstalt mit ihren später immer chaotischer gerathenden Abänderungsversuchen platzfinden sollte .	5	Lyzeum
ihr englisch geschreiben Dank für meine vierjahrig $ jede Jahr etwas Neu bringend angestrengt Tätigkeit am Lyzeum müssen zwar $ in mein Deutsch übertragen $ Undank heißen $	Ihr englisch geschriebener Dank für meine vierjährige , jedes Jahr etwas Neues bringende angestrengte Thätigkeit am Lyceum muss zwar , in mein Deutsch übertragen , Undank heissen .	16	Lyzeum
im Sommer 1835 werden dann einige Stunde für d gymnastisch Unterricht an d damals bestehend Lyzeum Friedericianum festsetzen $ dann aber unterbleiben er wieder bis im Frühjahr 1838 eine bleibend Turn-Unterricht am Gymnasium einrichten werden $	Jm Sommer 1835 wurden dann einige Stunden für den gymnastischen Unterricht an dem damals bestehenden Lyceum Friedericianum festgesetzt ; dann aber unterblieb er wieder bis im Frühjahr 1838 ein bleibender Turn-Unterricht am Gymnasium eingerichtet wurde .	15	Lyzeum
ins Leben rufen durch d Gesetz vom 11. Flor. an X. sollen wenigstens eine Lyzeum für jede Departement aufstellen werden $ $ $ aber die sein noch nicht einmal gegenwärtig erreichen $ $ 1809 35 Lücke $ 1859 erst 68 $ jetzt 75 $ $	Ins Leben gerufen durch das Gesetz vom 11. Flor. an X. sollte wenigstens Ein Lyceum für jedes Departement aufgestellt werden ) ; — aber das ist noch nicht einmal gegenwärtig erreicht ! ( 1809 35 Lyceen , 1859 erst 68 , jetzt 75 ) .	14	Lyzeum
Karl Friedrich Henkel $ gebären am 17. April 1864 zu Hannover $ besuchen zuerst d Vorklasse d dortig Realschule $ gehen aus Neigung in d dortig Lyzeum 1. über $ treten im Jahr 1875 in d neugegründet Kaiser-Wilhelm-Gymnasium $ die er bis zur Prima Angehörte $ und absolvieren seine Gymnasialkursus auf d Lyzeum Friedricianum zu Kassel $ wo er im Haus eine Oheim d Studie jung Verwandte überwachen $	Karl Friedrich Henckell , geboren am 17. April 1864 zu Hannover , besuchte zuerst die Vorklassen der dortigen Realschule , ging aus Neigung in das dortige Lyceum 1. über , trat im Jahre 1875 in das neugegründete Kaiser-Wilhelm-Gymnasium , dem er bis zur Prima angehörte , und absolvirte seinen Gymnasialkursus auf dem Lyceum Friedricianum zu Kassel , wo er im Hause eines Oheims die Studien jüngerer Verwandten überwachte .	26	Lyzeum
