sentence_lemma	sentence_token	index_lemma	index_token	lemma
6) Arica haben 7 Doktrinas $ 1 Stadt $ 26 Gemeinde und 18776 Bewohner $ 44 welt- $ 21 Ordensgeistliche $ 1585 Spanier und Kreole $ 12870 Indiener $ 1977 Mestize $ 985 frei Mulatte und 1294 Sklave $	6) Arica hat 7 Doktrinas , 1 Stadt , 26 Gemeinden und 18776 Bewohner : 44 Welt- , 21 Ordensgeistliche , 1585 Spanier und Kreolen , 12870 Jndier , 1977 Mestizen , 985 freie Mulatten und 1294 Sklaven .	34	34	Mulatte
$ Dekret d N. V. vom 15. Mai $ Gleichheit d Rechte d weiß und Mulatte $ gens de Couleur $ $	— Decret der N. V. vom 15. May : Gleichheit der Rechte der Weißen und Mulatten ( gens de couleur ) .	15	15	Mulatte
3 $ Huanta haben 7 Doktrinas $ 20 Dorf und 27337 Einwohner $ 45 Weltgeistliche $ 3 Klostergeistliche $ 219 Spanier und Kreole $ 19981 Indiener $ 10080 Mestize und 9 frei Mulatte $	3 ) Huanta hat 7 Doktrinas , 20 Dörfer und 27337 Einwohner : 45 Weltgeistliche , 3 Klostergeistliche , 219 Spanier und Kreolen , 19981 Jndier , 10080 Mestizen und 9 freie Mulatten .	32	32	Mulatte
es sein also nicht zu verwundern $ wenn d Indianer $ die vereinsamt in d Mission leben $ Hemmnis begegnen $ von die diejenige nichts wissen $ die mit Mestize $ Mulatte und Weiße in d Nähe d Stadt in Pfarrdorf wohnen $	Es ist also nicht zu verwundern , wenn der Indianer , der vereinsamt in den Missionen lebt , Hemmnissen begegnet , von denen diejenigen nichts wissen , die mit Mestizen , Mulatten und Weißen in der Nähe der Städte in Pfarrdörfern wohnen .	31	31	Mulatte
35192 Seele $ davon zum Klerus gehörig 62 $ Mönch 27 $ 2299 Spanier und Kreole $ 22333 Indiener $ 5448 Mestize $ 3192 frei Mulatte und 1831 Sklave $	35192 Seelen , davon zum Klerus gehörig 62 , Mönche 27 , 2299 Spanier und Kreolen , 22333 Jndier , 5448 Mestizen , 3192 freie Mulatten und 1831 Sklaven .	25	25	Mulatte
diese Distrikt haben 16 Pfarre $ 10 Gemeinde und 13905 Bewohner $ 40 zum Klerus $ 212 Spanier und Kreole $ 11872 Indiener $ 1417 Mestize $ 335 frei Mulatte und 29 Sklave $	Dieser Distrikt hat 16 Pfarren , 10 Gemeinden und 13905 Bewohner : 40 zum Klerus , 212 Spanier und Kreolen , 11872 Jndier , 1417 Mestizen , 335 freie Mulatten und 29 Sklaven .	29	29	Mulatte
nirgends behaupten sich d Blut und d Farbe $ als etwa in d bereits mit europäisch versetzt Mischung d Mulatte $ Mestize und Quarteronen $	Nirgends behauptet sich das Blut und die Farbe , als etwa in den bereits mit Europäischem versetzten Mischungen der Mulatten , Mestizen und Quarteronen .	19	19	Mulatte
bei d Wakilema im äquatorial OstAfrika treffen deutsch Reisende teils eine licht Negerfarbe mit eine Stich ins Bläuliche $ gleichzeitig aber auch Leute $ die an Helligkeit d Mulatte übertreffen $ ohne dass d Verdacht eine Mischung irgendwie begründen werden sein $	Bei den Wakilema im äquatorialen Ostafrika trafen deutsche Reisende theils eine lichte Negerfarbe mit einem Stich ins Bläuliche , gleichzeitig aber auch Leute , die an Helligkeit die Mulatten übertrafen , ohne dass der Verdacht einer Mischung irgendwie begründet worden ist .	28	28	Mulatte
Widersetzung und Royalismus d Weiße $ d Mulatte ergreifen d Waffe und wiegeln d Neger auf $	Widersetzung und Royalismus der Weißen ; die Mulatten ergreifen die Waffen und wiegeln die Neger auf .	7	7	Mulatte
Rasse heißen aber im genau Sinn eine solch durch Degeneration entstehen Charakter $ die durch d Fortpflanzung unausbleiblich und notwendig forterben $ wie z. B. wenn Weiße ich d Neger Mulatte $ oder mit amerikanisch Indianer Mestissen zeugen $ welches hingegen bei d Spielart keine notwendig Folge sein $ wie Z B. wenn blauäugig Blonde mit braunäugig brünett Kind zeugen $	Rasse heißt aber im genauem Sinne ein solcher durch Degeneration entstandener Charakter , der durch die Fortpflanzung unausbleiblich und nothwendig forterbt , wie z. B. wenn Weiße mir den Negern Mulatten , oder mit amerikanischen Indianern Mestissen zeugen : welches hingegen bey den Spielarten keine nothwendige Folge ist ; wie z B. wenn blauäugige Blonde mit braunäugigen Brünetten Kinder zeugen .	30	30	Mulatte
ihr Einfluß auf d Kolonie durch d in Paris befindlich Mulatte $ $	Ihr Einfluß auf die Colonien durch die in Paris befindlichen Mulatten . —	10	10	Mulatte
erst $ nachdem ich manche Woche hier verbringen haben $ sein ich in etwas an d Anblick d Schwarze und Mulatte gewöhnen $ und ich finden dann auch unter d jung Negerin artig Gestalt $ und unter d etwas dunkelgefärbt Brasilianerin und Portugiesin hübsch $ ausdrucksvoll Gesicht $ minder scheinen d Gabe d Schönheit d männlich Geschlecht verleihen zu sein $	Erst , nachdem ich manche Woche hier verbracht hatte , war ich in etwas an den Anblick der Schwarzen und Mulatten gewöhnt , und ich fand dann auch unter den jungen Negerinnen artige Gestalten , und unter den etwas dunkelgefärbten Brasilianerinnen und Portugiesinnen hübsche , ausdrucksvolle Gesichter ; minder scheint die Gabe der Schönheit dem männlichen Geschlechte verliehen zu sein .	20	20	Mulatte
37721 Einwohner $ 93 Weltgeistliche $ 325 Klostergeistliche $ 162 Ordensschwester $ 5 weltlich Ordensschwester $ 22687 Spanier und Kreole $ 5929 Indiener $ 4908 Mestize $ 2477 frei Mulatte $ 1225 Sklave $	37721 Einwohner : 93 Weltgeistliche , 325 Klostergeistliche , 162 Ordensschwestern , 5 weltliche Ordensschwestern , 22687 Spanier und Kreolen , 5929 Jndier , 4908 Mestizen , 2477 freie Mulatten , 1225 Sklaven .	29	29	Mulatte
unter letztere befinden sich 125,000 Creole $ 125,000 Mestize und Mulatte und einige tausend Neger $	Unter letzteren befinden sich 125,000 Creolen , 125,000 Mestizen und Mulatten und einige tausend Neger .	10	10	Mulatte
sie enthalten 102 Doktrinas $ 1 Cindad $ 2 Villas $ 131 Dorf und haben eine Bevölkerung von 216382 Seele $ davon $ 315 zum Klerus $ 474 Ordensbruder $ 166 Ordensschwester $ 113 weltlich Ordensschwester $ 31828 Spanier und Kreole $ 159105 Indiener $ 23104 Mestize $ 993 frei Mulatte und 283 Sklave $	Sie enthält 102 Doktrinas , 1 Cindad , 2 Villas , 131 Dörfer und hat eine Bevölkerung von 216382 Seelen ; davon : 315 zum Klerus , 474 Ordensbrüder , 166 Ordensschwestern , 113 weltliche Ordensschwestern , 31828 Spanier und Kreolen , 159105 Jndier , 23104 Mestizen , 993 freie Mulatten und 283 Sklaven .	50	50	Mulatte
ihr Volkszahl werden auf 32082 Seele angeben $ 89 Weltgeistliche $ 436 Mönch $ 166 Nonnen $ 113 weltlich Ordensschwester $ 16122 Spanier und Kreole $ 14254 Indiener $ 203 Neger $ d Überrest bestehen aus Mestize und Mulatte $	Jhre Volkszahl wird auf 32082 Seelen angegeben : 89 Weltgeistliche , 436 Mönche , 166 Nonnen , 113 weltliche Ordensschwestern , 16122 Spanier und Kreolen , 14254 Jndier , 203 Neger , der Ueberrest besteht aus Mestizen und Mulatten .	38	38	Mulatte
davon gehören 326 zum Klerus $ 284 sein Mönch $ 162 Nonnen $ 5 weltlich Ordensschwester $ 39357 Spanier und Kreole $ 66609 Indiener $ 17797 Mestize $ 7003 frei Mulatte und 5258 Sklave $	Davon gehören 326 zum Klerus , 284 sind Mönche , 162 Nonnen , 5 weltliche Ordensschwestern , 39357 Spanier und Kreolen , 66609 Jndier , 17797 Mestizen , 7003 freie Mulatten und 5258 Sklaven .	30	30	Mulatte
Kind von Mulatte und Mulattein sollen schwarz Fleck zur Welt bringen $ namentlich in d Gegend d Fortpflanzungswerkzeug $	Kinder von Mulatten und Mulattinnen sollen schwarze Flecke zur Welt bringen , namentlich in der Gegend der Fortpflanzungswerkzeuge .	2	2	Mulatte
