sentence_lemma	sentence_token	index_lemma	index_token	lemma
in jede weitgreifend Handlung wagen d Herz $ wenn nicht sich $ doch sein Glück $ nur wenige Glückliche haben d Schicksal eine rein Verhältnis zum Tun bescheiden $ alle gut Wille d Absicht reichen nicht aus $ da wir obwohl nicht für d Erfolg aber doch für die Berechnung $ die oft eine d Unendliche sein $ zu stehen haben $	In jeder weitgreifenden Handlung wagt das Herz , wenn nicht sich , doch sein Glück ; nur wenigen Glücklichen hat das Schicksal ein reines Verhältniß zum Thun beschieden , aller guter Wille der Absicht reicht nicht aus , da wir obwohl nicht für den Erfolg aber doch für dessen Berechnung , die oft eine des Unendlichen ist , zu stehen haben .	2	2	weitgreifend
von eine solch Koalitions-Ministerium sein freilich von vorne herein eine weitgreifend Veränderung in d Person nicht zu erwarten $	Von einem solchen Coalitions-Ministerium war freilich von vorne herein eine weitgreifende Veränderung in den Personen nicht zu erwarten .	10	10	weitgreifend
Vergil sein durch d ganz Tendenz seine Dichtung zu weitgreifend Umgestaltung d Laokoonepisode nötigen $	Vergil war durch die ganze Tendenz seiner Dichtung zu weitgreifenden Umgestaltungen der Laokoonepisode genötigt .	9	9	weitgreifend
mit eine tief Blick in d Wesen d O. und geleiten von eine weitgreifend Idee $ machen er im Julius diese Jahr $ 1797 $ d Vorschlag $ alle h. Gr. abschaffen $	Mit einem tiefen Blick in das Wesen des O. und geleitet von einer weitgreifenden Idee , machte er im Julius dieses Jahres ( 1797 ) den Vorschlag : alle h. Gr. abzuschaffen .	13	13	weitgreifend
so verstehen sich $ daß diese eben so schwer als weitgreifend Aufgabe $ besonders weil jen Einwirkung $ wie d organisch Ausbildung d Kultus selbst $ größtenteils jenseits d Historie liegen $ hier nichts wenige als eigentlich lösen $ sondern bloß auf eine aphoristisch Weise berühren werden können $ $	so versteht sich , daß diese eben so schwere als weitgreifende Aufgabe — besonders weil jene Einwirkung , wie die organische Ausbildung des Cultus selbst , größtentheils jenseits der Historie liegt — hier nichts weniger als eigentlich gelöst , sondern blos auf eine aphoristische Weise berührt werden kann . —	10	10	weitgreifend
d persönlich bestehen darin $ zu zeigen $ dass ich eine Reihe von Behauptung weitgreifend Art nicht etwa aus Laune oder aus träge Beharren beim alt $ sondern aus Grund ablehnen $ die hier nun zu jedermann Prüfung vorliegen $	Das persönliche bestand darin , zu zeigen , dass ich eine Reihe von Behauptungen weitgreifender Art nicht etwa aus Laune oder aus trägem Beharren beim alten , sondern aus Gründen ablehne , die hier nun zu jedermanns Prüfung vorliegen .	14	14	weitgreifend
aber auch vorurteilsfrei Forscher sehen in diese Hinschwinden etwas rätselhaft $ so Waitz 1 $ 173 $ wenigstens in Beziehung auf Australien und Polynesien $ da hier eine Hauptursache d Entvölkerung $ welche in Amerika so wirksam sein $ d Druck durch d weiß $ in Polynesien ganz wegfallen $ in Australien wenigstens nicht weitgreifend wirken haben $	Aber auch vorurtheilsfreie Forscher sehen in diesem Hinschwinden etwas Räthselhaftes , so Waitz 1 , 173 , wenigstens in Beziehung auf Australien und Polynesien , da hier eine Hauptursache der Entvölkerung , welche in Amerika so wirksam war , der Druck durch die Weissen , in Polynesien ganz wegfalle , in Australien wenigstens nicht weitgreifend gewirkt habe .	54	54	weitgreifend
aus d Bemerkung $ dass d Rest von c negativ werden können $ entwickeln sich d Keim zu sehr weitgreifend Nachforschung $	Aus der Bemerkung , dass der Rest von c negativ werden kann , entwickelt sich der Keim zu sehr weitgreifenden Nachforschungen .	19	19	weitgreifend
nach Nicolais Tod haben Göckingk eine kurz Biographie von er herausgeben $ die eine äußer Umriß seine Erlebnis enthalten $ aber über seine weitgreifend literarisch Wirksamkeit nur wenig Andeutung geben $	Nach Nicolais Tode hatte Göckingk eine kurze Biographie von ihm herausgegeben , die einen äußeren Umriß seiner Erlebnisse enthält , aber über seine weitgreifende litterarische Wirksamkeit nur wenig Andeutungen giebt .	23	23	weitgreifend
an Höhe d Begabung und an weitgreifend Einfluß sein er bis auf Michelangelo keine zu vergleichen $	An Höhe der Begabung und an weitgreifendem Einfluss ist ihm bis auf Michelangelo keiner zu vergleichen .	6	6	weitgreifend
d dreifußig Jambus $ wenn er ganz rein halten sein $ haben eine sanft Charakter $ er bezeichnen eine nicht weitgreifend Strebe $ die sich rasch beruhigen $	Der dreifüßige Jambus , wenn er ganz rein gehalten ist , hat einen sanften Charakter ; er bezeichnet ein nicht weitgreifendes Streben , das sich rasch beruhigt :	20	20	weitgreifend
am OberRhein $ am Fuß d Alpe in d Schweiz und in Schwabe berühren sich d fränkisch und italienisch Stadteleben mit d deutsch auf d groß Handelsweg und in d Handelsstadt $ jedoch sein d italienisch Einfluß nicht tief- und nicht weitgreifend $ obwohl sie sich in einzeln Zug nicht bloß in d Stadtrechte d Schweiz $ sondern bis nach Böhme und Schlesien bemerkbar machen $	Am Oberrhein , am Fusse der Alpen in der Schweiz und in Schwaben berühren sich das fränkische und italienische Städteleben mit dem deutschen auf den grossen Handelswegen und in den Handelsstädten , jedoch sind die italienischen Einflüsse nicht tief- und nicht weitgreifend , obwohl sie sich in einzelnen Zügen nicht blos in den Stadtrechten der Schweiz , sondern bis nach Böhmen und Schlesien bemerklich machen .	41	41	weitgreifend
daß d Universität Halle niederwerfen bleiben $ sein vielleicht für keine Mensch eine so groß Verlust $ als eben für ich $ dort haben sich ich in geordnet maßvoll Lebenshaltung und richtig umschränken Bahn alle vereinen $ die ich bedürfen $ und die ich nun in d groß Weltwirrnis mit weitgreifend und eifrig geschäftig Mühe doch nur vergebens wieder zusammenzufassen trachten $	Daß die Universität Halle niedergeworfen blieb , war vielleicht für keinen Menschen ein so großer Verlust , als eben für mich ; dort hätte sich mir in geordneter maßvoller Lebenshaltung und richtig umschränkter Bahn alles vereint , dessen ich bedurfte , und das ich nun in dem großen Weltwirrniß mit weitgreifenden und eifrig geschäftigen Mühen doch nur vergebens wieder zusammenzufassen trachtete .	50	50	weitgreifend
sie werden d Wichtigkeit und d weitgreifend diese Idee $ so wie ihr Verhältnis zur Geschichte d O. einsehen $ und mit ich glauben $ daß sie d vorzüglich Schmuck d Eleusinien sein $ eben so wissen sie $ daß d an irgend eine Ort $ als Verfasser dieselbe angegeben Br. Fessler $ weder Verfasser noch Bearbeiter dieselbe sein $ und daß sonach alle $ was man aus sie für d System diese Br. haben folgern wollen $ keine Grund haben $ $	Sie werden die Wichtigkeit und das Weitgreifende dieser Ideen , so wie ihr Verhältniß zur Geschichte des O. einsehen , und mit mir glauben , daß sie der vorzüglichste Schmuck der Eleusinien sind ; eben so wissen Sie , daß der an irgend einem Orte , als Verfasser derselben angegebene Br. Feßler , weder Verfasser noch Bearbeiter derselben ist , und daß sonach alles , was man aus ihnen für das System dieses Br. hat folgern wollen , keinen Grund hat . —	6	6	weitgreifend
nur hierdurch erst können d erziehungs- und Unterrichtswesen sich aus haltlos $ unreif und wegen d weitgreifend Folge gefährlich Empirie herausarbeiten und zu eine exakt Erziehungswissenschaft erheben $ die d Menschenleben fort und fort wahrhaft segensvoll gestalten $	Nur hierdurch erst kann das Erziehungs- und Unterrichtswesen sich aus haltloser , unreifer und wegen der weitgreifenden Folgen gefährlicher Empirie herausarbeiten und zu einer exacten Erziehungswissenschaft erheben , die das Menschenleben fort und fort wahrhaft segensvoll gestaltet .	16	16	weitgreifend
d Roman $ wiewohl er d groß Lebensäußerung weitgreifend Tat nicht oder nur als Hintergrund in sich aufnehmen $ geben doch in seine wahr Gestalt ebenfalls eine umfaßend Bild d Gesellschaft $ Nation $ Zeit $	Der Roman , wiewohl er die großen Lebensäußerungen weitgreifender That nicht oder nur als Hintergrund in sich aufnimmt , gibt doch in seiner wahren Gestalt ebenfalls ein umfassendes Bild der Gesellschaft , Nation , Zeit .	8	8	weitgreifend
in Bezug auf d im Inland begehen Handlung stellen d Reichsgesetzgebung im allgemein inländisch und ausländisch Rechtsgut unter d gleich strafrechtlich Schutz $ eine allerdings weitgreifend Ausnahme machen d gegen Bestand $ Organ und Funktion d Staatsgewalt gerichtet Delikt $ die nur $ wenn d inländisch Staatsgewalt angreifend $ überhaupt mit Strafe oder doch mit d voll Strafe bedrohen sein $	In Bezug auf die im Inlande begangenen Handlungen stellt die Reichsgesetzgebung im Allgemeinen inländische und ausländische Rechtsgüter unter den gleichen strafrechtlichen Schutz ; eine allerdings weitgreifende Ausnahme machen die gegen Bestand , Organe und Funktion der Staatsgewalt gerichteten Delikte , die nur , wenn die inländische Staatsgewalt angreifend , überhaupt mit Strafe oder doch mit der vollen Strafe bedroht sind .	25	25	weitgreifend
sie erheben sich sogar zu d Idee d Humanität $ als d groß Aufgabe ihr Politik und fassen d Welt als eine Ganze in weitgreifend Gedanke zusammen $	Sie erhoben sich sogar zu der Idee der Humanität , als der großen Aufgabe ihrer Politik und faßten die Welt als Ein Ganzes in weitgreifendem Gedanken zusammen .	24	24	weitgreifend
während d Vorstellung d früh gesterben Kind sich sehr bald ihr allgemein Gleichgewicht nähern $ und wahrend d Gedanke d in seine Gewissen ruhig $ in seine Handeln und Wunsch einfach Mann keine groß Umwälzung fähig sein $ können dagegen keine unruhig $ weitgreifend $ von d Welt gefesselt $ und plötzlich dieselbe entreißen $ Gemüt d Stille d Ewigkeit anders $ als nach eine durchgegehen durch heftig Umwandlung erreichen $ die wegen d gänzlich verändert Zustand leicht noch stürmisch und peinlich sein mögen $ als diejenige $ von die d leidenschaftlich Mensch bei wir so häufig plagen werden $	Während die Vorstellungen des früh gestorbenen Kindes sich sehr bald ihrem allgemeinen Gleichgewichte nähern , und wahrend die Gedanken des in seinem Gewissen ruhigen , in seinem Handeln und Wünschen einfachen Mannes keiner großen Umwälzungen fähig sind , kann dagegen kein unruhiges , weitgreifendes , von der Welt gefesseltes , und plötzlich derselben entrissenes , Gemüth die Stille der Ewigkeit anders , als nach einem Durchgange durch heftige Umwandlungen erreichen , die wegen des gänzlich veränderten Zustandes leicht noch stürmischer und peinlicher seyn mögen , als diejenigen , von denen der leidenschaftliche Mensch bey uns so häufig geplagt wird .	43	43	weitgreifend
