sentence_lemma	sentence_token	index_lemma	index_token	lemma
$ wollen man d Weib einmal nichts andere lassen $ als d beliebt Nähen $ Strick $ Bandmal oder Sticken $ und was damit verwenden sein mögen $ so sollen man ich gegen eine Arbeit wie diese $ wenn ich es je bis dahin bringen $ d Nase wahrhaftig nicht rümpfen $ denn d Strickerin wollen ich doch sehen $ d schön Masche und künstlich Filet vorweisen können $ als sie $ mein Fräulein $ hier bei diese Linie und Gerade machen haben $ $	„ Will man den Weibern einmal nichts Anderes lassen , als das beliebte Nähen , Stricken , Bandmalen oder Sticken , und was damit verwandt seyn mag , so sollte man mir gegen eine Arbeit wie diese , wenn ich es je bis dahin brächte , die Nase wahrhaftig nicht rümpfen , denn die Strickerin wollt’ ich doch sehen , die schönere Maschen und künstlichere Filets vorweisen könnte , als Sie , mein Fräulein , hier bei diesen Linien und Graden gemacht haben ! “	66	66	vorweisen
diese Befehl müssen sofort oder spätestens innerhalb d nächst 24 Stunde d Beteiligte vorweisen werden $	Dieser Befehl muß sofort oder spätestens innerhalb der nächsten 24 Stunden dem Betheiligten vorgewiesen werden .	13	13	vorweisen
ihr Gatte lassen sie nicht allein Geld erwerben $ auch er verschaffen sich hübsch Einnahme $ indem er sogenannt Panorama vorweisen $ die auf Deutsch sagen in nichts Andere bestehen $ als in eine groß Guckkasten mit verschieden Glas $	Jhr Gatte ließ sie nicht allein Geld erwerben ; auch er verschaffte sich hübsche Einnahmen , indem er sogenannte Panoramen vorwies , die auf Deutsch gesagt in nichts Anderem bestanden , als in einem großen Guckkasten mit verschiedenen Gläsern .	20	20	vorweisen
wer d Fischfang außerhalb eingefriedet Örtlichkeit ausüben $ müssen mit eine Bescheinigung seine Befugnis zum Fischfang in d betreffend Fischwasser versehen sein und diese Bescheinigung d Aufsichtsorgan auf Verlangen vorweisen $	Wer den Fischfang ausserhalb eingefriedeter Örtlichkeiten ausübt , muss mit einer Bescheinigung seiner Befugnis zum Fischfange in dem betreffenden Fischwasser versehen sein und diese Bescheinigung den Aufsichtsorganen auf Verlangen vorweisen .	29	29	vorweisen
$ d Verhaftbefehl sollen d Verhaftete vorweisen und zustellen werden $ $	„ Der Verhaftbefehl soll dem Verhafteten vorgewiesen und zugestellt werden “ .	6	6	vorweisen
d Kreuzritter-Spionage nach alle vier Weltgegend haben unsere Knecht auch zu seine Standrechtsbruder Simons führen $ die er dann d Bescherung vorweisen $	Die Kreuzritter-Spionage nach allen vier Weltgegenden hatte unsern Knecht auch zu seinem Standrechtsbruder Simons geführt , der ihm dann die Bescherung vorwies .	21	21	vorweisen
durch d Vermittlung jen jung Mann $ die sich wieder bei ich in einige Kredit zu setzen wünschen $ werden ich d Direktor von Hagedorn vorstellen $ die ich seine Sammelung mit groß Güte vorweisen $ und sich an d Enthusiasmus d jung Kunstfreund höchlich ergötzen $	Durch die Vermittelung jenes jungen Mannes , der sich wieder bey mir in einigen Credit zu setzen wünschte , ward ich dem Director von Hagedorn vorgestellt , der mir seine Sammlung mit großer Güte vorwies , und sich an dem Enthusiasmus des jungen Kunstfreundes höchlich ergetzte .	34	34	vorweisen
die haben man ihr schon neulich vor Gericht vorweisen $	Die hat man euch Schon neulich vor Gerichte vorgewiesen .	8	8	vorweisen
es dürfen bei hart Ahnung keine jung Mensch in Dienst und Lehre nehmen werden $ die nicht seine Schulentlaßungsschein vorweisen $	Es darf bei harter Ahndung kein junger Mensch in Dienst und Lehre genommen werden , der nicht seinen Schulentlassungsschein vorweiset .	19	19	vorweisen
Präsident Hermann verlesen eine eben abgegeben Erklärung d Abg. Sachs aus Mannheim auf Ehrenwort $ daß er Uhl persönlich eine Legitimationsurkunde d badenschen Regierung zum Eintritt in d Nationalversammlung vorweisen haben $	Präsident Hermann verliest eine eben abgegebene Erklärung des Abg. Sachs aus Mannheim auf Ehrenwort , daß ihm Uhl persönlich eine Legitimationsurkunde der badenschen Regierung zum Eintritt in die Nationalversammlung vorgewiesen habe .	29	29	vorweisen
Gott sein es schwören $ ich wünschen sie nichts schlimm $ als was sie täglich schon auf d Nacken haben $ ich sehen es ja wohl ein $ sie haben ihr Teil auf d Nacken $ aber d blau Mal $ die ich er am Leib vorweisen können $ die können ich mich draußen als Soldatenfrau pläsierlich holen $ wie tausend andere $ die hier und bei ich zu Haus durchziehen sein auf d Bagagewagen und in Sicherheit singen haben $ wo wir mit gezaust Haar und Kleid sie nachheulen haben $	Gott sei 's geschworen , ich wünsche ihnen nichts Schlimmes , als was sie täglich schon auf dem Nacken haben ; ich sehe es ja wohl ein , sie haben ihr Theil auf dem Nacken ; aber die blauen Mäler , die ich Ihm am Leibe vorweisen kann , die kann ich mir draußen als Soldatenfrau pläsirlicher holen , wie Tausend andere , die hier und bei mir zu Hause durchgezogen sind auf dem Bagagewagen und in Sicherheit gesungen haben , wo wir mit gezausten Haaren und Kleidern ihnen nachgeheult haben .	46	46	vorweisen
