sentence_lemma	sentence_token	target_index	original_word
dann kommen eine Päckchen mit fein gestickt Wäsche zum Vorschein $ Tuch und Manschette $ zuletzt Brief von d Mutter und von Elisabeth $	Dann kam ein Päckchen mit feiner gestickter Wäsche zum Vorschein , Tücher und Manschetten , zuletzt Briefe von der Mutter und von Elisabeth .	13	Manschette
d Kommissionär fahren sich schnell noch einmal mit d Hand über d Schnurrbart ziehen d Manschette unter d Ärmel vor und folgen d Diener $	Der Kommissionär fuhr sich schnell noch einmal mit der Hand über den Schnurrbart zog die Manschetten unter den Ärmeln vor und folgte dem Diener .	15	Manschette
daß d Kleid sechs Elle weit sein müssen und wo möglich d Staub auf d Straße kehren $ sein sie von hoch Wichtigkeit $ auch dürfen d Manschette nicht fehlen $ Mantille $ Kragen $ gestickt Taschentuch und Unterrock mit Frisur $	Daß die Kleider sechs Ellen weit sein mußten und wo möglich den Staub auf der Straße kehren , war ihr von höchster Wichtigkeit ; auch durften die Manschetten nicht fehlen , Mantillen , Kragen , gestickte Taschentücher und Unterröcke mit Frisuren .	27	Manschette
manchmal sehen ich über d Blatt hinaus im Zimmer umher $ wo ich hier eine rot Fischerkappe aus Neapel $ dort eine römisch Taschenmesser $ eine Korallenschnur oder eine silbern Haarpfeil erblicken $ dann sehen ich meine neu Beschützer aufmerksam und von Grund aus wohlwollend an $ seine weiß Weste $ seine Manschette $ und erst $ wenn er d Blatt umwenden $ fahren mein Blick wieder auf dasselbe $ um es noch einmal zu überfliegen $ ehe d nächst erscheinen $	Manchmal sah ich über die Blätter hinaus im Zimmer umher , wo ich hier eine rothe Fischerkappe aus Neapel , dort ein römisches Taschenmesser , eine Korallenschnur oder einen silbernen Haarpfeil erblickte ; dann sah ich meinen neuen Beschützer aufmerksam und von Grund aus wohlwollend an , seine weiße Weste , seine Manschetten , und erst , wenn er das Blatt umwandte , fuhr mein Blick wieder auf dasselbe , um es noch einmal zu überfliegen , ehe das nächste erschien .	52	Manschette
nur zuweilen verraten sich d Mode durch eine klein Zug $ z. B. durch eine Öffnung d Kleid vorn von d Taille aufwärts $ sodaß eine geschnürt Leibchen und eine wenig von d Brust sichtbar werden $ oder es sein d Ärmel von ander Farbe als d Kleid $ oder d Vorstoß an d Hand $ welche damals bei eng Ärmel $ namentlich nach burgundisch Mode $ bis auf d Finger reichen $ sein im Gelenk zurückschlagen und gleich mit weiß Unterfutter zierlich aufgelegt Manschette $	Nur zuweilen verräth sich die Mode durch einen kleinen Zug , z. B. durch eine Oeffnung des Kleides vorn von der Taille aufwärts , sodaß ein geschnürtes Leibchen und ein wenig von der Brust sichtbar wird ; oder es sind die Aermel von anderer Farbe als das Kleid ; oder die Vorstöße an den Händen , welche damals bei engen Aermeln , namentlich nach burgundischer Mode , bis auf die Finger reichten , sind im Gelenk zurückgeschlagen und gleichen mit weißem Unterfutter zierlich aufgelegten Manschetten .	84	Manschette
d fein Ton fordern $ daß man nie ohne rein Kragen $ sauber Manschette in d Gesellschaft erscheinen $ sollen deshalb im Gegensatz dazu d einzeln zu Haus d Berechtigung haben $ unsauber herumgehen $	Der feine Ton fordert , daß man nie ohne reinen Kragen , saubere Manschetten in der Gesellschaft erscheine ; soll deshalb im Gegensatz dazu der einzelne zu Hause die Berechtigung haben , unsauber herumzugehen ?	13	Manschette
von d Statue Papst Urban sein diejenige am Grab $ im Chor von S. Peter $ durch besonders niedlich Einzelpartie diese Art $ durchbrechen Manschette und Saum etc. $ diejenige im groß Saal d Konservatorenpalast dagegen durch keck Effektberechnung auf d Ferne merkwürdig $	Von den Statuen Papst Urbans ist diejenige am Grabe ( im Chor von S. Peter ) durch besonders niedliche Einzelpartien dieser Art , durchbrochene Manschetten und Säume etc. , diejenige im grossen Saal des Conservatorenpalastes dagegen durch kecke Effectberechnung auf die Ferne merkwürdig .	24	Manschette
diesmal handeln es sich nicht um Manschette $ Hut und Hutband und sonstig Quisquilien $ sondern einfach um Kopf und Kragen $ Hals und Bein $ die deinige nämlich $	Diesmal handelt es sich nicht um Manschetten , Hut und Hutbänder und sonstige Quisquilien , sondern einfach um Kopf und Kragen , Hals und Beine , die Deinigen nämlich .	6	Manschette
sein es nicht lächerlich $ zu modisch Krawatte $ Frack und Manschette vorn eine mächtig Blumenstrauß zu stecken $	Ist es nicht lächerlich , zu modischen Cravatten , Frack und Manschetten vorn einen mächtigen Blumenstrauß zu stecken ?	11	Manschette
d Ärmel schließen ziemlich eng an $ aber sie reichen kaum über d Ellbogen herab und sein hier in breit verziert $ Palten $ umschlagen $ aus die bis zum Handgelenk d weiß $ fein $ weitfaltig Hemdärmel mit schlafen Manschette hervortreten $	Die Aermel schlossen ziemlich eng an , aber sie reichten kaum über den Ellbogen herab und waren hier in breiten verzierten „ Palten “ umgeschlagen , aus denen bis zum Handgelenk die weißen , feinen , weitfaltigen Hemdärmel mit schlaffen Manschetten hervortraten .	40	Manschette
einige Arbeitsstube d Behörde nämlich $ und mehrere Gefängnis sehen in d Hof $ ordinär Gefangene spotten über ich $ daß ich im Hut und mit Handschuh herumgehen $ wenn ich gar eben eine frisch Hemd haben $ die Manschette sichtbar sein $ so müssen d Wache oft d Spott Ruhe gebieten $	Einige Arbeitsstuben der Behörde nämlich , und mehrere Gefängnisse sahen in den Hof , ordinaire Gefangne spotteten über mich , daß ich im Hut und mit Handschuhen herumging ; wenn ich gar eben ein frisches Hemd hatte , dessen Manschetten sichtbar waren , so mußte die Wache oft dem Spotte Ruhe gebieten .	39	Manschette
er sein wie eine fein Herr anziehen $ in schwarz Sache $ mit weiß Vorhemdchen und Manschette $	Er war wie ein feiner Herr angezogen , in schwarzen Sachen , mit weißem Vorhemdchen und Manschetten .	16	Manschette
zu d Ärmel gehören stets d Manschette $ welche auf es genau d Wandlung d Kragen mitmachen $ sowie d dick Krause auf d Schulter herunterfallen $ legen sich auch d gekraust Manschette auf d Arme zurück $ und die schlafen Spitzenkragen folgen d gleich spitzenumsäumt Manschette $ mit die auch d Soldat sein Lederwams und Büffelkollett verzieren $	Zu den Aermeln gehören stets die Manschetten , welche auf ’s genauste die Wandlungen des Kragens mitmachen : sowie die dicke Krause auf die Schulter herunterfällt , legen sich auch die gekrausten Manschetten auf die Arme zurück , und dem schlaffen Spitzenkragen folgen die gleichen spitzenumsäumten Manschetten , mit denen auch der Soldat sein Lederwamms und Büffelcollett verziert .	6	Manschette
auch d Krause sein eine Allgemeingut werden selbst bis auf d Landvolk hinaus $ und $ wenn irgend möglich $ lassen sich auch d Handwerksfrau und selbst d Dienstmagd im sonntäglich Putz oder wohl gar bei d Arbeit d kraus Manschette nicht nehmen $	Auch die Krause ist ein Allgemeingut geworden selbst bis auf das Landvolk hinaus , und , wenn irgend möglich , läßt sich auch die Handwerksfrau und selbst die Dienstmagd im sonntäglichen Putz oder wohl gar bei der Arbeit die krausen Manschetten nicht nehmen .	40	Manschette
an d Hand treten radförmig d gekraust Manschette heraus $	An den Händen traten radförmig die gekrausten Manschetten heraus .	7	Manschette
