sentence_lemma	sentence_token	index_lemma	index_token	lemma
d Analogie zwischen d Schwingung fest Körper und d Schallwelle d Luft $ auf welche Thomas Young schon aufmerksam machen $ sein in d theoretisch Betrachtung über d Dynamik d Erdbeben besonders geeignet zu einfach und befriedigend Ansicht zu führen $	Die Analogien zwischen den Schwingungen fester Körper und den Schallwellen der Luft , auf welche Thomas Young schon aufmerksam gemacht , sind in den theoretischen Betrachtungen über die Dynamik der Erdbeben besonders geeignet zu einfacheren und befriedigenderen Ansichten zu führen .	28	28	Dynamik
diese nach bestimmt Zwecke erregt Tätigkeit in d verschieden Getriebe d Seelenorgan assimilieren sich allmählich d Kraft $ die ursprünglich gleichsam mit Gewalt durch d Stärke d Reiz wecken werden und stellen d Verhältnis in d Dynamik d Seele wieder her $ von welche d gesund Menschenverstand abhängig sein $	Diese nach bestimmten Zwecken erregte Thätigkeit in den verschiednen Getrieben des Seelenorgans assimilirt sich allmälig die Kräfte , die ursprünglich gleichsam mit Gewalt durch die Stärke der Reize geweckt wurden und stellt das Verhältniss in der Dynamik der Seele wieder her , von welchem der gesunde Menschenverstand abhängig ist .	36	36	Dynamik
damit werden aber d Dynamik eine wesentlich ander Entwickelungsgang nehmen haben $	Damit würde aber die Dynamik einen wesentlich andern Entwickelungsgang genommen haben .	4	4	Dynamik
zu diese Rhythmik und Dynamik d Tanz treten nun d Rhythmik und Dynamik d Musik wie eine Kommentar in Ton hinzu $ sie objektivieren d Maß und Tempo d Tanzrhythmus $ sie lassen es fortwährend hören $ prägen es ein und bilden es vor $ sie beleben es durch d Tonfigur $ die sie so gestalten $ daß auch melodisch immer d Hauptgewicht auf d Taktaccent kommen $ sie objektivieren ebenso d Kraft oder Zartheit oder d Abwechselung zwischen Beidee $ welche d jedesmalig Tanzbewegung eigentümlich sein $ sie bilden d zu- und Abnehmen $ d Steigen und Falle d Energie d Bewegung ab $ sie markieren d Punkt $ auf welche d hoch Kraftäußerung kommen sollen $ durch Tonmasse $ die sie auf sie werfen $ sie schieben zwischen sie wiederum Periode eine von gleichförmig und beruhigt Charakter $ während welche d Bewegung in gemeßen Gleichmaß ihr Gang gehen $ lassen dann abermals stark Klangeffekt hören $ welche ihr Energie aufs neu beleben $ u. s. F. ohne d Musik können d Rhythmik und Dynamik d Tanz zu so bestimmt Entfaltung gar nicht gelangen $ sie erst bringen diese fein Unterschied in d Ganze hinein $ d Tanzbewegung haben wohl eine innerlich Bewegungsrhythmus $ sie durchlaufen wohl an sich diese Stadion d an- und Abschwellen $ d zu- und Abnahme $ aber sie können sie $ wenn sie nicht zu förmlich Kunsttanz sich erheben $ keine konkret Ausdruck geben $ diese übernehmen d Musik und geben so d Tanz erst wahr Leben $ bestimmt Form und Ebendamit auch d geistig Charakter eine mit Bewußtsein innerhalb eine solch Form sich bewegend Tätigkeit $	Zu dieser Rhythmik und Dynamik des Tanzes tritt nun die Rhythmik und Dynamik der Musik wie ein Commentar in Tönen hinzu ; sie objectivirt das Maaß und Tempo des Tanzrhythmus , sie läßt es fortwährend hören , prägt es ein und bildet es vor , sie belebt es durch die Tonfiguren , die sie so gestaltet , daß auch melodisch immer das Hauptgewicht auf die Taktaccente kommt ; sie objectivirt ebenso die Kraft oder Zartheit oder die Abwechslung zwischen Beidem , welche der jedesmaligen Tanzbewegung eigenthümlich ist , sie bildet das Zu- und Abnehmen , das Steigen und Fallen der Energie der Bewegung ab , sie markirt die Puncte , auf welche die höchste Kraftäußerung kommen soll , durch Tonmassen , die sie auf sie wirft , sie schiebt zwischen sie wiederum Perioden ein von gleichförmigerem und beruhigterem Charakter , während welcher die Bewegung in gemessenem Gleichmaaß ihren Gang geht , läßt dann abermals stärkere Klangeffecte hören , welche ihre Energie auf’s Neue beleben , u. s. f. Ohne die Musik könnte die Rhythmik und Dynamik des Tanzes zu so bestimmter Entfaltung gar nicht gelangen , sie erst bringt diese feinern Unterschiede in das Ganze hinein ; die Tanzbewegung hat wohl einen innerlichen Bewegungsrhythmus , sie durchläuft wohl an sich diese Stadien des An- und Abschwellens , der Zu- und Abnahme , aber sie kann ihnen , wenn sie nicht zu förmlichem Kunsttanze sich erhebt , keinen concreten Ausdruck geben , diesen übernimmt die Musik und gibt so dem Tanze erst wahres Leben , bestimmte Form und ebendamit auch den geistigern Charakter einer mit Bewußtsein innerhalb einer solchen Form sich bewegenden Thätigkeit .	4	4	Dynamik
indem d zu reizbar Hirnfaser zur Ruhe bringen $ d träge erregen werden $ kehren d normal Proportion in d Dynamik d Seelenorgan zurück und d hervorstechend Wahn schwinden $	Indem die zu reizbaren Hirnfasern zur Ruhe gebracht , die trägen erregt werden , kehrt die normale Proportion in der Dynamik des Seelenorgans zurück und der hervorstechende Wahn schwindet .	20	20	Dynamik
demgemäß erkennen wir in d Tragödie eine durchgreifend Stilgegensatz $ Sprache $ Farbe $ Beweglichkeit $ Dynamik d Rede treten in d dionysisch Lyrik d Chor und andererseits in d apollinisch Traumwelt d Szene als völlig gesondert Sphäre d Ausdruck aus einander $	Demgemäss erkennen wir in der Tragödie einen durchgreifenden Stilgegensatz : Sprache , Farbe , Beweglichkeit , Dynamik der Rede treten in der dionysischen Lyrik des Chors und andrerseits in der apollinischen Traumwelt der Scene als völlig gesonderte Sphären des Ausdrucks aus einander .	16	16	Dynamik
Jacobi $ Vorlesung über Dynamik $ 9. Vorles. $ S. 70 $ Gleich. 4 $	Jacobi , Vorlesungen über Dynamik , 9. Vorles. , S. 70 , Gleich. 4 .	4	4	Dynamik
für philosophisch gebildet Leser wollen ich bemerken $ dass ich Kant Aufstellung eine dynamisch Naturphilosophie im Gegensatz zu eine mechanisch Naturphilosophie $ metaphysisch Anfangsgrund d Naturwissenschaft $ ii $ nicht entgehen sein $ doch handeln es sich da um Unterscheidung $ die in eine Werk wie d vorliegend nicht vortragen werden können $ außerdem bezeichnen Kant mit $ Dynamik $ lediglich eine besondere Auffaßung eine $ nach d gewöhnlich Brauch d Wort $ streng $ mechanisch Deutung d Natur $	Für philosophisch gebildete Leser will ich bemerken , dass mir Kant’s Aufstellung einer dynamischen Naturphilosophie im Gegensatz zu einer mechanischen Naturphilosophie ( Metaphysische Anfangsgründe der Naturwissenschaft , II ) nicht entgangen ist , doch handelt es sich da um Unterscheidungen , die in einem Werk wie dem vorliegenden nicht vorgetragen werden können , ausserdem bezeichnet Kant mit » Dynamik « lediglich eine besondere Auffassung einer — nach dem gewöhnlichen Brauch des Wortes — streng » mechanischen Deutung der Natur .	58	58	Dynamik
diese sein geschehen und vermitteln werden durch Priester und Glied d Kirche $ die $ fest an d Überlieferung und d Verheißung halten $ im beständig Besitz jen geistig Dynamik bleiben sein $ die mächtig Hebel d Glaube $ d Gebet und d Fürbitte sein $	Dies ist geschehen und vermittelt worden durch Priester und Glieder der Kirche , die , fest an der Ueberlieferung und den Verheißungen haltend , im beständigen Besitz jener geistigen Dynamik geblieben ist , deren mächtigste Hebel der Glaube , das Gebet und die Fürbitte sind .	29	29	Dynamik
d normal Verhältnis in d Dynamik d Teil d Seelenorgan sein verstimmen $	Das normale Verhältniss in der Dynamik der Theile des Seelenorgans ist verstimmt .	5	5	Dynamik
