sentence_lemma	sentence_token	index_lemma	index_token	lemma
d ganz Wahrheit reduzieren sich auf d Tatsache $ daß d musikalisch Arsen und These so sangbar als möglich vokalisieren und artikulieren sein $	Die ganze Wahrheit reduziert sich auf die Thatsache : daß die musikalischen Arsen und Thesen so sangbar als möglich vokalisiert und artikuliert waren .	21	21	artikulieren
nachdem d jung Mann ich d gewünscht Änderung artikulieren und eine Schreibzeug herbeiholen haben $ sich aber wegen eine Geschäft auf kurz Zeit beurlauben $ bleiben ich auf d Wandbank hinter d groß Tisch sitzen $ und probieren d zu machend Veränderung auf d groß $ fast d ganz Tisch einnehmend Schieferplatte $ mit eine Griffel $ die stets im Fenster liegen $ weil man auf diese Steinfläche oft rechnen $ sich mancherlei notieren $ ja d Gehende und Kommende sich sogar Notiz dadurch mitteilen $	Nachdem der junge Mann mir die gewünschten Aenderungen articulirt und ein Schreibzeug herbeygeholt hatte , sich aber wegen eines Geschäfts auf kurze Zeit beurlaubte , blieb ich auf der Wandbank hinter dem großen Tische sitzen , und probierte die zu machenden Veränderungen auf der großen , fast den ganzen Tisch einnehmenden Schieferplatte , mit einem Griffel , der stets im Fenster lag , weil man auf dieser Steinfläche oft rechnete , sich mancherley notirte , ja die Gehenden und Kommenden sich sogar Notizen dadurch mittheilten .	8	8	artikulieren
sollen ich also Herr Grün d Summe artikulieren $ die er vom November 1846 bis zum Februar 1847 für seine Tätigkeit in d Presse von ich beanspruchen und erhalten $	Soll ich also Herrn Grün die Summen artikuliren , die er vom November 1846 bis zum Februar 1847 für seine Thätigkeit in der Presse von mir beanspruchte und erhielt ?	7	7	artikulieren
$ unglaublich $ wie gut sie meine Name artikulieren $	„ Unglaublich , wie gut Sie meinen Namen artikuliren !	8	8	artikulieren
eine an diese Tag vorgenehmen Untersuchung ergeben nun Folgendes. Pat. können $ bei voll Beweglichkeit d Zunge und d Lippe $ keine einzig Wort sprechen $ nur Silbe mit d Buchstabe A und eine stumm Anhang $ meist M $ artikulieren $	Eine an diesem Tage vorgenommene Untersuchung ergab nun Folgendes. Pat. kann , bei voller Beweglichkeit der Zunge und der Lippen , kein einziges Wort sprechen , nur Sylben mit dem Buchstaben a und einem stummen Anhang , meist m , articuliren .	40	40	artikulieren
dieselbe werden in d Regel sehr rasch und in Nachahmung von Naturlaute nicht sehr artikulieren sprechen $ so daß sie etwas schwer zu verstehen sein $	Dieselben werden in der Regel sehr rasch und in Nachahmung von Naturlauten nicht sehr artikuliert gesprochen , so daß sie etwas schwer zu verstehen sind .	14	14	artikulieren
d Angeklagte beschränken sich nicht darauf $ d direkt Gegenbeweis gegen d Zeugnis d h $ zu führen $ und die inner Unglaubwürdigkeit dartuen $ sondern haben auch eine Menge Tatsache artikulieren $ woraus hervorgehen sollen $ daß H. $ von d Partei d Graf $ namentlich durch die Hauptagent $ d Kaufmann von Stockum zu Düsseldorf zu falsch Zeugnis gegen er und d Gräfin bestechen werden sein $	Der Angeklagte beschränkt sich nicht darauf , den direkten Gegenbeweis gegen das Zeugniß des H .... zu führen , und dessen innere Unglaubwürdigkeit darzuthun , sondern hat auch eine Menge Thatsachen artikulirt , woraus hervorgehen soll , daß H. ... von der Parthei des Grafen , namentlich durch dessen Hauptagenten , den Kaufmann von Stockum zu Düsseldorf zu falschen Zeugnissen gegen ihn und die Gräfin bestochen worden sei .	31	31	artikulieren
d allgemein Form d Poesie $ d formend Mittel $ die sie sich bei Hervorbringung ihr Materie d Schöne bedienen $ sein d Sprache $ oder d sowohl durch Natur als Übereinkunft bestimmt Fertigkeit d Mensch $ sich mittels artikulieren tönend Zeichen Empfindung und Gedanke mitteilen $	Die allgemeine Form der Poesie , das formende Mittel , dessen sie sich bey Hervorbringung ihrer Materie des Schönen bedient , ist die Sprache , oder die sowohl durch Natur als Uebereinkunft bestimmte Fertigkeit des Menschen , sich mittelst artikulirt tönender Zeichen Empfindungen und Gedanken mitzutheilen .	39	39	artikulieren
wenn wir es von unsere Seite für nötig und vorteilhaft halten $ nach d acht erst Versuch eine Übersicht dieselbe zu veranlassen $ so tun Newton dasselbe auf seine Weise $ nach d zehnt $ und indem wir er hier zu beobachten alle Ursache haben $ finden wir uns in d Falle $ unsere Widerspruch abermals zu artikulieren $	Wenn wir es von unserer Seite für nöthig und vortheilhaft hielten , nach den acht ersten Versuchen eine Uebersicht derselben zu veranlassen , so thut Newton dasselbige auf seine Weise , nach dem zehnten ; und indem wir ihn hier zu beobachten alle Ursache haben , finden wir uns in dem Falle , unsern Widerspruch abermals zu articuliren .	57	57	artikulieren
gerade in demselben Geist und Sinn sein d meiste jen Volkslied dichten $ seit undenklich Zeit sein sie in Aller Mund $ aber namen- und vaterlos wissen sie d nicht angeben $ die sie zuerst artikulieren $ d Gewähr ihr inner Leben tragen sie in ihr Vollendung $ und bedürfen dazu nicht eine fremd Leben $ daß es sie Zeugnis geben $	Gerade in demselben Geiste und Sinne sind die meisten jener Volkslieder gedichtet ; seit undenklichen Zeiten sind sie in Aller Munde , aber namen- und vaterlos wissen sie den nicht anzugeben , der sie zuerst articulirt ; die Gewähr ihres innern Lebens tragen sie in ihrer Vollendung , und bedürfen dazu nicht eines fremden Lebens , daß es ihnen Zeugniß gebe .	35	35	artikulieren
seine Stimme poltern $ aber d Laute sein nicht mehr artikulieren $	Seine Stimme polterte , aber die Laute waren nicht mehr articulirt .	10	10	artikulieren
d Lesen geschehen halblaut $ d einzeln Silbe sollen deutlich artikulieren $ d Sinn aber nicht beachten und d Interpunktionszeichen nicht einhalten werden $	Das Lesen geschah halblaut ; die einzelnen Silben sollten deutlich articulirt , der Sinn aber nicht beachtet und die Interpunctionszeichen nicht eingehalten werden .	10	10	artikulieren
d Englische kennen d König gut und schreiben es $ wenn auch fehlerhaft und ohne logisch Satzfolge $ ziemlich verständlich $ doch können sein zahnlos Mund d fremd Laute nicht deutlich artikulieren $ d Wort poltern wie Kiesel heraus $	Das Englische kannte der König gut und schrieb es , wenn auch fehlerhaft und ohne logische Satzfolge , ziemlich verständlich ; doch konnte sein zahnloser Mund die fremden Laute nicht deutlich articuliren , die Worte polterten wie Kiesel heraus .	31	31	artikulieren
dabei sein d Sprechen vollständig artikulieren $ ohne mechanisch Behinderung $	Dabei ist das Sprechen vollständig articulirt , ohne mechanische Behinderung .	5	5	artikulieren
