sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
man sollen d alt Vorurteil abbauen $ denn in d meiste Fall erweisen sich gerade vom Schicksal hart geprüft Mensch als sehr dankbar $	5	0	abbauen	Man sollte die alten Vorurteile abbauen , denn in den meisten Fällen erweisen sich gerade vom Schicksal hart geprüfte Menschen als sehr dankbar .	26120215_1982_01_30_01_155.tcf.xml-21-5
d Abteilung Wohnungswesen haben in d vergangen Woche beginnen $ ihr bisherig starr und unbeweglich arbeitsweise Schritt für Schritt abbauen $	19	0	abbauen	Die Abteilung Wohnungswesen hat in den vergangenen Wochen begonnen , ihre bisherige starre und unbewegliche Arbeitsweise Schritt für Schritt abzubauen .	26120215_1956_09_28_01_084.tcf.xml-4-19
d hilfs- und Fehlleistung um weit fünf Prozent abbauen $	8	0	abbauen	die Hilfs- und Fehlleistungen um weitere fünf Prozent abzubauen .	26120215_1971_08_01_01_017.tcf.xml-8-8
$ und es helfen $ vorhanden Vorurteil abbauen $ $	7	0	abbauen	( Und es half , vorhandene Vorurteile abzubauen . )	2532889X_1990-04-26_01_220.tcf.xml-8-7
d Realität d Nuklearzeitalter veranlassen real denkend Politiker d Westen $ nach Weg zu suchen $ die d wachsend Gefahr aus d selbst initiiert Wettrüsten abbauen werden können $	25	0	abbauen	Die Realitäten des Nuklearzeitalters veranlaßten real denkende Politiker des Westens , nach Wegen zu suchen , die die wachsenden Gefahren aus dem selbst initiierten Wettrüsten abgebaut werden können .	2532889X_1989-04-04_01_114.tcf.xml-33-25
d $ überschüssig $ 1900 Stunde sein gut zu gebrauchen $ um d Überstundenkonto d Rohlingdreherei wesentlich abbauen $	17	0	abbauen	Die .. überschüssigen '' 1900 Stunden sind gut zu gebrauchen , um das Überstundenkonto der Rohlingdreherei wesentlich abzubauen .	26120215_1966_02_09_01_027.tcf.xml-55-17
d komplex Anwendung werden möglich $ weil wir uns seit Jahr d Prozeßsteuerung von solch groß Anlage intensiv widmen $ wissenschaftlich Vorlauf haben und d Risiko d Anwendung abbauen haben $	28	0	abbauen	Die komplexe Anwendung wird möglich , weil wir uns seit Jahren der Prozeßsteuerung von solchen großen Anlagen intensiv widmen , wissenschaftlichen Vorlauf haben und das Risiko der Anwendung abgebaut haben .	2532889X_1979-12-15_01_109.tcf.xml-18-28
d Vertiefung d Kooperationsbeziehung $ $ d gut Wahrnehmung d wirtschaftsleitend Funktion d Kooperationsrat $ d Arbeit mit Abteilung für Wissenschaft und Technik in d LPG Pflanzenproduktion $ d VEG und in sieben LPG Tierproduktion werden wir helfen $ die nicht gerechtfertigt Differenziertheit zwischen unsere LPG abbauen $	46	0	abbauen	Die Vertiefung der Kooperationsbeziehungen , . die bessere Wahrnehmung der wirtschaftsleitenden Funktionen der Kooperationsräte , die Arbeit mit Abteilungen für Wissenschaft und Technik in den LPG Pflanzenproduktion , den VEG und in sieben LPG Tierproduktion werden uns helfen , die nicht gerechtfertigte Differenziertheit zwischen unseren LPG abzubauen .	2532889X_1987-03-18_01_013.tcf.xml-25-46
er schlagen vor $ zunächst Gespräch über militärisch und politisch Frage auf hoch Ebene mit d Ziel zu führen $ Vertrauen zu bilden und Spannung abbauen $	25	0	abbauen	Er schlug vor , zunächst Gespräche über militärische und politische Fragen auf hoher Ebene mit dem Ziel zu führen , Vertrauen zu bilden und Spannungen abzubauen .	26120215_1986_12_31_01_041.tcf.xml-4-25
d Autoangebot sein von Jahr zu Jahr wachsen $ aber doch nicht so $ daß d übergroß Nachfrage abbauen werden können $	18	0	abbauen	Das Autoangebot ist von Jahr zu Jahr gewachsen , aber doch nicht so , daß die übergroße Nachfrage abgebaut werden konnte .	26120215_1966_04_29_01_295.tcf.xml-3-18
d Kooperation sein d geeignet Weg $ um unter d Bedingung unsere Landwirtschaft d Intensivierung zu verwirklichen $ also Produktion und Effektivität zu steigern $ ungerechtfertigt Unterschied abbauen $	27	0	abbauen	Die Kooperation ist der geeignete Weg , um unter den Bedingungen unserer Landwirtschaft die Intensivierung zu verwirklichen , also Produktion und Effektivität zu steigern , ungerechtfertigte Unterschiede abzubauen .	26120215_1985_09_11_01_030.tcf.xml-63-27
d Brd-Bundestag haben am Donnerstag eine Gesetzentwurf verabschieden $ mit die d Defizit d Rentenversicherung von über 32 Milliarde DM zu Last d Rentner abbauen werden $	24	0	abbauen	Der BRD-Bundestag hat am Donnerstag einen Gesetzentwurf verabschiedet , mit dem das Defizit der Rentenversicherung von über 32 Milliarden DM zu Lasten der Rentner abgebaut wird .	26120215_1978_06_09_01_160.tcf.xml-6-24
d bochumer Festhalle $ eine ehemalig Werkhalle $ die Maschine bereits demontieren werden $ sollen jetzt auf Befehl d britisch Militärregierung abbauen und nach Jugoslawien schicken werden $	21	0	abbauen	Die Bochumer Festhalle , eine ehemalige Werkhalle , deren Maschinen bereits demontiert wurden , soll jetzt auf Befehl der britischen Militärregierung abgebaut und nach Jugoslawien geschickt werden .	26120215_1949_09_07_01_020.tcf.xml-17-21
sie zu mildern und schrittweise abbauen $ sein also d Verzicht d westdeutsch Regierung auf jegliche Gebietsanspruch und auf d völkerrechtswidrig Alleinvertretungsanmagrundlegende Voraussetzung $	5	0	abbauen	sie zu mildern und schrittweise abzubauen , ist also der Verzicht der westdeutschen Regierung auf jegliche Gebietsansprüche und auf die völkerrechtswidrige Alleinvertretungsanmagrundlegende Voraussetzung .	2532889X_1966-08-06_01_046.tcf.xml-13-5
auf d innenpolitisch Situation in d Brd eingehen $ sagen mies $ daß d Großkapital versuchen $ sich in d gegenwärtig Kruse noch mehr zu bereichern und d sozial und demokratisch Rechte d Volk noch weiter abbauen $	36	0	abbauen	Auf die innenpolitische Situation in der BRD eingehend , sagte Mies , daß das Großkapital versuche , sich in der gegenwärtigen Kruse noch mehr zu bereichern und die sozialen und demokratischen Rechte des Volkes noch weiter abzubauen .	2532889X_1975-02-24_01_093.tcf.xml-21-36
in Bonn d von ihr errichtet eisern Vorhang abbauen und d kalt Krieg gegen d DDR und ihr Bürger einstellen $	8	0	abbauen	in Bonn den von ihr errichteten eisernen Vorhang abbaut und den kalten Krieg gegen die DDR und ihre Bürger einstellt .	26120215_1963_11_29_01_007.tcf.xml-13-8
Genscher sagen $ man müssen d Neubeginn in d Ost-West-Beziehung im Jahr 1985 nutzen $ um Mißtrauen und Spannung abbauen $	19	0	abbauen	Genscher sagte , man müsse den Neubeginn in den Ost-West-Beziehungen im Jahr 1985 nutzen , um Mißtrauen und Spannungen abzubauen .	2532889X_1985-04-03_01_036.tcf.xml-7-19
es gelten $ weit Reserve zu erschließen $ um ungerechtfertigt Ertragsunterschied weiter abbauen und überall hoch Ergebnis in d pflanzen- und Tierproduktion zu erreichen $	12	0	abbauen	Es gelte , weitere Reserven zu erschließen , um ungerechtfertigte Ertragsunterschiede weiter abzubauen und überall höchste Ergebnisse in der Pflanzen- und Tierproduktion zu erreichen .	2532889X_1985-03-12_01_066.tcf.xml-11-12
seit 1981 werden 16700 Arbeitsplatz neu gestalten und damit für 2900 Werktätige d Arbeitserschwerr Nisse abbauen $	15	0	abbauen	Seit 1981 wurden 16700 Arbeitsplätze neu gestaltet und damit für 2900 Werktätige die Arbeitserschwerr nisse abgebaut .	2532889X_1986-01-14_01_031.tcf.xml-60-15
in eine seit Jahrhundert ausgeräumt Landschaft beginnen wir mit d Pflanze von Einzelbaum $ z. B. an d Haltebucht d F 6. inzwischen sein eine großangelegt Plan für unsere ganz Lpg-Temtorium zur Neuanläge von Gebüsch und Baumstreifen entwickeln und auch zum Teil schon realisieren werden $ um wind- und Wassererosion abbauen $	50	0	abbauen	In einer seit Jahrhunderten ausgeräumten Landschaft begannen wir mit dem Pflanzen von Einzelbäumen ' z. B. an den Haltebuchten der F 6. Inzwischen ist ein großangelegter Plan für unser ganzes LPG-Temtorium zur Neuanläge von Gebüsch und Baumstreifen entwickelt und auch zum Teil schon realisiert worden , um Wind- und Wassererosionen abzubauen .	2532889X_1989-04-10_01_050.tcf.xml-50-50
zum Beispiel sollen 800 Arbeitsplatz umgestalten und an 71 Erschwernis abbauen werden $	10	0	abbauen	Zum Beispiel sollen 800 Arbeitsplätze umgestaltet und an 71 Erschwernisse abgebaut werden .	26120215_1979_01_18_01_004.tcf.xml-10-10
wie hier berichten werden $ mischen Walterscheid im Gegenteil kräftig mit $ wenn es darum gehen $ Arbeitsplatz für Jugendliche abbauen $	20	0	abbauen	Wie hier berichtet wurde , mischt Walterscheid im Gegenteil kräftig mit , wenn es darum geht , Arbeitsplätze für Jugendliche abzubauen .	2532889X_1976-11-18_01_091.tcf.xml-47-20
d vom Vorsitzende d Staatsrat d DDR $ Walter Ulbricht $ an d Bundespräsident d Brd $ Doktor Gustav Heinemann $ übersendt Vertragsentwurf zielen darauf ab $ wie es in d Präambel d Entwurf heißen $ $ $ d Spannung zwischen d beide deutsch Staat schrittweise abbauen $ zwischen sie eine geregelt Nebeneinanderleben und eine Verhältnis d gut Nachbarschaft als gleichberechtigt souverän Staat herbeiführen eine geregelt Nebeneinanderleben und eine Verhältnis d gut Nachbarschaft erfordern allerdings elementar Voraussetzung $	46	0	abbauen	Der vom Vorsitzenden des Staatsrates der DDR , Walter Ulbricht , an den Bundespräsidenten der BRD , Dr. Gustav Heinemann , übersandte Vertragsentwurf zielt darauf ab — wie es in der Präambel des Entwurfs heißt — , „ die Spannungen zwischen den beiden deutschen Staaten schrittweise abzubauen , zwischen ihnen ein geregeltes Nebeneinanderleben und ein Verhältnis der guten Nachbarschaft als gleichberechtigte souveräne Staaten herbeizuführen Ein geregeltes Nebeneinanderleben und ein Verhältnis der guten Nachbarschaft erfordern allerdings elementare Voraussetzungen .	2532889X_1970-01-10_01_062.tcf.xml-1-46
mehr als bisher 'wurden dabei Fähigkeit und Neigung d Genosse sowie d Abrechenbarkeit d Auftrag beachten und dadurch Erscheinung d Formalismus weiter abbauen	22	0	abbauen	Mehr als bisher 'wurden dabei Fähigkeiten und Neigungen der Genossen sowie die Abrechenbarkeit der Aufträge beachtet und dadurch Erscheinungen des Formalismus weiter abgebaut	2532889X_1985-10-17_01_179.tcf.xml-140-22
