sentence_lemma	sentence_token	index_lemma	index_token	lemma
mången gå under salisbury och chamberlains ledning villig med på social reform $ sorn han skola frukta och bekämpa $ örn de föreslå af en liberal regering $	Mången går under Salisburys och Chamberlains ledning villigt med på sociala reformer , sorn han skulle fruktat och bekämpat , örn de föreslagits af en liberal regering . 	6	6	ledning
till ledning för val föreslå förening som kandidat garfverifabrikören c $	Till ledning för valet föreslog föreningen som kandidater garfverifabrikören C . 	1	1	ledning
föreslå $ att s $ $ till ledning för en ombud $ som komma att utse alt liewaka stad rätt wid kul $ mor ny jernwägsakliebolags bliswande bolags $ stämma $ wille fölklara stg gilla $ mening $ att jernwägsbolaget böra wara skyldig aflemna skuldförbindelse löpa med 5 proc $	föreslagit , att S - F. till ledning för de ombud , som komma att utses alt liewaka stadens rätt wid Kul » mor Nya JernwägSakliebolagS bliswande bolagS » stämma , wille fölklara stg gilla D-K:s mening , att jernwägsbolaget bör wara skyldigt aflemna skuldförbindelse löpande med 5 proc . 	7	7	ledning
många område gripa han ordna och leda in $ der ordning och ledning behöfva $ och den arbete $ han under en gångna tio år nedlägga för och till stad bra $ ha i sanning icke vara ringa $	många områden grep han ordnande och ledande in , der ordning och ledning behöfdes , och det arbete , han under de gångna tio åren nedlagt för och till stadens bästa , har i sanning icke varit ringa . 	12	12	ledning
äfven i andra hänseende den halfhet $ som han finna utmärka sjöförsvar ledning $	äfven i andra hänseenden den halfhet , som han fann utmärka sjöförsvarets ledning . 	12	12	ledning
den ligga för öfrig för öppen dag $ att ledning af en företag $ sån som den ifrågavarande $ kråft mer än vanlig energi $ omtanke och skicklighet $ och hvarje sansadt omdöme och en upplyst opinion skola gifva åt denna arbete all den erkännande $ den förtjenar $ och denna erkännande böra ej blifva föga $ för den att ogynsamma vind förhindra uppnående i år af den mål $ för hvilket denna förbereda arbete lycklig och vål utföra $	Det ligger för öfrigt för öppen dag , att ledningen af ett företag , sådant som det ifrågavarande , kråft mer än vanlig energi , omtanke och skicklighet , och hvarje sansadt omdöme och en upplyst opinion skola gifva åt detta arbete allt det erkännande , det förtjenar , och detta erkännande borde ej blifva mindre , för det att ogynsamma vindar förhindrat uppnåendet i år af det mål , för hvilket detta förberedande arbete lyckligt och vål utförts . 	9	9	ledning
kyrkoherde blef ofantlig populär $ hvilket emellertid väcka afund hos han biskop $ och denna besluta dfi att anordna en vallfart till mirakelkyrkan under sig egen ledning $	Kyrkoherden blef ofantligt populär , hvilket emellertid väckte afund hos hans biskop , och denne beslöt dfi att anordna en vallfart till mirakelkyrkan under sin egen ledning . 	26	26	ledning
sedan ångfärja lägga till kaj och förbindelsebryggan under öfveringeniör holmberg ledning inpassa i ångfärjan $ begåfvo sig en svensk gäst ombord $	Sedan ångfärjan lagt till kajen och förbindelsebryggan under Öfveringeniör Holmbergs ledning inpassats i ångfärjan , begåfvo sig de svenska gästerna ombord . 	10	10	ledning
tid för xordens första bebyggande kunna $ enligt den framstå fornforskare d r c $ wibling $ med ledning af fynd i forntida boplats vid kust af skåne och blekinge bevisligen beräkna ha inträffa för föga $ år sedan $	Tiden för Xordens första bebyggande kan , enligt den framstående fornforskaren d r C . Wibling , med ledning af fynd i forntida boplatser vid kusten af Skåne och Blekinge bevisligen beräknas ha inträffat för minst 10,000 år sedan . 	18	18	ledning
hr goetze $ som länge gala för en af tyskland utmärkt tenorsångare oeh vara lika anse inom hjeltetenorfacket som inom den lyrisk speloperan $ erhålla sig utbildning som sångare i $ $ speciel under professor scharfes ledning $ $	Hr Goetze , som länge galt för en af Tysklands utmärktaste tenorsångare oeh är lika ansedd inom hjeltetenorfacket som inom den lyriska speloperan , erhöll sin utbildning som sångare i Dresdener-konservatoriet ( specielt under professor Scharfes ledning ) . 	36	36	ledning
