sentence_lemma	sentence_token	index_lemma	index_token	lemma
så blockera af vagn $ att växling äro så god som omöjlig att verkställa der $	så blockerad af vagnar , att växlingar äro så godt som omöjliga att verkställa der . 	1	1	blockera
blockera hamn vid $ $ så lära en kinesisk örlogsfartyg ej finna någon utväg att genom flykt kunna rädda sig $	blockera hamnen vid Wei-hai-wei , så lära de kinesiska örlogsfartygen ej finna någon utväg att genom flykten kunna rädda sig . 	0	0	blockera
för öga $ som norge under den sen tid ha rusta så kraftig $ den ha under strid hetta i sverige ifallit ord om att den $ i fall så behöfva $ skola vara en lätt sak att blockera norge kust och sålunda utsvälta land $	för ögonen , som Norge under den senare tiden har rustat så kraftigt ; det har under stridens hetta i Sverige ifallit ord om att det , i fall så behöfdes , skulle vara en lätt sak att blockera Norges kuster och sålunda utsvälta landet . 	38	38	blockera
genom att blockera denna kanal komma en stag att rikta mot kina $ som vara mera förlama än förlust af hel desi flotta $ och derför torde japanfla trupp nära rörelse gä ut pä att fä kanal fullständig i sig hand $	Genom att blockera denna kanal kommer ett stag att riktas mot Kina , som är mera förlamande än förlusten af hela desi flotta , och derför torde japanfla truppernas närmaste rörelser gä ut pä att fä kanalen fullständigt i sina händer . 	2	2	blockera
den spansk flotta ta ingen del i strid $ ty hanmkanalen blockera af den sänka kolångare merrimac $	Den spanska flottan tog ingen del i striden , ty hanmkanalen blockeras af den sänkta kolångaren Merrimac . 	11	11	blockera
$ hamn $ där $ räddningsfartyget heimdal $ hel torped båtsflottiljen och någon gammal fartyg äro $ $ sorn $ örlogshamn i melsamvik $ där pansarfartyg och en del andra effektiv fartyg ligga $ äro nu blockera af is $	Johans-värns hamn , där chefs-rijch räddningsfartyget Heimdal , hela torped båtsflottiljen och några äldre fartyg äro upplagda , sorn ’ örlogshamnen i Melsamvik , där pansarfartygen och en del andra effektiva fartyg ligga , äro nu blockerade af is . 	36	36	blockera
från köpenhamn telegrafera den 20 mars $ dansk $ binda ha i dag besluta förklara frihamn blockera från och med i morgon $	Från Köpenhamn telegraferas den 20 mars : Danska arbetareför¬ bundet har i dag beslutat förklara frihamnen blockerad från och med i morgon . 	16	16	blockera
land vägra efterkomma england fordran $ blockera i slut af april den utanför nicaragua vestra kust kryssa engelsk eskader den der belägen corinto $ och stad besätta af engelsman $	land vägrade efterkomma Englands fordringar , blockerade i slutet af april den utanför Nicaraguas vestra kust kryssande engelska eskadern det der belägna Corinto , och staden besattes af engelsmännen . 	6	6	blockera
nu vara marseille hamn måhända blockera $ echt jag $ som där skola aflämna jag passagerare samt äfven inta en last af europeisk möbel $ undervisningsmaterial $ lärobok $ instrument och maskin $ hvilka prins ali ben mobammed dels för egen $ dels för kalif räkning inköpa $ kunna troligen ej utföra denna utan att smyga jag ut ur hamn $ oeh den vilja jag inte $ äfven om jag skola lycjras $	Nu är Marseilles hamn måhända blockerad , echt jag , som där skulle aflämna mina passagerare samt äfven intaga en last af europeiska möbler , undervisningsmaterial , läroböcker , instrument och maskiner , hvilka prins Ali Ben Mobammed dels för egen , dels för kalifens räkning inköpt , kan troligen ej utföra detta utan att smyga mig ut ur hamnen , oeh det vill jag inte , äfven om jag skulle lycjras . 	5	5	blockera
järnvägarne voro i lördag mer eller föga blockera af snö $	Järnvägarne voro i lördags mer eller mindre blockerade af snö . 	7	7	blockera
