sentence_lemma	sentence_token	index_lemma	index_token	lemma
huru mycken boijer och alfred söka undertrycka den till sä hög grad uppdrifna själsrörelse $ vara den likväl omöjlig att icke ännu spår skola syna deraf $ och ameliea misstänksamhet $ en gång väcka $ få lätt i hvarje den liten omständighet ny anledning $	Huru mycket Boijer och Alfred sökte undertrycka den till sä hög grad uppdrifna själsrörelsen , var det likväl omöjligt att icke ännu spår skulle synas deraf ; och Ameliea misstänksamhet — en gång väckt — fick lätt i hvarje den minsta omständighet nya anledningar . 	6	6	undertrycka
utan tvifvel anta hon $ att han vara förälskad i hon $ hon beteende vara utan tvifvel öfverlagdt och beräknadt på att undertrycka han förhoppning $	Utan tvifvel antog hon , att han var förälskad i henne , hennes beteende var utan tvifvel öfverlagdt och beräknadt på att undertrycka hans förhoppningar . 	22	22	undertrycka
sedan en engelsk krigstidningarna länge afvisa all anklagelse mot sjukvård i fält i sydafrika såsom $ illvillig utländsk lögn $ $ komma $ som bekant $ sjelfva times $ anse korrespondent $ med en mycket ond skildring $ än någon icke engelsk tidning prestera $ och icke blott tvinga times $ som först vela undertrycka han rapport $ att offentlliggöra den $ utan fram dref också en så kraftig opinion i underhus $ att regering mycket mot sig vilja nödga anordna en undersökning $	Sedan de engelska krigstidningarna länge afvisat alla anklagelser mot sjukvården i fält i Sydafrika såsom » illvilliga utländska lögner » , kom , som bekant , sjelfva Times ’ ansedde korrespondent Burdett-Coutts med en mycket värre skildring , än någon icke engelsk tidning presterat , och icke blott tvingade Times — som först velat undertrycka hans rapport — att offentlliggöra den , utan fram dref också en så kraftig opinion i underhuset , att regeringen mycket mot sin vilja nödgats anordna en undersökning . 	54	54	undertrycka
jag kunna i denna sammanhang ej undertrycka en beklagande $ att vid spphandling af kalksten för den ny operabyggnad räkning $ således en nationel företag $ dansk blifvit gynna på en svensk prodneenterues bekostnad $	Jag kan i detta sammanhang ej undertrycka ett beklagande , att vid spphandling af kalksten för den nya operabyggnadens räkning , således ett nationelt företag , danskarna blifvit gynnade på de svenske prodneenterues bekostnad . 	6	6	undertrycka
hvars hel kropp skälfde af undertrycka snyftning $ hålla med en uttryck af förfäran sig mörk öga fästad på han $	hvars hela kropp skälfde af undertryckta snyftningar , höll med ett uttryck af förfäran sina mörka ögon fästade på honom . 	5	5	undertrycka
amiral ha sändt fem krigsfartyg till kandia för att undertrycka den muhammedansk rörelse $	Amiralerna ha sändt fem krigsfartyg till Kandia för att undertrycka den muhammedanska rörelsen . 	9	9	undertrycka
göra intet försök att afskaka polisman hand $ nion säga långsam med samma egendomlig undertrycka röst under den han förstulen blicka $ från den ena ansigte till den andra $ $ år denna engelsk rättvisa $	gjorde intet försök att afskaka polismannens hand , nion sade långsamt med samma egendomliga undertryckta röst under det han förstulet blicka !de från det ena ansigtet till det andra : - År detta engelsk rättvisa ? 	14	14	undertrycka
sultan ha utfärda en sträng order örn energisk undertrycka af all orolighet $ från hvilket håll de än anstifta $ och 128 milisbataljoner ha kommendera att kväsa uppror i anatolien $	Sultanen har utfärdat de strängaste order örn energiskt undertryckande af alla oroligheter , från hvilket håll de än anstiftas ; och 128 milisbataljoner ha kommenderats att kväsa upproret i Anatolien . 	8	8	undertrycka
hålla till feriekurs och örn dispens $ i rncdgaf nied hr hernlund $ att rektor som han finna betänklig $ men i viss fall dock ha rätt att undertrycka ofullständig	hållande till feriekurserna och örn dispensen , i rncdgaf nied hr Hernlund , att rektorerna som han fann betänklig , men i vissa fall dock hade rätt att undertrycka ofullständiga 	28	28	undertrycka
marskalk canrobert $ som vara föda 1809 $ vara i egenskap af brigadgeneral och napoleon adjutant en kraftig verktyg till undertrycka af resning vid statskupp 1851 samt ha 1854 $ 55 under krimkrig öfverbefäl efter $ arnauds död $	Marskalk Canrobert , som var född 1809 , var i egenskap af brigadgeneral och Napoleons adjutant ett kraftigt verktyg till undertryckande af resningen vid statskuppen 1851 samt hade 1854 — 55 under Krimkriget öfverbefälet efter S:t Arnauds död . 	20	20	undertrycka
