sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
d öffentlich Meinung sein $ wie so oft $ eine Spielball $ die sich Sonderinteresse und Unkenntnis d Ding lustig zuwerfen $	10	0	Spielball	Die öffentliche Meinung war — wie so oft — ein Spielball , den sich Sonderinteresse und Unkenntniſs der Dinge lustig zuwarfen .	hobrecht_verkehrsverhaeltnisse_1893-94-10
d Deutsche sein seit eine Paar Jahrhundert von d europäisch Geschichte als ihr Spielball umherwerfen werden $ wenn sie selbst wieder einmal d Geschichte machen werden $ werden sie sie auch schreiben können $	13	0	Spielball	Die Deutſchen ſind ſeit ein Paar Jahrhunderten von der europaͤiſchen Geſchichte als ihr Spielball umhergeworfen worden ; wenn ſie ſelbſt wieder einmal die Geſchichte machen werden , werden ſie ſie auch ſchreiben koͤnnen .	menzel_literatur01_1828-1763-13
sie sollen_es einmal wissen $ daß ich es nicht mehr ertragen wollen $ wie eine Knabe behandeln zu sein $ daß ich frei sein wollen $ daß ich allein stehen können $ daß sie ich sollen achten müssen $ daß ich weder ihr noch irgend eine Mensch Spielball sein wollen $	47	0	Spielball	Sie ſollen’s einmal wiſſen , daß ich ’s nicht mehr ertragen will , wie ein Knabe behandelt zu ſein , daß ich frei ſein will , daß ich allein ſtehen kann , daß Sie mich ſollen achten müſſen , daß ich weder Ihr noch irgend eines Menſchen Spielball ſein will .	ludwig_erbfoerster_1853-1340-47
du sein sie nichts als eine Spielball ihr hochadlig Laune $ und er haben seine allerlieb freiherrlich Scherz mit du treiben $	6	0	Spielball	Du warſt ihr nichts als ein Spielball ihrer hochadligen Laune , und er hat ſeinen allerliebſten freiherrlichen Scherz mit Dir getrieben ?	spielhagen_problematische04_1861-573-6
und werden keine Beifall laut $ tragen man d Sprecher nicht im Triumph nach Haus $ schwören nicht eine jede $ vom feist Höcker bis zum Bettelbube $ für seine Glauben einstehen $ d Tor $ als sein ihr Glauben in Gefahr $ so aber sein diese Volk $ sein Denken all und fühlen $ sein heilig $ eine Spielball sein es in Hand fanatisch Priester $ oder schlimm noch $ ehrgeizig Gaukler d ihr Fach verstehen $	59	0	Spielball	Und ward kein Beifall laut ? trug man den Sprecher Nicht im Triumph nach Haus ? ſchwur nicht ein Jeder , Vom feiſten Höker bis zum Bettelbuben , Für ſeinen Glauben einzuſtehn ? die Thoren , Als ſei ihr Glauben in Gefahr ! ſo aber Iſt dieſes Volk : ſein Denken all und Fühlen , Sein Heiligſtes , ein Spielball iſt ’s in Händen Fanat’ſcher Prieſter , oder ſchlimmer noch , Ehrgeiz’ger Gaukler die ihr Fach verſtehn .	fontane_gedichte_1851-1206-59
d Art wie sie zu Stand kommen betrachtet er als charakteristisch für seine Nation $ die $ eine Spielball ihr Lebhaftigkeit $ d vernünftig Ding auf d toll Art vollbringen $	18	0	Spielball	Die Art wie ſie zu Stande kamen betrachtete er als charakteriſtiſch für ſeine Nation , die , ein Spielball ihrer Lebhaftigkeit , die vernünftigſten Dinge auf die tollſte Art vollbringe .	dahlmann_geschichte_1845-2105-18
noch traurig offenbaren sich Artaxerxes Unfähigkeit zu herrschen im Bereich seine königlich Hof $ d Kabale seine wild Mutter Parysatis sein d scheußlich $ was jemals eine asiatisch Harem sehen haben $ d König $ eben so schwach wie gutmütig $ eben so voll Mißtrauen wie ohne Charakter $ sein eine Spielball in d Hand seine Sklavin und Eunuch $	51	0	Spielball	Noch trauriger offenbarte ſich Artaxerxes Unfähigkeit zu herrſchen im Bereich ſeines königlichen Hofes ; die Kabalen ſeiner wilden Mutter Paryſatis ſind das Scheußlichſte , was jemals ein Aſiatiſcher Harem geſehen hat ; der König , eben ſo ſchwach wie gutmüthig , eben ſo voll Mistrauen wie ohne Character , war ein Spielball in den Händen ſeiner Sklavinnen und Eunuchen .	droysen_alexander_1833-155-51
d Sonne und alle Stern sein wie Spielball d Kind in seine Hand $ d Erde sein seine Fuß Schemel $ d Sturmwind sein Atem und d Meer sein vor seine Auge wie d Tropfen an diese Halm $ $	7	0	Spielball	Die Sonne und alle Sterne ſind wie Spielbälle der Kinder in ſeiner Hand , die Erde iſt ſeiner Füße Schemel , der Sturmwind ſein Athem und das Meer iſt vor ſeinen Augen wie der Tropfen an dieſem Halme . ‟	kraus_professorenroman_1884-200-7
indem also teils d Kriminalurteil letzte Instanz finden werden in denselben Form und von denselben Organ $ die für d Gesetzgebung bestehen $ und d Stempel seine Ursprung aus d Gnadenverfahren niemals verleugnen $ teils d aus d Standekampf hervorgegehen konkurrierend Jurisdiktion erst Instanz sämtlich hoch Magistrat in Kriminalprozeß $ S. 176 $ d Mangel eine fest Instruktionsbehörde nach sich ziehen $ werden d römisch Kriminalverfahren vollständig grundsatzlos und zerrüttet und auf gesetzlich Weg zum Spielball und Werkzeug d politisch Partei herabwürdigen $ was um so wenige entschuldigen werden können $ als diese Verfahren zwar vorzugsweise für eigentlich politisch Verbrechen einführen $ aber doch auch für ander $ zum Beispiel Mord und Wucher anwendbar sein $	75	0	Spielball	Indem also theils das Criminalurtheil letzter Instanz gefunden ward in denselben Formen und von denselben Organen , die für die Gesetzgebung bestanden , und den Stempel seines Ursprungs aus dem Gnadenverfahren niemals verleugnete , theils die aus den Ständekämpfen hervorgegangene concurrirende Jurisdiction erster Instanz sämmtlicher höherer Magistrate in Criminalprozessen ( S. 176 ) den Mangel einer festen Instructionsbehörde nach sich zog , ward das römische Criminalverfahren vollständig grundsatzlos und zerrüttet und auf gesetzlichem Wege zum Spielball und Werkzeug der politischen Parteien herabgewürdigt ; was um so weniger entschuldigt werden kann , als dies Verfahren zwar vorzugsweise für eigentliche politische Verbrechen eingeführt , aber doch auch für andere , zum Beispiel Mord und Wucher anwendbar war .	mommsen_roemische01_1854-2495-75
sehen wir denn nicht $ daß wir nur d Spielball auswärtig Macht sein $ welche mit d alt $ in London gespinnen Kunst d tückisch Staatsklugheit Metternich d Zustandekommen eine stark Macht im Herz Europa um alle verhindern wollen $	9	0	Spielball	Sehen wir denn nicht , daß wir nur der Spielball auswärtiger Mächte ſind , welche mit den alten , in London geſponnenen Künſten der tückiſchen Staatsklugheit Metternich’s das Zuſtandekommen einer ſtarken Macht im Herzen Europa’s um alles verhindern wollen .	michelet_loesung_1849-475-9
auf diese nämlich Fleck stehen ich nun als Fremdling $ niemand hier $ die mein Wohl oder Weh noch zu Herz gehen $ ich selbst eine wunderlich Spielball d Schicksal und nach alle Himmelsgegend umherwerfen $	27	0	Spielball	Auf dieſem nemlichen Fleck ſtand ich nun als Fremdling ; Niemand hier , dem mein Wohl oder Weh noch zu Herzen gieng — Jch ſelbſt ein wunderlicher Spielball des Schickſals und nach allen Himmelsgegenden umhergeworfen !	nettelbeck_lebensbeschreibung02_1821-915-27
endelos Verschwörung und blutig Zwist $ sowie d Kampf d Großmacht $ die Spielball Genua werden sein $ berauben d Stadt jede ruhig Entwicklung $	13	0	Spielball	Endlose Verschwörungen und blutiger Zwist , sowie die Kämpfe der Grossmächte , deren Spielball Genua geworden war , beraubten die Stadt jeder ruhigen Entwicklung .	lehnert_seehaefen01_1891-5083-13
ich $ frei $ weil ich nichts für er empfinden $ weil seine Glut er zum Spielball meine kalt Besinnenheit machen $	16	0	Spielball	Jch , frei , weil ich nichts fuͤr ihn empfinde ; weil ſeine Gluth ihn zum Spielball meiner kalten Beſonnenheit macht .	holtei_vagabunden02_1852-2880-16
die mögen wohl d Spielball sein $ die sich d böse Geist einander zuwerfen in d Walpurgisnacht $ wenn hier d Hexe auf Besenstielen und Mistgabel Einhergeritten kommen $ und d abenteuerlich verrucht Lust beginnen $ wie d glaubhaft Amme es erzählen $ und wie es zu schauen sein auf d hübsch Faustbild d Meister Retzsch $	4	0	Spielball	Das moͤgen wohl die Spielbaͤlle ſeyn , die ſich die boͤſen Geiſter einander zuwerfen in der Walpurgis-Nacht , wenn hier die Hexen auf Beſenſtielen und Miſtgabeln einhergeritten kommen , und die abentheuerlich verruchte Luſt beginnt , wie die glaubhafte Amme es erzaͤhlt , und wie es zu ſchauen iſt auf den huͤbſchen Fauſtbildern des Meiſter Retzſch .	heine_reisebilder01_1826-1126-4
