sentence_lemma	sentence_token	index_lemma	index_token	lemma
som bouvpteckning med firha komma att förrätta efter nnn afledne kare man $ säga t $ rde som i sterbhus hafwa att fordra eller ärva skyldig $ de förra fin räkning ingifwa $ och dc $ gt $ en fin skuld betala $ inom medium al denna wänad $ s $ m tredje gangt $ $	Som Bouvpteckning med firHa kommer att förrättas efter nnn afledne kare Man , sa t » rde som i Sterbhuset hafwa att fordra eller ärv skyldigt , de förre fine Räkningar ingifwa , och dc & gt ; en fine skulder betala , inom media al denna wänad ; s » m tredje gangt » £man 	44	44	medium
dagade inom medium nästa mana $ med penning eller räkning anmäla sig t s $	dagade inom media nästa mana » med penningar eller räkningar anmäla sig t S . 	2	2	medium
i anseende till förestå boupteckning etter asiedne $ ebbe bauman $ anmödas dc $ som uti sterbhus haswa att fordra $ eller ärva skyldig $ att inom medium af $ maji $ nad sig derstädes anmäla $ en förra för att tillkannagiswa fordring bejkaffentzct och belopp $ samt en sen för att liquidera fin $ aid den bouppteckning $ som okirdröjeligen komma att förrätta etter afledne apothekaren arwid jthimäus $	I anseende till förestående Boupteckning etter asiedne Amirslitcts-kieutenanten Ebbe Bauman , anmödas dc , som uti Sterbhuset haswa att fordra , eller ärv skyldige , att inom medium af nästk. Maji mä« nad sig derstädes anmäla , de förra för att tillkannagiswa fordringarnes bejkaffentzct och belopp , samt de senare för att liquidera fine skuldtr^ Aid den Bouppteckning , som okirdröjeligen kommer att förrättas etter afledne Apothekaren Arwid JthimäuS . 	27	27	medium
denna hemman $ svin $ per medium af 12 vara räknadt $ ärligen blifwit besätta nied 4 tunna wintcrsäde $ 30 tnnnor warsäde utom art $ böna $ wicker och potates $ och lemna circa 222 $ bo $ ha god sommarbete $ $ tillräcklig steg fara gärdsle och bränsle samt löfstog sä pä in som utäga $ winterföder 26 klafbundna nötkreatur $ 5 hastar och 12 gå $	Detta Hemman ( svin , per medium af 12 är räknadt , ärligen blifwit besätt nied 4 tunnor Wintcrsäde , 30 tnnnor Warsäde utom Arter , Bönor , Wicker och Potates , och lemnat circa 222 stcpp:d bo ) har godt sommarbete , , tillräcklig steg for gärdsle och bränsle samt Löfstog sä pä in- som utägor , winterföder 26 klafbundna Nötkreatur , 5 Hastar och 12 går . 	6	6	medium
orstillia dock god beskaffenhet bo sednare år aifmit ver medium 4000 llkpund f $ b $ och ar t ö $ r $ gk af den lätt deraf $ l alt med en karl och en $ per medium hwarie latz vm 36 å 40 bisp $	orstillia dock god beskaffenhet bor sednare åren aifmit ver medium 4000 Llkpund f ) b , och ar t ös ' r , gk af den lätta Deraf , l alt med ett Karl- och ett Qwinnv-daaSroerfe per medium hwarie latz vm 36 å 40 bisp . 	9	9	medium
pä torg $ hälla en medium mellan en $ förstnämnd $ och vara ben stark näst gironsi $ denna källa vara i midt af en öfwcrtäckt hwalf $ i hwilket man nedgär hägra trappst infatta i en oval beckcn af marmor $ hwars rand vara betäcka med bly $	pä Torget , häller ett medium mellan de ; förstnämnde , och är ben starkaste näst Gironsi ' Denna Källa är i midten af ett öfwcrtäckt Hwalf , i hwilket man nedgär Hägra Trappst infattad i ett ovalt Beckcn af Marmor , hwars rand är betäckt med Bly . 	5	5	medium
afton frän medium af aorill cili medium af septemb $	aftonen frän medium af Aorill cili medium af Septemb . 	2	2	medium
brytning ster i en fleste af de pä beting och ha etter s ars medium uppgå till	Brytningen ster i de fleste af dem pä beting och har etter S ars medium uppgått till 	14	14	medium
socken och stor kopparberg län $ $ bläs vara instränkt till 13 iveckor ärligen och resa est 12 ära medium den ske $ $ inge $ sig belzpt till 1100 sle $ $ u $ d för ar $	Socken och Stora Kopparbergs Län , himre-r bläsningen är instränkt till 13 iveckor ärligen och rest ester 12 ärs medium den skedde Tackiernj-tillwerk » inge » sig belZpt till 1100 Sle ' ' u » d för Aret . 	19	19	medium
$ $ till $ följe bärof $ skola sedanr härigenom till hugad $ rlterränclsc alloiänneligen kungöra $ samt atr anbud $ som kunna tzclat vi sörre och liten parti $ mcd bestämd $ $ först wtd nästa maj månad yat flitt cå törsta öppen watt och sedan wid medium af hwarjr pailljandc månad intill och med samma lid ai augusti mänad råsa vara $	Diagaflns-Olrektionen , till undcrdär.igste följe bärof , skolat sedanr härigenom till hugade Ltsweranr-rl rlterräNclsc alloiänneligen kungöra , samt atr anbuden , som kunna tzcLat vi Sörre och mindre partier , mcd bestämd lefwererings-ttd , först wtd nästa Maj månads yat flitt cå törsta öppet watten och sedan wid mediet af hwarjr paiLljandc månad intill och med samma lid ai Augusti mänad råsa är . 	48	48	medium
bfwer hufwuo tag räkna 1709 mennistor pä en geographist $ $ je dag af den förfluten kprkoäret per medium utsätta 4 $ föda och blott s i $ säga tnxftc äswen ha folkmängd öka ansenlig $	bfwer hufwuo taget räkna 1709 mennistor pä en geographist q.vadra. .. je dag af det förflutna kprkoäret per medium utsätter 4 ?i födda och blott ss i . sa tnXftc äswen har folkmängden ökas ansenligt . 	18	18	medium
lctwereras $ en del i medium af juni och en btl 1 medel af juli mänad denna vara $	lctwereras , en del i medier af Juni och en btl 1 medlet af Juli mänad detta är . 	5	5	medium
uti mellanwaningen as en wät belägen stenhuswid hamnegatan utbyte omkring medium april till en hederlig ungkarl i a 2 stor och glad rnm $ med eller utan proper amenblement $ äfwenledes upplätes nu genast eit beqämligt magasin i stenhus $ adretz säga pa $ twenue bodar sä wäl lill waters som åkdon rymmande äro att fa hyra $ adretz pg tryck $	Uti mellanwaningen as ett wät beläget stenhuswid Hamnegatan utbytes omkring media April till en hederlig Ungkarl i a 2 stora och glada Rnm , med eller utan propert amenblement ; äfwenledes upplätes nu genast eit beqämligt Magasin i stenhus ; adretz sas pa Tryckeriet.o Twenue Bodar sä wäl lill waters som åkdons rymmande äro att fa hyras ; adretz pg Tryck . 	10	10	medium
bäde pä termin $ mäiiad och wecka $ stc i dref till $ pa helsingborg $ och upplysning i all hwab bninnsvrickningen och bad beträffa $ lemna underteckna $ $ hwars abretz till medium af juni vara pä lund $	bäde pä termin , mäiiad och wecka , stc i dref till Drnnns-Konlorot pa Helsingborg , och upplysningar i allt hwab Bninnsvrickningen och Baden beträffa , lemnar undertecknad BrnnNs-JNtcNdent , hwars abretz till medium af Juni är pä Lund . 	33	33	medium
underteckna $ som ämna i medium af denna mänad med fin $ anlända kill tarfs $ krona $ fara ära avertera aesvekfive tzerrstover $ att $ qr att klligä hos handels $ man wickbom wlö $ gata $ för de svin behaga fata anteckna fia $	Undertecknad , som ämnar i media af denna Mänad med fin Teater-Truvv anlända kill Tarfs » krona , far äran avertera Aesvekfive tzerrstover , att Abonemente-kista qr att klligä hos Handels » man Wickbom wlö Aiii:ts gatan , för dem svin behaga fata anteckna fia . 	5	5	medium
frän medio juni till medium september $ lära sine 6 till 12 ära qamla	frän medio Juni till media September , lära sine 6 till 12 ärs qamla 	4	1	medium
