sentence_lemma	sentence_token	target_index	original_word
en ärlig $ trogen $ renlig och flitig piga kunna tilt instunda stvttning fs tienst ho en ensam fnnitlnimer $ pä den sätt $ att hon erhålla $ pitt ruin $ wärma och möbel $ samt en wist mäiiadspemiing etier diroerenskomnielse $ emot den $ $ att hon bestrida någon uvpaxning $ och städning $ samt uträtta någon ärender $	En ärlig , trogen , renlig och flitig Piga kan tilt instundande stvttning fS tienst ho- ett ensamt FnnitlniMer , pä det sätt , att hon erhåller ' pitt ruin .nied wärma och möbler , samt en wist mäiiadSpemiing etier diroerenSkomnielse , emot det , , att hon bestrider någon uvpaxning ' och städning , samt uträttar några ärender . 	56	utrtta
$ uti en wälnltgen $ cmottages all sort proper waror i koiiimihlon att försälja $ med all $ stall uträtta samt $ lernnas för hrrad som emotta $	» Uti en wälNlTgen Sal«bod cmottages alla sorter propra Waror i koiiimihlon att försäljas bkoilk.t med all ackurate« stall uträttas samt säke^bet lernnas för hrrad som emottages . 	19	utrtta
den omtala $ liksom en föregående $ visserligen åtskillig handling och åtgärd $ men ingen $ som ej genom den allravanligaste handläggning af en vanlig $ kunna uträtta $	Den omtalar , liksom de föregående , visserligen åtskilliga handlingar och åtgärder , men ingen , som ej genom den allravanligaste handläggning af de vanliga domare-auktoriteterna kunnat uträttas . 	27	utrtta
pä en ställe der kostpenninga $ gjswes östundas nästa flyttningstid en huspiga som sr rand för dligt uppförande vch wäl kunna uträtta en görcmäl $ som wid en sädan tjenst wanligen fordra $ widare derrätttlse lemna pä boktryckeri $ $	Pä ett ställe der Kostpenninga " gjswes östundas nästa flyttningstid en Huspiga som Sr rand för dligt uppförande vch wäl kan uträtta de görcmäl , som wid en sädan tjenst wanligen fordras ; widare derrätttlse lemnas pä Boktryckeriet . " 	21	utrtta
till denna kust $ befria 14g0 menstliga warelser $ oberäknad hiva de till escad $ en höra öfttga stepp uträtta $ och dock ar den troiigt $ att mot en flafhandeisstepp $ som blifwit uppbragt $ hundrade undgå en krnpaude britt waksamhet $	till denna kust , befriat 14G0 menstliga warelser , oberäknadt hivad de till escad " en hörande öfttga steppen uträttat , och dock ar det troiigt , att mot ett flafhandeisstepp , som blifwit uppbragt , hundrade undgått de krnpaude Britternas waksamhet . 	19	utrtta
flicka att rädda hwad möjlig war $ ha hittills intet kunna uträtta $	flickades att rädda hwad möjligt war , har hittills intet kunnat uträtta . 	11	utrtta
förklara du $ jag kunna mycket uträtta hos jupiter $ jag wil äkalla ho $	Förklara dig : jag kan mycket uträtta hos Jupiter ; jag wil äkalla ho . 	6	utrtta
$ en trogen $ tarflig och uti öfrig afseende besiedlig piga $ af oinkring ao ärsäldcr $ som vara sirsedd med god beta och med vroentligycs $ orist och godsimhct will uträtta en göromäl $ stom tillhöra en ensam tjenst $ ka $ hos en hederlig $ nied hon $ dolter $ till instiindandc flyttning $ erhälla ev $ dylik nätt och god tsrnst $ vin ben will till öfwerenskommelsr $ sig uti hus n $	... En trogen , tarflig och uti öfriga afseenden besiedlig Piga , af oinkring ao ärsäldcr , som är sirsedd Med goda betog och med vroentligycs , orist och godsimhct will uträtta de göromäl , stom tillhöra en ensam tjenst , ka » hos en hederlig Enkei.u nied henne » Dolter , till instiindandc flyttning , erhälla ev , dylik nätt och god tsrnst , vin ben will till öfwerenskommelsr infinna sig uti huset N . 	31	utrtta
redan ha man till hertig af wellington inlemna en supplik örn understöd fara denna olycklig $ men under närvara förhållande torde dermed föga uträtta $	Redan har man till Hertigen af Wellington inlemnat en supplik örn understöd for dessa olyckliga ; men under närvarande förhållanden torde dermed föga uträttas . 	23	utrtta
enkel afhandling $ om den more aldrig sä grunda $ aldrig sä ljus och öswertygande $ uträtta nästan ingenstädes nägot märkelig $ men nprepas den afhandlade sak tidt och ofta $ sä omtala $ pälänkes $ onitwistas den omsider $ fär inrymnie i folk hufwudcn $ och dct lyckas pä flyta $ at en mängd niannistjor börja hysa denna tanka $ $ och da liten del komma idog hwar en sätt ben ifrän $ hälla de den för de egen bjernås foster $ älsta den följaktligen $ och söka at utbre den $	enkel afhandling , om den more aldrig sä grundad , aldrig sä ljus och öswertygande , uträttar nästan ingenstädes nägot märkeligt : men nprepas den afhandlade saken tidt och ofta , sä omtalas , pälänkes , onitwistas den omsider , fär inrymnie i folks hufwudcn , och dct lyckas pä flutet , at en mängd niannistjor börja hysa denna tanka , , och da minsta delen komma idog hwar de sätt ben ifrän , hälla de den för deras egen bjernås foster , älsta den följaktligen , och söka at utbreda den . 	16	utrtta
