sentence_lemma	sentence_token	index_lemma	index_token	lemma
som mili hustru anna susanna almgren $ hwilkcn vara 1811 ling öswergas $ alltsedan icke låta hora af sig $ sä antyda hon $ att inom ett vara $ sig hvs jag $ rmeömi jag eljest ämna trä i annan $ wermdö och östra ekeinil don t febr $	Som mili Hustru Anna Susanna Almgren , hwilkcn är 1811 ling öswergas , alltsedan icke låtit hora af sig , sä antydes hon , att inom ett är infinna sig hvS mig , rmeömi jag eljest ämnar träda i annat äktenskap.- Wermdö och Östra Ekeinil don t Febr . 	21	21	antyda
all de som af $ njuta understöd $ antyda härmedelst $	Alla de som af Nödhiclps-CaHan njuta understöd , antydas härmedelst ! 	8	8	antyda
sam wid en sidst hällne $ här utk stad mur och husdel befinna ä mänga ställe bristfällig och böra bättra $ attsä antyda $ $ aarne bertill $ att innan ben $ nästkommande september sädane bristfäklighetrr i ständ sätta $ emedan $ om wid den $ $ $ svin samma dag $ 8 $ m $ komma $ att hälla $ nägot finna wara försumma och uturagtkätit bita bristfällig pä egaren $ bekostnad genom legofolk sk $ ll genast i ständ fätia $ $ kkahlun ben 23 junti 1819 $	Sam wid de sidst hällne Brand-Syner här utk Staden murar och husdelar befunnits ä mänga ställen bristfälligt och böra bättras , attsä antyda » , Aarne bertill , att innan ben 1:sta nästkommande September sädane bristfäklighetrr i ständ sätta , emedan , om wid den Brand-Sy » , svin samma dag kl. 8 f. m . kommer , att hällas , nägot finnes wara försummat och uturagtkätit bet bristfälligt pä egaren » bekostnad genom legofolk sk .. ll genast i ständ fätia » , kkahlun ben 23 Junti 1819 . 	22	22	antyda
de som wcra sig haswa pant uti hus $ 5 wid norra tullportsgata $ $ antyda att de inlösa inom den 15 denna $ eljest blifwa de sig löserätrighet sirlustige $	De som wcra sig haswa Panter uti Huset N:o 5 wid norra Tullportsgata » , antydas att dem inlösa inom den 15 dennes , eljest blifwa de sin löserätrighet sirlustige . 	15	15	antyda
en som weta kig hafwa pant uti hus $ $ 3 $ qwar bergsklippan stor ä kung $ $ olinen $ anmoda att de igenlösa till en $ $ gt $ 5 april $ i annan fall $ en sig $ förlnstige och pant lagligen försälde $ hwilket första gäng $ den eller en $ som weta sig hafwa pantsätta lösöreperiedlar $ sr elter annan $ för erbällne penningel uti hnset $ $ j och s wid norrbro $ men de $ samma ej ännu inlösa $ antyda härmed $ att wid förlust af lösningsrätt $ de $ samma igenlösa hos längifwaren $ uti sus $ $ gt $ 8 $ qw $	De som weta kig hafwa Panter uti huset N:o - 3 , Qwarteret Bergsklippan större ä Kungs !&gt ; olinen , anmodas att dem igenlösa till de » & gt ; 5 April , i annat fall b.ifwa de sin löse-rätt förlnstige och Panterna lagligen försälde , hwilket första gängen kungöreS^ Den eller de , som weta sig hafwa pantsatt LöSöreperiedlar , Sr elter annat , för erbällne penningel uti Hnset N:S - j och S wid Norrbro , men de » samma ej ännu inlöst , antydas härmed , att wid förlust af Lösningsrätt , de » samma Igenlösa hoS Längifwaren , uti Suset N:o & gt ; 8 , Qw . 	87	87	antyda
ogamttige i denna län bemma warandc sjöman $ scm lärit fia förhyra till tjenst pä kongl $ bri $ lt $ is $ cttan $ antyda härmedelst $ att den j $ april $ flocka 6 vä morgon mangrann ina tig wid sjömanshus i norrköping $ sörsevde med tillräckrkig beklädnad $ för att samma dag afe med kronl skjuts och underhåll till carlskrona $	oGamttige i detta Län bemma warandc Sjömän , scm lärit fia förhyras till tjenst pä Kongl , bri & lt ; iS ( cttan , antydas härmedelst , att den j tiästinstlit.dande April , flockan 6 vä morgonen mangrant inA tig wid Sjömanshuset i Norrköping , sörsevde med tillräckrkig beklädnad , för att samma dag afe med Kronl skjuts och underhåll till Carlskrona . 	25	25	antyda
ung broder petter hillersten i tuna socken $ och som testamente wunnit kaga kraft $ och jag as min sistnämdc broder vara besullmägtigad o $ en utestäende fordran $ sä wil jag härigenon antyda en hwar $ som weta flg wara ffyldige $ at hos jag underteckna innom den 15 februarii line stuldek betala $ emedan därom i förledit vara redan vara inlimerat $	yngre Broder Petter Hillersten i Tuna Socken , och som Testamentet wunnit kaga kraft , och jag as min sistnämdc Broder är besullmägtigad ot in-castera de utestäende fordringar ; Sä wil jag härigenon antyda en hwar , som weta flg wara ffyldige , at hos mig undertecknad innom den 15 Februarii line stuldek betala , emedan därom i förledit är redan är inlimerat . 	33	33	antyda
$ och warda $ t anledning af derjämte ffedd begaran $ en forstarkningskarlar ifrån fahlu län $ som kunna uppehålla sig $ $ r i stad $ antyda att genast förfoga fig till hemort $ samt ä $ i fahlo $ anmäla ull erhålla af widare anwisning om rjenstgöringsstället $	_ Och warda , t anledning af derjämte ffedd begaran , de Forstarkningskarlar ifrån Fahlu Län , som kunna uppehålla sig h&gt ; r i Staden , antydde att genast förfoga fig till Hemorten , samt ä kands-Kanfliet i Fahlo » anmäla Ull erhållande af widare anwisning om rjenstgöringsstället . 	27	27	antyda
orkomst till frankrike $ markis de livrons resa till london $ ben ynnest de till egvp $ ten osgängne europciste officerarns nu änyo derstädes åtnjuta $ samt de instruktiv $ ner $ pascha $ stall $ killsändt sig son ibrahim $ att inställa sig operation i grekland $ allt delta tycka antyda en mogrt öfwerlogd plan att ofstudda port ok $ $	orkomst till Frankrike , Markis de Livrons resa till London , ben ynnest de till Egvp , ten osgängne Europciste Officerarns nu änyo derstädes åtnjuta , samt de instruktiv » ner , Pascha » stall ha^wa killsändt sin son Ibrahim , att inställa sina operationer i Grekland , allt delta tyckes antyda en mogrt öfwerlogd plan att ofstudda Portens ok . " 	51	51	antyda
antyda $ att $ inom natt och vara est denna kttttgökelses datlim $ till medel äterlyftning $ sig hos konung befallningsyafwande härstädes anmäla $ och dcrwid e $ föga förete en utfärda devositionsbewistn $ än med dom och utstag nied mera $ styrka stil agandcrätb till dc nedsätta medel $ för att $ efter sordringsanspräkens pröfning och godkännande $ emot $ äterställande $ niidkä anordning ä belopp $ ffolandes en af ifrägawarande deposition $ till hwilkas urtagande någon i behörig ordning sig icke anmäla $ est den föreflrifne lid förlopp $ insända till kgl $	antydas , att , inom natt och är ester denna Kttttgökelses datlim , till medlens äterlyftning , sig hos Konungens BefallningSyafwande härstädes anmäla , och dcrwid e ) mindre förete de utfärdade Devositionsbewistn , än med Domar och Utstag nied mera , styrka stil agandcrätb till dc nedsatte medlen , för att , efter sordringsanspräkens pröfning och godkännande , emot DepvsirionS-ättesterncS äterställande , Niidkä anordning ä beloppen ; ffolandes de af ifrägawarande Depositioner , till hwilkas urtagande någon i behörig ordning sig icke anmält , ester den föreflrifne lidens förlopp , insändas till Kgl . 	0	0	antyda
