sentence_lemma	sentence_token	index_lemma	index_token	lemma
dä dc ij rike mången stad wargnde $ sysielsätta sig nied färgning och beredning af sadant gods $ som ej wid hallrätterne uppgisives $ kunna icke eller belopp och wärdet deraf mi komma i beräkning $	Dä dc ij Rikets flesta Städer wargnde Färgeri-idkare sysielsätta sig nied färgning och beredning af sadant gods , som ej wid HallRätterne uppgisives , kan icke eller beloppet och wärdet deraf mi komma i beräkning . 	13	13	beredning
hos elias tauson försäijes nysaltad sill $ kardustobak $ norrköping mjöl och grynforter samt fiere sort sällader med cugeltk beredning $	Hos Elias Tauson försäijes nysaltad Sill , Kardustobak , Norrköpings Mjöl och Grynforter samt fiere sorter Sällader med Cugeltk beredning . 	19	19	beredning
$ päminnes de som $ gt $ ör lång lid inlemna läder till beredning $ att den med	A-wen päminnes de som & gt ; ör längre lid inlemnat läder till beredning , att det med 	13	13	beredning
underteckna sär närmed rekommendera flg hos ben respektive allmäuhettn $ ali bereda all sort kläde $ est fransta och tyst beredning $ äswen $ moitages kläde frän wäfstolen och förfärdiga de hos pröflaren $ samt emotta präflning $ jemte $ swerstär gammal kläder simma stola wäudas $ lill lik godhet som de sirnt ha warit af $ mathias printz $	Undertecknad sär Närmed rekommendera flg hos ben respektive Allmäuhettn , ali bereda alla sorters kläde » ester Fransta och Tysta beredningen ; äswen » moitages kläden frän Wäfstolen och förfärdigar dem hoS Pröflaren , samt emottager präflning , jemte - swerstär gamla kläder sam stola wäudas , lill lika godhet som de sirnt har warit af LfwerstLrarmLst-ren Mathias Printz . 	20	20	beredning
en pålitlig och ordentlig man $ sora i flera vara handhatt och flott en stor läderfabrik $ med fullkomlig kännedom af all hwad till engelstt sulläder beredning hörer $ önstar sig employ säsom mästare $	En pålitlig och ordentlig Man , sora i flera är handhatt och flott en större Läderfabrik , med fullkomlig kännedom af allt hwad till Engelstt Sulläders beredning hörer , önstar sig employ säsom Mästare . 	26	26	beredning
inom stockholm försälja rä hud icke allenast lil garfware och andra läder behöswande handtwäikerier $ utan äswen til en öfrig denna stad jnnewänare $ dock til en sen endast til beredning för de husbälls förnödenhet $ äswensom kongl $	inom Stockholm försälja rä Hudarne icke allenast lil Garfware och andra Läder behöswande Handtwäikerier , utan äswen til de öfrige denne Stadens Jnnewänare , dock til de senare endast til beredning för deras husbälls förnödenhet ; äswensom Kongl . 	30	30	beredning
skola depe $ wara inlemna till beredning eller försälde $ sä inlösa en mot fäldt pris $	Skulle depe ' wara inlemnade till beredning eller försälde , sä inlösas de mot fäldt pris . 	6	6	beredning
underteckna emotta af de $ som ästunda jag beredning $ stor och föga rå orhiidar till nedsatt pris $ v $ an $ $ $ i i jag försäljningsbod wid korsgata $ midtför stor apotheket $	Undertecknad emottager af dem , som ästunda min Beredning , större och mindre råa Orhiidar till nedsatt pris , v » an » iiUa&gt ; i i min Försäljningsbod wid Korsgatan , midtför stora Apotheket . 	8	8	beredning
utmärka god gitbeborgs szlläder $ i beredning och godhet alldeles lika med veritabel engelsst $ hos gnst $	Utmärkt godt GitbeborgS SZlläder , i beredning och godhet alldeles lika med veritabelt Engelsst , hos Gnst . 	6	6	beredning
jord $ hwilkcn boffupen begärlig förtära $ om gwotiip i $ $ och medel till se afstaffande m $ m $ $ b $ miilk och medel deremot $ rosenmjöl till tstilliga behof wid matlagning $ beredning af arti $ k ielt maéogony $ fernika pä träd $ som motstå koka wattea $	Jord , hwilkcn Boffupen begärligt förtär ; Om Gwotiip i Äygznad^r , och medel till Ses afstaffande m . m . L-n b !ö Miilk och medel deremot ; Rosenmjöl till tstilliga behof wid Matlagning ; Beredning af Arti » K ielt Maéogony ; FerniKa pä Träd , som motstår kokande wattea . 	36	36	beredning
