sentence_lemma	sentence_token	index_lemma	index_token	lemma
Unsicherheit $ Unentschlossenheit beweisen $ auch sein Haarschnitt eine unbenennbar Zwischenform von Bürstenfrisur und langhaarig korrektheit- obwohl er nicht	Unsicherheit , Unentschlossenheit bewies ' auch sein Haarschnitt eine unbenennbare Zwischenform von Bürstenfrisur und langhaariger Korrektheit- Obwohl er nicht	2	2	Unentschlossenheit
unter d Westmächte herrschen $ Uneinigkeit $ Unentschlossenheit und Ungewißheit $ über d jetzt einzuschlagend Politik $ schreiben d Usa-Journalist Shackford in eine Kommentar zur international Lage $	Unter den Westmächten herrsche „ Uneinigkeit , Unentschlossenheit und Ungewißheit " über die jetzt einzuschlagende Politik , schreibt der USA-Journalist Shackford in einem Kommentar zur internationalen Lage .	7	7	Unentschlossenheit
nach d kürzlich vorgenehmen Umbildung d Organisationskomitee bestehen nun $ nach eine lang Phase d Unentschlossenheit $ Klarheit über notwendig Erweiterung und Modernisierung von Sportanlage und d Bau neu Sportstätte sowie städtebaulich und verkehrstechnisch Veränderung $	Nach der kürzlich vorgenommenen Umbildung des Organisationskomitees besteht nun — nach einer längeren Phase der Unentschlossenheit - Klarheit über notwendige Erweiterungen und Modernisierungen von Sportanlagen und den Bau neuer Sportstätten sowie städtebauliche und verkehrstechnische Veränderungen .	15	15	Unentschlossenheit
so glauben d berliner sich schon am Ziel alle Wunsch $ als Seier in halbrecht Position eine Unentschlossenheit in d jenaer Hintermannschaft zum Ausgleich nutzen $	So glaubten die Berliner sich schon am Ziel aller Wünsche , als Seier in halbrechter Position eine Unentschlossenheit in der Jenaer Hintermannschaft zum Ausgleich nutzte .	17	17	Unentschlossenheit
andererseits scheinen d Unbeholfenheit und Unentschlossenheit d jung Mann mehr und mehr d Eigenart d gesamt Roman zu bestimmen $	Andererseits scheint die Unbeholfenheit und Unentschlossenheit des jungen Mannes mehr und mehr die Eigenart des gesamten Romans zu bestimmen .	5	5	Unentschlossenheit
nach torlos erst Hälfte $ in die d Unentschlossenheit d Gastgeber bei Torschuß wieder einmal auffallen $ ergeben eine kraß Fehler d recht	Nach torloser erster Hälfte , in der die Unentschlossenheit des Gastgebers bei Torschüssen wieder einmal auffiel , ergab ein krasser Fehler der rechten	8	8	Unentschlossenheit
d BSV haben es gegen d Meister Nordstern in d Hand $ eine Unentschieden zu erzwingen $ mangelnd Einsatzfreudigkeit und Unentschlossenheit Dea zusammenhanglos Wilmersdorfer Sturm $ verhindern Iedoch eine Punkteteilung $	Der BSV hatte es gegen den Meister Nordstern in der Hand , ein Unentschieden zu erzwingen — mangelnde Einsatzfreudigkeit und Unentschlossenheit dea zusammenhanglosen Wilmersdorfer Sturms - verhinderten iedoch eine Punkteteilung .	20	20	Unentschlossenheit
Herzog Johann $ die zum Hochverräter an seine Land werden $ aber durch d Unentschlossenheit Eriks schließlich doch d Macht ergreifen können $ werden von Christoph Engel als blaßfüchsiger Intrigant spielen $	Herzog Johann . der zum Hochverräter an seinem Land wird , aber durch die Unentschlossenheit Eriks schließlich doch die Macht ergreifen kann , wird von Christoph Engel als blaßfüchsiger Intrigant gespielt .	14	14	Unentschlossenheit
da kommen es denn zu $ Lähmungserscheinung $ d amerikanisch Propaganda $ wie $ d Welt $ resigniert feststellen $ d Tag $ nennen d Zustand $ labil $ unentschlossen und zögernd $ und suchen dabei vergessen zu machen $ daß es für eine ehrlich Deutsche $ für eine aufrecht Patriot $ für d ganz deutsch Volk in d Frage d Einheit Deutschland $ d Abzug d Besatzungsmacht und eine Friedensvertrag überhaupt keine $ Zögern und keine $ Unentschlossenheit $ geben	Da kommt es denn zu „ Lähmungserscheinungen " der amerikanischen Propaganda , wie „ Die Welt " resigniert feststellt - Der Tag " nennt den Zustand „ labil , unentschlossen und zögernd " und sucht dabei vergessen zu machen , daß es für einen ehrlichen Deutschen , für einen aufrechten Patrioten , für das ganze deutsche Volk in der Frage der Einheit Deutschlands , des Abzugs der Besatzungsmächte und eines Friedensvertrages überhaupt kein „ Zögern und keine „ Unentschlossenheit " gibt	78	78	Unentschlossenheit
d Unentschlossenheit bei Göbel Nachschuß zum Vorwärts-L:0 setzen sich fort $	Die Unentschlossenheit bei Göbels Nachschuß zum Vorwärts-l:0 setzte sich fort .	1	1	Unentschlossenheit
d Widerstand d Konservative $ d Unentschlossenheit d Führung d Land und d Schwäche d demokratisch Kraft $ sagen d Ökonom Gawril Popow $	Der Widerstand der Konservativen , die Unentschlossenheit der Führung des Landes und die Schwäche der demokratischen Kräfte , sagte der Ökonom Gawril Popow .	6	6	Unentschlossenheit
