sentence_lemma	sentence_token	index_lemma	index_token	lemma
es sein beabsichtigen $ an diese Knotenpunkt d Krafverkehrs zwischen $	Es ist beabsichtigt , an diesem Knotenpunkt des Krafverkehrs zwischen .	6	6	Knotenpunkt
sie dienen vor alle eine erhöht Sicherheit d Fußgänger und beschleunigen zugleich d Verkehrsablauf an diese Knotenpunkt dar	Sie dient vor allem einer erhöhten Sicherheit der Fußgänger und beschleunigt zugleich den Verkehrsablauf an diesem Knotenpunkt dar	16	16	Knotenpunkt
neben bereits auf d Wirtschaftskarte d Land bekannt Zentrum wie Bukarest $ Ploiesti $ Galati und Constanta entwickeln sich auch Stadt wie Pitesti $ Gheorghiu Dej $ Tirgoviste $ um nur einige zu nennen $ rasch zu wichtig industriell Knotenpunkt $	Neben bereits auf der Wirtschaftskarte des Landes bekannten Zentren wie Bukarest , Ploiesti , Galati und Constanta entwickelten sich auch Städte wie Pitesti , Gheorghiu Dej , Tirgoviste , um nur einige zu nennen , rasch zu wichtigen industriellen Knotenpunkten .	39	39	Knotenpunkt
diese Zug halten nicht auf alle Bahnhof $ sondern nur auf besondere Knotenpunkt $ so in Lichtenberg $ Ostkreuz $ schlesisch Bahnhof $ Alexanderplatz $ Friedrichstraßs $ Zoo $ Westkreuz und Nikola 6see $	Dieser Zug hält nicht auf allen Bahnhöfen , sondern nur auf besonderen Knotenpunkten , so in Lichtenberg , Ostkreuz , Schlesischer Bahnhof , Alexanderplatz , Friedrichstraßs , Zoo , Westkreuz und Nikola 6see .	12	12	Knotenpunkt
d Beispiel d Ostguterbahnhof sollen $ nach Anpaßung d Software-Baustein an d örtlich Bedingung $ auf weit Knotenpunkt d Stückguttransport d Republik übertragen werden $	Das Beispiel des Ostgüterbahnhofes soll — nach Anpassung der Software-Bausteine an die örtlichen Bedingungen — auf weitere Knotenpunkte des Stückguttransports der Republik übertragen werden .	17	17	Knotenpunkt
auch als eine Knotenpunkt an d Eisenbahnstrecke Kalkutta Madras sein d Stadt bekannt $	Auch als ein Knotenpunkt an der Eisenbahnstrecke Kalkutta— Madras ist die Stadt bekannt .	3	3	Knotenpunkt
dabei sein Deutrans an wichtig Knotenpunkt d Welthandel vertreten $ so in Moskau $ London $ Prag $ Sczcecin $ Hamburg und Düsseldorf $	Dabei ist Deutrans an wichtigen Knotenpunkten des Welthandels vertreten , so in Moskau , London , Prag , Sczcecin , Hamburg und Düsseldorf .	5	5	Knotenpunkt
eine Straßenbrücke über d Knotenpunkt Edisonstraße $ 423 Meter lang $ werden es künftig ermöglichen $ daß d Straßenbahn $ die eine gesondert Gleiskörper erhalten $ zügig über d Kreuzung kommen und d Verkehr in alle Richtung flüssig rollen können $	Eine Straßenbrücke über den Knotenpunkt Edisonstraße — 423 Meter lang — wird es künftig ermöglichen , daß die Straßenbahn , die einen gesonderten Gleiskörper erhält , zügiger über die Kreuzung kommt und der Verkehr in alle Richtungen flüssiger rollen kann .	4	4	Knotenpunkt
diese lobenswert Satz können d geschäftig hastend Bürger unsere Stadt an alle Knotenpunkt $ in alle Straßenbahn $	Diesen lobenswerten Satz konnte der geschäftig hastende Bürger unserer Stadt an allen Knotenpunkten , in allen Straßenbahnen .	12	12	Knotenpunkt
im Interesse eine flüssig Verkehr auf d karl-marx- Allee /frankfurter Allee werden zur Entlastung d Kreuzung proskauer Straße d Knotenpunkt Samariterstraße ausbauen $	Im Interesse eines flüssigen Verkehrs auf der Karl-Marx- Allee /Frankfurter Allee wird zur Entlastung der Kreuzung Proskauer Straße der Knotenpunkt Samariterstraße ausgebaut .	19	19	Knotenpunkt
d Rangierbahnhof Falkenberg $ Elster $ $ eine bedeutend Knotenpunkt im Guterverkehr $ sein nach Abschluß umfangreich Ratlonalisierungsmäßnahmen um zehn Prozent leistungsfähig werden $	Der Rangierbahnhof Falkenberg ( Elster ) , ein bedeutender Knotenpunkt im Güterverkehr , ist nach Abschluß umfangreicher Ratlonalisierungsmäßnahmen um zehn Prozent leistungsfähiger geworden .	9	9	Knotenpunkt
bei d Kreuzung mit d wichtig Ausfallstraße ergeben sich d Knotenpunkt $ die eine besondere architektonisch Gestaltung erfordern $	Bei der Kreuzung mit den wichtigen Ausfallstraßen ergeben sich die Knotenpunkte , die eine besondere architektonische Gestaltung erfordern .	10	10	Knotenpunkt
Bahnhofsgaststätte entstehen an alle Knotenpunkt d Eisenbahnverkehr $ an d einsatz- $ halte- und Endestation von d- und Eile-Zug $ in alle weit Zentrum d Berufsverkehr $ d Erholungsverkehr und an d Grenzebahnhof $	Bahnhofsgaststätten entstanden an allen Knotenpunkten des Eisenbahnverkehrs , an den Einsatz- , Halte- und Endstationen von D- und Eil-Zügen , In allen weiteren Zentren des Berufsverkehrs , des Erholungsverkehrs und an den Grenzbahnhöfen .	4	4	Knotenpunkt
d Stadt an d oder-neiße- Friedensgrenze sein außerdem eine Knotenpunkt d personen- und Guterverkehr $	Die Stadt an der Oder-Neiße- Friedensgrenze ist außerdem ein Knotenpunkt des Personen- und Güterverkehrs .	9	9	Knotenpunkt
sprechend Verkehrsampeln bald alle Knotenpunkt unsere Stadt eine unentbehrlich Einrichtung sein $	„sprechenden Verkehrsampeln bald allen Knotenpunkten unserer Stadt eine unentbehrliche Einrichtung sein .	4	4	Knotenpunkt
560 Eisenbahner sein an $ auf und zwischen d Schienenweg diese wichtig berliner güterverkehrs- Knotenpunkt tätig $	560 Eisenbahner sind an , auf und zwischen den Schienenwegen dieses wichtigen Berliner Güterverkehrs- Knotenpunktes tätig .	14	14	Knotenpunkt
d neu Hochstraße und eine unterirdisch Fußgängergeschoß helfen $ diese Knotenpunkt entlasten Foto $ ZB MTI	Die neue Hochstraße und ein unterirdisches Fußgängergeschoß helfen . diesen Knotenpunkt entlasten Foto : ZB MTI	10	10	Knotenpunkt
Tausend Flugblatt d sozialistisch Einheitspartei Westberlin sein am Montag an Knotenpunkt d Verkehr und vor Großbetrieb verteilen werden $	Tausende Flugblätter der Sozialistischen Einheitspartei Westberlins sind am Montag an Knotenpunkten des Verkehrs und vor Großbetrieben verteilt worden .	10	10	Knotenpunkt
zwischen Knotenpunkt Prenzlauer Allee /dimitroffstraße und U-Bahnhof Rosa- Luxemburs-Platz werden Omnibus einsetzen $	Zwischen Knotenpunkt Prenzlauer Allee /Dimitroffstraße und U-Bahnhof Rosa- Luxemburs-Platz werden Omnibusse eingesetzt .	1	1	Knotenpunkt
Kreuzung sein d Knotenpunkt d modern Großstadtverkehr $ die heißen $ es sein d Punkt $ in die sich d Verkehrsgeschehen $ F $ gewißermaßen gordisch verknoten $	Kreuzungen sind die Knotenpunkte des modernen Großstadtverkehr , das heißt , es sind die Punkte ,- in denen sich das Verkehrsgeschehen ( f ) gewissermaßen gordisch verknotet .	3	3	Knotenpunkt
mitten durch dicht $ von Flubläufen und Sumpf durchziehen tropisch Regenwald verlegen über 3000 Arbeiter eine Eisenbahntrasse von Booue $ d Knotenpunkt Der' in Librevi beginnend einzig $	Mitten durch dichten , von FluBläufen und Sümpfen durchzogenen tropischen Regenwald verlegten über 3000 Arbeiter eine Eisenbahntrasse von Booue , dem Knotenpunkt der' in Librevi beginnenden einzigen .	21	21	Knotenpunkt
sie verbinden zum Beispiel in Jakutien d Knotenpunkt Chandyga an d Straße nach Magadan mit d Buntmetallgrube d Kolyma-Beckens oder Chabarowsk im fern Osten mit d Hafenstadt Nikolajewsk am Amur $	Sie verbinden zum Beispiel in Jakutien den Knotenpunkt Chandyga an der Straße nach Magadan mit den Buntmetallgruben des Kolyma-Beckens oder Chabarowsk im Fernen Osten mit der Hafenstadt Nikolajewsk am Amur .	7	7	Knotenpunkt
wir sprechen von d neu Stahlwerk in Fürstenberg $ Oder $ die eine Knotenpunkt d Freundschaft zwischen d Volk d Sowjetunion $ gern polnisch und d deutsch Volk sein werden $	Wir sprechen von dem neuen Stahlwerk in Fürstenberg / Oder , das einen Knotenpunkt der Freundschaft zwischen den Völkern der Sowjetunion , gern polnischen und dem deutschen Volk sein wird .	13	13	Knotenpunkt
