sentence_lemma	sentence_token	target_index	original_word
jedoch hat' d Regierung dort sofort d Pachtzins und d auf d Landwirtschaft lastend Steuer erheblich senken und in diese Jahr werden eine weit Steuersenkung erfolgen $	Jedoch hat' die Regierung dort sofort den Pachtzins und die auf der Landwirtschaft lastenden Steuern erheblich gesenkt und in diesem Jahre wird eine weitere Steuersenkung erfolgen .	7	Pachtzins
d Mehrzahl d Reisbauer $ die Pachtzins bis zu 50 Prozent d Ernte betrügen $ sein gegenüber Zwischenhändler mit Betrag von rund 180 Dollar verschulden $	Die Mehrzahl der Reisbauern , deren Pachtzins bis zu 50 Prozent der Ernte betrögt , sind gegenüber Zwischenhändlern mit Beträgen von rund 180 Dollar verschuldet .	6	Pachtzins
statt die ge- $ hören früh undenkbar heute zur äthiopisch Wirklichkeit $ Bauer $ verweigern d hoch Pachtzins $ im Parlament werden d Großgrundbesitzer sowie örtlich Polizeimachthaber anprangern $ die gegen solch Bauer mit Waffengewalt vorgehen $	Statt dessen ge- " hört früher Undenkbares heute zur äthiopischen Wirklichkeit : Bauern ' verweigern den hohen Pachtzins , im Parlament werden die Großgrundbesitzer sowie örtliche Polizeimachthaber angeprangert , die gegen solche Bauern mit Waffengewalt vorgehen .	17	Pachtzins
d Feudalherr und Gutsbesitzer $ die meist im Ausland oder in d groß Stadt prassen $ lassen zur Erntezeit ihr Pachtzins eintreiben $ die in d Regel drei Fünfteln d Gesamtertrag ausmachen $	Die Feudalherren und Gutsbesitzer , die meist im Ausland oder in den großen Städten praßten , ließen zur Erntezeit ihren Pachtzins eintreiben , der in der Regel drei Fünftel des Gesamtertrages ausmachte .	20	Pachtzins
obwohl d Kleingärtner wissen $ daß d Erhebung von Pachtzins in Form von Naturalien rechtswidrig sein $ gehen doch d meiste auf $ d Zusatzvertrag ein $ aus Furcht $ ihr klein Stückchen Land zu verlieren $	Obwohl die Kleingärtner wußten , daß die Erhebung von Pachtzins in Form von Naturalien rechtswidrig ist , gingen doch die meisten auf , den Zusatzvertrag ein , aus Furcht , ihr kleines Stückchen Land zu verlieren .	9	Pachtzins
d Verwaltung Dea sowjetisch Eigentum in Österreich $ USIA $ haben alle hochwassergeschädigt Kleinpächter von Boden d USIA von d Bezahlung d Pachtzins für 1954 befreien	Die Verwaltung dea sowjetischen Eigentums in Österreich ( USIA ) hat alle Hochwassergeschädigten Kleinpächter von Boden der USIA von der Bezahlung der Pachtzinsen für 1954 befreit	22	Pachtzins
d HO berufen sich darauf $ daß sie d Lokal nebst Inventar nur pachten haben $ und d Grundstückseigentümer erklären er können bei d verhältnismäßig gering Pachtzins weder Reparatur bezahlen $ noch Neuanschaffung machen $	Die HO beruft sich darauf , daß sie das Lokal nebst Inventar nur gepachtet habe , und der Grundstückseigentümer erklärt er könne bei dem verhältnismäßig geringen Pachtzins weder Reparaturen bezahlen , noch Neuanschaffungen machen .	26	Pachtzins
d Herr $ oben haben sich nur dann an Ummanz erinnern wenn d Pachtzins fällig sein $	Die Herren „ oben hatten sich nur dann an Ummanz erinnert wenn der Pachtzins fällig war .	13	Pachtzins
aus d Kolonie auch noch d Zweck verfolgen $ bei d Abschluß neu Pachtvertrag d Pachtzins von 2,9 Pfennig pro Quadratmeter auf 5 Pfennig zu erhöhen $	aus den Kolonien auch noch den Zweck verfolge , bei den Abschlüssen neuer Pachtverträge den Pachtzins von 2,9 Pfennig pro Quadratmeter auf 5 Pfennig zu erhöhen .	15	Pachtzins
eine Pachtzins erheben wir für d in Wartung übernehmen Toilette nicht $	Einen Pachtzins erheben wir für die in Wartung übernommenen Toiletten nicht .	1	Pachtzins
