sentence_lemma	sentence_token	index_lemma	index_token	lemma
eine national Entwicklunesbehörde sollen d Investitionstätigkeit kontrollieren $ damit d Weg zur ökonomisch Unabhängigkeit nicht verbauen werden $	Eine nationale Entwicklunesbehörde soll die Investitionstätigkeit kontrollieren , damit der Weg zur ökonomischen Unabhängigkeit nicht verbaut wird .	15	15	verbauen
von Menschlichkeit und Frieden schwätzen $ tatsächlich aber versuchen $ durch provokatorisch Forderung und d willkürlich Konstruktion von irgendwelche $ Junktim d Weg zur Entspannung zu verbauen und d Tür für d Weiterführung d Revanchepolitik eine Adenauer $ Erhard oder Kiesinger offenhalten $	von Menschlichkeit und Frieden geschwätzt , tatsächlich aber versucht , durch provokatorische Forderungen und die willkürliche Konstruktion von irgendwelchen „ Junktims den Weg zur Entspannung zu verbauen und die Tür für die Weiterführung der Revanchepolitik eines Adenauer , Erhard oder Kiesinger offenzuhalten .	26	26	verbauen
Mellies noch einmal $ daß mit d Aufrüstung d Weg zur schnell Wiedervereinigung Deutschland verbauen werden $ was wohl nur als ungeheuerlich Selbstanklage werten werden können $	Mellies noch einmal , daß mit der Aufrüstung der Weg zur schnellen Wiedervereinigung Deutschlande verbaut würde , was wohl nur als ungeheuerliche Selbstanklage gewertet werden kann .	14	14	verbauen
d Weg $ die durch d Remilitarisierung $ d Atomrüstung und d Pariser Vertrag in Westdeutschland verbauen werden $ d Weg zur friedlich Lösung d deutsch Frage und zur Wiedervereinigung $ müssen mit Hilfe eine Friedensvertrag jetzt frei machen werden $	Der Weg , der durch die Remilitarisierung , die Atomrüstung und die Pariser Verträge in Westdeutschland verbaut wurde , der Weg zur friedlichen Lösung der deutschen Frage und zur Wiedervereinigung , muß mit Hilfe eines Friedensvertrages jetzt frei gemacht werden .	16	16	verbauen
daran haben auch d Regierungserklärung Kiesinger $ völkerrechtlich nichts verbauen $ $ schreiben d Vorstandsmitglied d revanchistisch $ sudetendeutsch Landsmannschaft $ $ d ehemalig bayrisch Kultusminister Hans Schütz $ Christlich-Soziale_Union $ $ in d Zeitschrift $ Echo d Zeit $ $	Daran hätte auch die Regierungserklärung Kiesingers „ völkerrechtlich nichts verbaut " , schreibt das Vorstandsmitglied der revanchistischen .. Sudetendeutschen Landsmannschaft " , der ehemalige bayrische Kultusminister Hans Schütz ( CSU ) , in der Zeitschrift „ Echo der Zeit " .	9	9	verbauen
dabei können bisherig Arbeit sehr leicht zum Hindernis werden $ d weit Weg verbauen $	Dabei kann bisherige Arbeit sehr leicht zum Hindernis werden , den weiteren Weg verbauen .	13	13	verbauen
wer diese in Frage stellen $ verbauen auch alle Möglichkeit für ernsthaft Fortschritt bei d Entwicklung d Beziehung zwischen d DDR und d Brd $	Wer diese in Frage stelle , verbaue auch alle Möglichkeiten für ernsthafte Fortschritte bei der Entwicklung der Beziehungen zwischen der DDR und der BRD .	6	6	verbauen
ohne d Zusammenschluß alle friedeliebend Deutsche zu eine breit Volksbewegung $ die durch d Aktionseinheit d Arbeiterklasse ihr entscheidend Schlagkraft erhalten müssen $ werden d Weg in d Abgrund nicht zu verbauen sein $	Ohne den Zusammenschluß aller friedliebenden Deutschen zu einer breiten Volksbewegung , die durch die Aktionseinheit der Arbeiterklasse ihre entscheidende Schlagkraft erhalten muß . wird der Weg in den Abgrund nicht zu verbauen sein .	31	31	verbauen
gegen d sowjetisch Initiative $ die d Weg zur Fortsetzung d Wettrüsten bei nuklear Rüstung in Europa verbauen $ wehren sie sich mit alle Kraft und versuchen $ sie zu entstellen und in eine falsch Licht zu rücken $	Gegen die sowjetischen Initiativen , die den Weg zur Fortsetzung des Wettrüstens bei nuklearen Rüstungen in Europa verbauen , wehren sie sich mit allen Kräften und versuchen , sie zu entstellen und in ein falsches Licht zu rücken .	17	17	verbauen
aber vorläufig scheinen da d Weg durch finanziell Schwierigkeit verbauen	Aber vorläufig scheint da der Weg durch finanzielle Schwierigkeiten verbaut	9	9	verbauen
es dürfen nicht zulassen wftden $ daß auf d Nato-Konferenz auch nur d gering Möglichkeit verbauen werden $ die für d Bildung eine deutsch Staatenbund bestehen. n o c h sein d Weg zur Verständigung offen $	Es darf nicht zugelassen wftden , daß auf der NATO-Konferenz auch nur die geringsten Möglichkeiten verbaut werden , die für die Bildung eines deutschen Staatenbundes bestehen. N o c h ist der Weg zur Verständigung offen .	15	15	verbauen
und es sein eben diese Politik d Remilitarisierung und Aufrüstung Westdeutschland $ seine Eingliederung in d Aggressionspakt d NATO sein $ welche d durch d Lostrennung Westdeutschland vom deutsch Nationalverband $ hervorgerufen .spaltung Deutschland vertiefen und d Wiedervereinigung für lang Zeit verbauen haben $	Und es ist eben diese Politik der Remilitarisierung und Aufrüstung Westdeutschlands , seiner Eingliederung in den Aggressionspakt der NATO gewesen , welche die durch die Lostrennung Westdeutschlands vom deutschen Nationalverband , hervorgerufene .Spaltung Deutschlands vertieft und die Wiedervereinigung für lange Zeit verbaut hat .	41	41	verbauen
d Militarist werden wir mit d Friedensvertrag jede Aussicht auf eine neu Krieg verbauen $	Den Militaristen werden wir mit dem Friedensvertrag jede Aussicht auf einen neuen Krieg verbauen .	13	13	verbauen
d Anschlag zielen darauf ab $ d Spannung zu verschärfen und eine Verständigung d Weg zu verbauen $	Die Anschläge zielten darauf ab , die Spannungen zu verschärfen und einer Verständigung den Weg zu verbauen .	16	16	verbauen
jedenfalls haben sie augenscheinlich eine paar Jahr mehr hinter sich als d bekümmert Prüfling $ mithin Erfahrung genug $ um sicher zu sein $ daß verbaut Prüfung nicht gleich d Leben verbauen $	Jedenfalls hatte sie augenscheinlich ein paar Jahre mehr hinter sich als der bekümmerte Prüfling , mithin Erfahrung genug , um sicher zu sein , daß verbaute Prüfungen nicht gleich das Leben verbauen .	31	31	verbauen
eine diese Weg sein wieder verbauen werden $ $ schreiben d $ Frankfurter Rundschau $ am Freitag in eine Kommentar $ d Zeitung weisen darauf hin $ daß aus Protest gegen d Diskriminierung d Ddr-Filmschaffende unter andere d UdSSR $ Bulgarien und Rumänien ihr Teilnahme in Oberhausen absagen haben $	Einer dieser Wege ist wieder verbaut worden " , schreibt die „ Frankfurter Rundschau " am Freitag in einem Kommentar , Die Zeitung weist darauf hin , daß aus Protest gegen die Diskriminierung der DDR-Filmschaffenden unter anderen die UdSSR , Bulgarien und Rumänien ihre Teilnahme in Oberhausen abgesagt haben .	5	5	verbauen
