sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
on one side $ the river be continually form new land	10	1	land	On one side , the river is continually forming new land	mag_1835_565135.txt-63-10
at an early hour $ the whole city be in motion $ almost every man $ woman and child be prepare to witness the land of their much respect guest $	24	1	land	At an early hour , the whole city was in motion ; almost every man , woman and child was preparing to witness the landing of their much respected guest .	nf_1837_755525.txt-1321-24
he land among us $ fall into some circle $ good or bad $ as the case may be $ hear them speak in strong term of their party adversary $ be able to make none of that secret	1	2	land	He lands among us , falls into some circle , good or bad , as the case may be , hears them speak in strong terms of their party adversaries , is able to make none of that secret	mag_1822_553415.txt-22-1
the day previous to our land be a sunday $ and i be pleased to observe the decorum which pervade the ship $	5	4	land	The day previous to our landing was a Sunday , and I was pleased to observe the decorum which pervaded the ship .	nf_1856_755595.txt-102-5
the catholic army $ say antonio agapida $ enter moclin in solemn state $ not as a licentious host intent upon plunder and desolation $ but as a band of christian warrior come to purify and regenerate the land $	38	5	land	The Catholic army ( says Antonio Agapida ) entered Moclin in solemn state , not as a licentious host intent upon plunder and desolation , but as a band of Christian warriors coming to purify and regenerate the land .	nf_1829_751465.txt-3079-38
a neighboring farmer $ into whose land the acre in question make an awkward elbow $ be anxious to buy solomon 's title $ and dispossess the unlawful occupant $	6	6	land	A neighboring farmer , into whose land the acres in question made an awkward elbow , was anxious to buy Solomon 's title , and dispossess the unlawful occupant .	fic_1843_7208.txt-637-6
he talk of a class of man who play upon the public sympathy $ who make a trade of philanthropy and live by it $ whose benevolence be according to their mere instinct and sensibility $ and without regard to god 's comprehensive government be always exclusively on one side $ and that the side of crime $ lawlessness $ and violence-who be spread abroad a new visionary philosophy and literature which subject scripture to the interpretation of the intuitional reason $ and corresponding impulse of a romantic sensibility $ and plead for the boast dignity and perfectibility of man $ and set up his imaginary right above his duty $ and his happiness above his virtue $ who be encourage by selfish and time-serving politician $ and be do much mis- chief iu the land $	135	6	land	He talks of a class of men who play upon the public sympathies , who make a trade of philanthropy and live by it , whose benevolence is according to their mere instincts and sensibilities , and without regard to God 's comprehensive government is always exclusively on one side , and that the side of crime , lawlessness , and violence-who are spreading abroad a new visionary philosophy and literature which subject scripture to the interpretation of the intuitional reason , and corresponding impulses of a romantic sensibility , and plead for the boasted dignity and perfectibility of man , and set up his imaginary rights above his duties , and his happiness above his virtue ; who are encouraged by selfish and time-serving politicians , and are doing much mis- chief iu the land .	mag_1855_566598.txt-331-135
few sun set on that dismal scene $ my wound be still unsear have and green $ when thunder on with trump and drum $ i hear again the war-horse come $ like gather tempest $ big and black $ that through the forest wing its track $ sweeping and tear all that stand $ and desolating wood and land $	59	6	land	Few suns set on that dismal scene , My wounds were still unsear 'd and green , When thundering on with trump and drum , I heard again the war-horse come , Like gathering tempest , big and black , That through the forest wings its track , Sweeping and tearing all that stand , And desolating wood and land .	fic_1843_8106.txt-268-59
the reality of the world affect me as vision $ and as vision only $ while the wild idea of the land of dream become $ in turn $ not the material of my every-day existence $ but in very deed that existence utterly and solely in itself $	21	6	land	The realities of the world affected me as visions , and as visions only , while the wild ideas of the land of dreams became , in turn , not the material of my every-day existence , but in very deed that existence utterly and solely in itself .	fic_1855_602.txt-4286-21
go $ tourist $ where the genesee $ in fall $ shake the solid land $	14	6	land	Go , tourist , where the Genesee , In falling , shakes the solid land !	fic_1854_8328.txt-1758-14
